"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.06839 0.0107 0.0096
0.06849 0.0113 0.0078
0.06859 0.0113 0.0096
0.06869 0.0101 0.0096
0.06879 0.0119 0.0072
0.06889 0.0113 0.0096
0.06899 0.0107 0.0078
0.06909 0.0113 0.0096
0.06919 0.0113 0.0090
0.06929 0.0113 0.0084
0.06939 0.0107 0.0096
0.06949 0.0107 0.0096
0.06959 0.0119 0.0084
0.06969 0.0101 0.0090
0.06979 0.0113 0.0084
0.06989 0.0107 0.0090
0.06999 0.0113 0.0096
0.07009 0.0101 0.0096
0.07019 0.0113 0.0084
0.07029 0.0113 0.0084
0.07039 0.0119 0.0090
0.07049 0.0113 0.0084
0.07059 0.0101 0.0096
0.07069 0.0119 0.0090
0.07079 0.0101 0.0084
0.07089 0.0113 0.0096
0.07099 0.0119 0.0084
0.07109 0.0101 0.0090
0.07119 0.0113 0.0084
0.07129 0.0113 0.0090
0.07139 0.0113 0.0096
0.07149 0.0107 0.0084
0.07159 0.0113 0.0084
0.07169 0.0113 0.0107
0.07179 0.0107 0.0084
0.07189 0.0113 0.0096
0.07198 0.0113 0.0096
0.07208 0.0107 0.0090
0.07218 0.0113 0.0096
0.07228 0.0119 0.0084
0.07238 0.0131 0.0096
0.07248 0.0101 0.0096
0.07258 0.0113 0.0096
0.07268 0.0107 0.0096
0.07278 0.0113 0.0096
0.07288 0.0113 0.0096
0.07298 0.0107 0.0096
0.07308 0.0113 0.0090
0.07318 0.0113 0.0084
0.07328 0.0107 0.0096
0.07338 0.0113 0.0096
0.07348 0.0113 0.0096
0.07358 0.0113 0.0096
0.07368 0.0107 0.0084
0.07378 0.0113 0.0090
0.07388 0.0113 0.0096
0.07398 0.0107 0.0096
0.07408 0.0113 0.0096
0.07418 0.0113 0.0096
0.07428 0.0107 0.0084
0.07438 0.0113 0.0096
0.07448 0.0113 0.0096
0.07458 0.0113 0.0090
0.07468 0.0107 0.0084
0.07478 0.0113 0.0096
0.07488 0.0113 0.0084
0.07498 0.0107 0.0090
0.07508 0.0113 0.0084
0.07518 0.0113 0.0096
0.07528 0.0101 0.0078
0.07538 0.0113 0.0096
0.07548 0.0119 0.0096
0.07558 0.0107 0.0078
0.07568 0.0107 0.0096
0.07578 0.0119 0.0096
0.07588 0.0101 0.0078
0.07598 0.0119 0.0096
0.07608 0.0107 0.0084
0.07618 0.0107 0.0084
0.07628 0.0113 0.0090
0.07638 0.0113 0.0084
0.07648 0.0119 0.0096
0.07658 0.0096 0.0090
0.07668 0.0119 0.0084
0.07678 0.0101 0.0096
0.07688 0.0113 0.0078
0.07698 0.0119 0.0096
0.07708 0.0101 0.0096
0.07718 0.0113 0.0078
0.07728 0.0119 0.0096
0.07738 0.0101 0.0084
0.07748 0.0113 0.0084
0.07758 0.0119 0.0096
0.07768 0.0101 0.0090
0.07778 0.0113 0.0084
0.07788 0.0113 0.0090
0.07798 0.0113 0.0096
0.07808 0.0107 0.0084
0.07818 0.0113 0.0096
0.07827 0.0113 0.0096
0.07837 0.0107 0.0096
0.07847 0.0113 0.0096
0.07857 0.0119 0.0084
0.07867 0.0113 0.0096
0.07877 0.0119 0.0107
0.07887 0.0125 0.0096
0.07897 0.0119 0.0084
0.07907 0.0119 0.0096
0.07917 0.0119 0.0096
0.07927 0.0131 0.0096
0.07937 0.0119 0.0107
0.07947 0.0119 0.0084
0.07957 0.0119 0.0096
0.07967 0.0125 0.0107
0.07977 0.0119 0.0096
0.07987 0.0119 0.0084
0.07997 0.0131 0.0096
0.08007 0.0107 0.0107
0.08017 0.0131 0.0096
0.08027 0.0119 0.0084
0.08037 0.0119 0.0096
0.08047 0.0125 0.0096
0.08057 0.0113 0.0107
0.08067 0.0125 0.0096
0.08077 0.0119 0.0096
0.08087 0.0125 0.0096
0.08097 0.0125 0.0096
0.08107 0.0119 0.0096
0.08117 0.0119 0.0096
0.08127 0.0119 0.0096
0.08137 0.0125 0.0096
0.08147 0.0119 0.0096
0.08157 0.0125 0.0096
0.08167 0.0113 0.0096
0.08177 0.0125 0.0096
0.08187 0.0119 0.0096
0.08197 0.0125 0.0096
0.08207 0.0125 0.0096
0.08217 0.0113 0.0096
0.08227 0.0125 0.0096
0.08237 0.0119 0.0096
0.08247 0.0119 0.0096
0.08257 0.0125 0.0096
0.08267 0.0113 0.0096
0.08277 0.0125 0.0096
0.08287 0.0119 0.0084
0.08297 0.0125 0.0107
0.08307 0.0125 0.0096
0.08317 0.0119 0.0096
0.08327 0.0119 0.0096
0.08337 0.0119 0.0096
0.08347 0.0125 0.0096
0.08357 0.0119 0.0096
0.08367 0.0119 0.0096
0.08377 0.0119 0.0096
0.08387 0.0131 0.0096
0.08397 0.0119 0.0096
0.08407 0.0119 0.0096
0.08417 0.0125 0.0096
0.08427 0.0113 0.0096
0.08437 0.0125 0.0096
0.08446 0.0131 0.0096
0.08456 0.0107 0.0096
0.08466 0.0131 0.0096
0.08476 0.0107 0.0096
0.08486 0.0131 0.0096
0.08496 0.0119 0.0096
0.08506 0.0125 0.0096
0.08516 0.0119 0.0096
0.08526 0.0119 0.0096
0.08536 0.0131 0.0096
0.08546 0.0107 0.0096
0.08556 0.0131 0.0096
0.08566 0.0119 0.0096
0.08576 0.0125 0.0096
0.08586 0.0113 0.0107
0.08596 0.0125 0.0084
0.08606 0.0119 0.0096
0.08616 0.0119 0.0096
0.08626 0.0131 0.0107
0.08636 0.0107 0.0084
0.08646 0.0131 0.0096
0.08656 0.0119 0.0096
0.08666 0.0119 0.0096
0.08676 0.0125 0.0096
0.08686 0.0113 0.0096
0.08696 0.0125 0.0096
0.08706 0.0131 0.0096
0.08716 0.0107 0.0096
0.08726 0.0131 0.0096
0.08736 0.0125 0.0096
0.08746 0.0113 0.0096
0.08756 0.0125 0.0096
0.08766 0.0119 0.0096
0.08776 0.0119 0.0096
0.08786 0.0125 0.0096
0.08796 0.0113 0.0107
0.08806 0.0119 0.0084
0.08816 0.0131 0.0096
0.08826 0.0119 0.0096
0.08836 0.0125 0.0107
0.08846 0.0119 0.0096
0.08856 0.0119 0.0096
0.08866 0.0125 0.0084
0.08876 0.0113 0.0096
0.08886 0.0125 0.0096
0.08896 0.0125 0.0096
0.08906 0.0119 0.0096
0.08916 0.0119 0.0107
0.08926 0.0119 0.0096
0.08936 0.0125 0.0084
0.08946 0.0119 0.0096
0.08956 0.0125 0.0107
0.08966 0.0113 0.0096
0.08976 0.0125 0.0084
0.08986 0.0119 0.0107
0.08996 0.0131 0.0096
0.09006 0.0113 0.0084
0.09016 0.0125 0.0107
0.09026 0.0119 0.0084
0.09036 0.0119 0.0096
0.09046 0.0125 0.0107
0.09056 0.0113 0.0096
0.09066 0.0125 0.0084
0.09075 0.0119 0.0113
0.09085 0.0119 0.0090
0.09095 0.0131 0.0096
