"rank" "feature_density_pos" "weighted_feature_density_pos" "feature_density_zero" 
0.44420 0.0979 0.0358 0.0000
0.44430 0.0914 0.0370 0.0000
0.44440 0.0830 0.0364 0.0000
0.44450 0.0884 0.0388 0.0000
0.44460 0.0758 0.0394 0.0000
0.44470 0.0770 0.0394 0.0000
0.44480 0.0854 0.0388 0.0000
0.44490 0.0699 0.0394 0.0000
0.44500 0.0776 0.0388 0.0000
0.44510 0.0741 0.0394 0.0000
0.44520 0.0764 0.0394 0.0000
0.44530 0.0794 0.0388 0.0000
0.44539 0.0752 0.0394 0.0000
0.44549 0.0764 0.0382 0.0000
0.44559 0.0794 0.0400 0.0000
0.44569 0.0907 0.0394 0.0000
0.44579 0.0746 0.0388 0.0000
0.44589 0.0741 0.0400 0.0000
0.44599 0.0752 0.0406 0.0000
0.44609 0.0711 0.0388 0.0000
0.44619 0.0752 0.0400 0.0000
0.44629 0.0770 0.0394 0.0000
0.44639 0.0866 0.0400 0.0000
0.44649 0.0770 0.0394 0.0000
0.44659 0.0872 0.0400 0.0000
0.44669 0.0746 0.0394 0.0000
0.44679 0.0735 0.0406 0.0000
0.44689 0.0812 0.0412 0.0000
0.44699 0.0722 0.0394 0.0000
0.44709 0.0741 0.0412 0.0000
0.44719 0.0746 0.0400 0.0000
0.44729 0.0878 0.0400 0.0000
0.44739 0.0860 0.0382 0.0000
0.44749 0.0746 0.0400 0.0000
0.44759 0.0758 0.0400 0.0000
0.44769 0.0812 0.0406 0.0000
0.44779 0.0782 0.0382 0.0000
0.44789 0.0854 0.0400 0.0000
0.44799 0.0776 0.0388 0.0000
0.44809 0.0932 0.0394 0.0000
0.44819 0.0800 0.0400 0.0000
0.44829 0.0752 0.0400 0.0000
0.44839 0.0764 0.0394 0.0000
0.44849 0.0788 0.0412 0.0000
0.44859 0.0752 0.0382 0.0000
0.44869 0.0824 0.0400 0.0000
0.44879 0.0746 0.0382 0.0000
0.44889 0.0944 0.0394 0.0000
0.44899 0.0818 0.0400 0.0000
0.44909 0.0943 0.0382 0.0000
0.44919 0.0812 0.0388 0.0000
0.44929 0.0872 0.0382 0.0000
0.44939 0.0842 0.0406 0.0000
0.44949 0.0854 0.0382 0.0000
0.44959 0.0872 0.0388 0.0000
0.44969 0.0926 0.0394 0.0000
0.44979 0.0866 0.0382 0.0000
0.44989 0.0770 0.0388 0.0000
0.44999 0.0836 0.0394 0.0000
0.45009 0.0854 0.0382 0.0000
0.45019 0.0794 0.0400 0.0000
0.45029 0.0890 0.0394 0.0000
0.45039 0.0979 0.0388 0.0000
0.45049 0.0884 0.0382 0.0000
0.45059 0.0878 0.0406 0.0000
0.45069 0.0872 0.0400 0.0000
0.45079 0.0902 0.0400 0.0000
0.45088 0.0860 0.0394 0.0000
0.45098 0.0896 0.0388 0.0000
0.45108 0.0943 0.0382 0.0000
0.45118 0.0985 0.0400 0.0000
0.45128 0.0938 0.0394 0.0000
0.45138 0.0919 0.0370 0.0000
0.45148 0.0956 0.0406 0.0000
0.45158 0.0985 0.0382 0.0000
0.45168 0.0950 0.0388 0.0000
0.45178 0.1009 0.0382 0.0000
0.45188 0.1081 0.0376 0.0000
0.45198 0.1039 0.0382 0.0000
0.45208 0.1111 0.0382 0.0000
0.45218 0.1045 0.0382 0.0000
0.45228 0.0961 0.0388 0.0000
0.45238 0.1099 0.0382 0.0000
0.45248 0.1075 0.0394 0.0000
0.45258 0.1039 0.0370 0.0000
0.45268 0.0961 0.0376 0.0000
0.45278 0.0967 0.0382 0.0000
0.45288 0.0943 0.0382 0.0000
0.45298 0.1021 0.0382 0.0000
0.45308 0.0956 0.0382 0.0000
0.45318 0.1045 0.0382 0.0000
0.45328 0.0938 0.0370 0.0000
0.45338 0.0949 0.0370 0.0000
0.45348 0.1069 0.0376 0.0000
0.45358 0.1027 0.0370 0.0000
0.45368 0.0997 0.0382 0.0000
0.45378 0.1045 0.0382 0.0000
0.45388 0.0920 0.0382 0.0000
0.45398 0.0884 0.0382 0.0000
0.45408 0.1003 0.0382 0.0000
0.45418 0.0860 0.0382 0.0000
0.45428 0.0932 0.0382 0.0000
0.45438 0.0973 0.0382 0.0000
0.45448 0.0848 0.0382 0.0000
0.45458 0.0967 0.0382 0.0000
0.45468 0.0848 0.0382 0.0000
0.45478 0.0967 0.0382 0.0000
0.45488 0.0961 0.0382 0.0000
0.45498 0.0907 0.0382 0.0000
0.45508 0.0908 0.0382 0.0000
0.45518 0.1027 0.0376 0.0000
0.45528 0.0938 0.0382 0.0000
0.45538 0.0896 0.0370 0.0000
0.45548 0.0991 0.0382 0.0000
0.45558 0.0997 0.0364 0.0000
0.45568 0.0932 0.0370 0.0000
0.45578 0.0979 0.0376 0.0000
0.45588 0.1045 0.0382 0.0000
0.45598 0.1009 0.0382 0.0000
0.45608 0.1003 0.0382 0.0000
0.45618 0.1069 0.0358 0.0000
0.45628 0.0973 0.0382 0.0000
0.45637 0.1057 0.0382 0.0000
0.45647 0.1057 0.0382 0.0000
0.45657 0.0979 0.0382 0.0000
0.45667 0.0979 0.0394 0.0000
0.45677 0.0961 0.0382 0.0000
0.45687 0.0950 0.0382 0.0000
0.45697 0.0919 0.0370 0.0000
0.45707 0.0991 0.0394 0.0000
0.45717 0.0961 0.0394 0.0000
0.45727 0.0979 0.0370 0.0000
0.45737 0.0973 0.0370 0.0000
0.45747 0.0979 0.0382 0.0000
0.45757 0.0931 0.0376 0.0000
0.45767 0.1057 0.0364 0.0000
0.45777 0.0991 0.0370 0.0000
0.45787 0.1147 0.0364 0.0000
0.45797 0.1003 0.0364 0.0000
0.45807 0.0919 0.0370 0.0000
0.45817 0.0979 0.0370 0.0000
0.45827 0.0907 0.0382 0.0000
0.45837 0.0920 0.0376 0.0000
0.45847 0.1135 0.0370 0.0000
0.45857 0.0985 0.0364 0.0000
0.45867 0.1015 0.0382 0.0000
0.45877 0.0955 0.0370 0.0000
0.45887 0.1039 0.0394 0.0000
0.45897 0.0926 0.0382 0.0000
0.45907 0.1015 0.0394 0.0000
0.45917 0.1105 0.0382 0.0000
0.45927 0.1027 0.0382 0.0000
0.45937 0.0967 0.0388 0.0000
0.45947 0.0961 0.0382 0.0000
0.45957 0.0997 0.0382 0.0000
0.45967 0.0979 0.0382 0.0000
0.45977 0.1105 0.0394 0.0000
0.45987 0.0973 0.0370 0.0000
0.45997 0.0956 0.0400 0.0000
0.46007 0.0884 0.0406 0.0000
0.46017 0.0979 0.0382 0.0000
0.46027 0.0884 0.0400 0.0000
0.46037 0.1140 0.0382 0.0000
0.46047 0.1045 0.0400 0.0000
0.46057 0.0937 0.0382 0.0000
0.46067 0.0866 0.0400 0.0000
0.46077 0.0973 0.0382 0.0000
0.46087 0.0937 0.0394 0.0000
0.46097 0.1015 0.0382 0.0000
0.46107 0.1033 0.0388 0.0000
0.46117 0.0973 0.0382 0.0000
0.46127 0.0932 0.0394 0.0000
0.46137 0.0901 0.0400 0.0000
0.46147 0.0938 0.0394 0.0000
0.46157 0.0926 0.0388 0.0000
0.46167 0.0854 0.0406 0.0000
0.46177 0.0956 0.0400 0.0000
0.46187 0.0896 0.0400 0.0000
0.46196 0.0920 0.0400 0.0000
0.46206 0.0848 0.0400 0.0000
0.46216 0.0913 0.0412 0.0000
0.46226 0.0896 0.0400 0.0000
0.46236 0.0908 0.0394 0.0000
0.46246 0.0979 0.0412 0.0000
0.46256 0.0872 0.0400 0.0000
0.46266 0.0919 0.0400 0.0000
0.46276 0.0860 0.0400 0.0000
0.46286 0.0902 0.0412 0.0000
0.46296 0.0943 0.0400 0.0000
0.46306 0.0878 0.0394 0.0000
0.46316 0.1063 0.0400 0.0000
0.46326 0.1153 0.0400 0.0000
0.46336 0.1045 0.0406 0.0000
0.46346 0.1003 0.0400 0.0000
0.46356 0.1069 0.0400 0.0000
0.46366 0.1057 0.0412 0.0000
0.46376 0.1093 0.0388 0.0000
0.46386 0.1176 0.0394 0.0000
0.46396 0.1093 0.0400 0.0000
0.46406 0.1105 0.0382 0.0000
0.46416 0.1182 0.0394 0.0000
0.46426 0.1075 0.0400 0.0000
0.46436 0.1069 0.0394 0.0000
0.46446 0.1093 0.0382 0.0000
0.46456 0.1033 0.0388 0.0000
0.46466 0.1027 0.0394 0.0000
0.46476 0.1021 0.0388 0.0000
0.46486 0.0997 0.0424 0.0000
0.46496 0.1188 0.0388 0.0000
0.46506 0.0950 0.0394 0.0000
0.46516 0.0956 0.0400 0.0000
0.46526 0.1051 0.0400 0.0000
0.46536 0.0985 0.0406 0.0000
0.46546 0.0991 0.0400 0.0000
0.46556 0.1087 0.0400 0.0000
0.46566 0.0944 0.0412 0.0000
0.46576 0.1099 0.0412 0.0000
0.46586 0.1021 0.0400 0.0000
0.46596 0.1057 0.0412 0.0000
0.46606 0.0973 0.0406 0.0000
0.46616 0.1009 0.0424 0.0000
0.46626 0.1110 0.0400 0.0000
0.46636 0.0932 0.0418 0.0000
0.46646 0.1081 0.0412 0.0000
0.46656 0.1063 0.0424 0.0000
0.46666 0.1111 0.0430 0.0000
0.46676 0.1039 0.0436 0.0000
0.46686 0.1212 0.0430 0.0000
0.46696 0.1188 0.0448 0.0000
0.46706 0.1176 0.0424 0.0000
0.46716 0.1093 0.0436 0.0000
0.46726 0.1122 0.0442 0.0000
0.46736 0.1009 0.0442 0.0000
0.46745 0.1081 0.0436 0.0000
0.46755 0.1218 0.0442 0.0000
0.46765 0.1170 0.0418 0.0000
0.46775 0.1075 0.0442 0.0000
0.46785 0.1110 0.0430 0.0000
0.46795 0.1159 0.0436 0.0000
0.46805 0.1176 0.0430 0.0000
0.46815 0.1278 0.0442 0.0000
0.46825 0.1159 0.0418 0.0000
0.46835 0.1218 0.0442 0.0000
0.46845 0.1141 0.0442 0.0000
0.46855 0.1063 0.0448 0.0000
0.46865 0.1194 0.0430 0.0000
0.46875 0.1236 0.0436 0.0000
0.46885 0.1116 0.0442 0.0000
0.46895 0.1159 0.0442 0.0000
0.46905 0.1116 0.0454 0.0000
0.46915 0.1147 0.0430 0.0000
0.46925 0.1099 0.0454 0.0000
0.46935 0.1218 0.0436 0.0000
0.46945 0.1063 0.0448 0.0000
0.46955 0.1081 0.0442 0.0000
0.46965 0.1081 0.0430 0.0000
0.46975 0.1003 0.0460 0.0000
0.46985 0.1069 0.0448 0.0000
0.46995 0.0991 0.0466 0.0000
0.47005 0.1176 0.0460 0.0000
0.47015 0.1128 0.0448 0.0000
0.47025 0.0991 0.0472 0.0000
0.47035 0.1051 0.0460 0.0000
0.47045 0.0973 0.0454 0.0000
0.47055 0.1075 0.0460 0.0000
0.47065 0.0979 0.0472 0.0000
0.47075 0.1045 0.0448 0.0000
0.47085 0.1129 0.0460 0.0000
0.47095 0.0991 0.0454 0.0000
0.47105 0.1051 0.0454 0.0000
0.47115 0.0997 0.0448 0.0000
0.47125 0.1129 0.0460 0.0000
0.47135 0.0979 0.0454 0.0000
0.47145 0.0991 0.0454 0.0000
0.47155 0.0967 0.0454 0.0000
0.47165 0.0967 0.0460 0.0000
0.47175 0.1093 0.0448 0.0000
0.47185 0.0956 0.0454 0.0000
0.47195 0.1033 0.0454 0.0000
0.47205 0.0985 0.0454 0.0000
0.47215 0.1021 0.0448 0.0000
0.47225 0.1206 0.0448 0.0000
0.47235 0.1057 0.0442 0.0000
0.47245 0.1319 0.0448 0.0000
0.47255 0.1075 0.0448 0.0000
0.47265 0.1093 0.0460 0.0000
0.47275 0.1021 0.0460 0.0000
0.47285 0.1081 0.0454 0.0000
0.47295 0.0967 0.0460 0.0000
0.47304 0.0979 0.0460 0.0000
0.47314 0.1105 0.0460 0.0000
0.47324 0.0979 0.0460 0.0000
0.47334 0.0979 0.0454 0.0000
0.47344 0.0901 0.0472 0.0000
0.47354 0.0997 0.0460 0.0000
0.47364 0.1021 0.0466 0.0000
0.47374 0.0937 0.0460 0.0000
0.47384 0.0902 0.0460 0.0000
0.47394 0.1039 0.0478 0.0000
0.47404 0.0872 0.0454 0.0000
0.47414 0.0920 0.0478 0.0000
0.47424 0.0890 0.0472 0.0000
0.47434 0.0932 0.0466 0.0000
0.47444 0.1045 0.0460 0.0000
0.47454 0.0919 0.0466 0.0000
0.47464 0.0896 0.0454 0.0000
0.47474 0.1063 0.0478 0.0000
0.47484 0.0896 0.0454 0.0000
0.47494 0.0932 0.0478 0.0000
0.47504 0.0991 0.0472 0.0000
0.47514 0.0872 0.0478 0.0000
0.47524 0.0949 0.0484 0.0000
0.47534 0.0914 0.0478 0.0000
0.47544 0.0944 0.0502 0.0000
0.47554 0.1081 0.0478 0.0000
0.47564 0.0902 0.0496 0.0000
0.47574 0.0913 0.0478 0.0000
0.47584 0.0956 0.0478 0.0000
0.47594 0.0878 0.0478 0.0000
0.47604 0.0866 0.0478 0.0000
0.47614 0.0932 0.0478 0.0000
0.47624 0.0944 0.0478 0.0000
0.47634 0.0896 0.0466 0.0000
0.47644 0.1069 0.0472 0.0000
0.47654 0.0961 0.0478 0.0000
0.47664 0.0997 0.0454 0.0000
0.47674 0.0961 0.0478 0.0000
0.47684 0.0961 0.0478 0.0000
0.47694 0.1033 0.0478 0.0000
0.47704 0.1003 0.0478 0.0000
0.47714 0.1176 0.0478 0.0000
0.47724 0.0944 0.0478 0.0000
0.47734 0.1176 0.0490 0.0000
0.47744 0.0979 0.0478 0.0000
0.47754 0.1081 0.0490 0.0000
0.47764 0.1218 0.0484 0.0000
0.47774 0.1093 0.0478 0.0000
0.47784 0.1188 0.0490 0.0000
0.47794 0.1147 0.0478 0.0000
0.47804 0.1093 0.0478 0.0000
0.47814 0.1087 0.0460 0.0000
0.47824 0.1057 0.0454 0.0000
0.47834 0.1140 0.0478 0.0000
0.47844 0.1266 0.0472 0.0000
0.47853 0.1200 0.0478 0.0000
0.47863 0.1075 0.0466 0.0000
0.47873 0.1165 0.0472 0.0000
0.47883 0.1075 0.0466 0.0000
0.47893 0.1176 0.0478 0.0000
0.47903 0.1075 0.0466 0.0000
0.47913 0.1313 0.0472 0.0000
0.47923 0.1117 0.0478 0.0000
0.47933 0.1147 0.0460 0.0000
0.47943 0.1134 0.0478 0.0000
0.47953 0.1165 0.0454 0.0000
0.47963 0.1146 0.0478 0.0000
0.47973 0.1409 0.0472 0.0000
0.47983 0.1153 0.0466 0.0000
0.47993 0.1176 0.0460 0.0000
0.48003 0.1170 0.0478 0.0000
0.48013 0.1075 0.0460 0.0000
0.48023 0.1135 0.0478 0.0000
0.48033 0.1326 0.0478 0.0000
0.48043 0.1188 0.0466 0.0000
0.48053 0.1057 0.0472 0.0000
0.48063 0.1063 0.0484 0.0000
0.48073 0.1093 0.0478 0.0000
0.48083 0.1075 0.0490 0.0000
0.48093 0.1104 0.0478 0.0000
0.48103 0.1087 0.0478 0.0000
0.48113 0.1194 0.0478 0.0000
0.48123 0.1110 0.0496 0.0000
0.48133 0.1027 0.0478 0.0000
0.48143 0.1045 0.0507 0.0000
0.48153 0.1075 0.0484 0.0000
0.48163 0.1009 0.0502 0.0000
0.48173 0.1104 0.0478 0.0000
0.48183 0.1147 0.0484 0.0000
0.48193 0.1122 0.0472 0.0000
0.48203 0.1254 0.0478 0.0000
0.48213 0.1051 0.0478 0.0000
0.48223 0.1134 0.0478 0.0000
0.48233 0.1117 0.0478 0.0000
0.48243 0.1081 0.0466 0.0000
0.48253 0.1147 0.0466 0.0000
0.48263 0.1105 0.0472 0.0000
0.48273 0.1194 0.0478 0.0000
0.48283 0.1141 0.0466 0.0000
0.48293 0.1135 0.0460 0.0000
0.48303 0.1009 0.0478 0.0000
0.48313 0.1111 0.0460 0.0000
0.48323 0.1009 0.0478 0.0000
0.48333 0.1057 0.0478 0.0000
0.48343 0.1087 0.0466 0.0000
0.48353 0.1033 0.0472 0.0000
0.48363 0.1159 0.0478 0.0000
0.48373 0.1206 0.0466 0.0000
0.48383 0.1045 0.0466 0.0000
0.48393 0.1033 0.0478 0.0000
0.48403 0.1099 0.0478 0.0000
0.48412 0.1027 0.0472 0.0000
0.48422 0.1069 0.0478 0.0000
0.48432 0.1117 0.0466 0.0000
0.48442 0.1117 0.0472 0.0000
0.48452 0.1200 0.0466 0.0000
0.48462 0.1153 0.0478 0.0000
0.48472 0.1123 0.0466 0.0000
0.48482 0.1128 0.0472 0.0000
0.48492 0.1153 0.0466 0.0000
0.48502 0.1176 0.0472 0.0000
0.48512 0.1105 0.0466 0.0000
0.48522 0.1159 0.0478 0.0000
0.48532 0.1230 0.0466 0.0000
0.48542 0.1117 0.0472 0.0000
0.48552 0.1134 0.0466 0.0000
0.48562 0.1069 0.0478 0.0000
0.48572 0.1296 0.0460 0.0000
0.48582 0.1093 0.0466 0.0000
0.48592 0.1075 0.0472 0.0000
0.48602 0.1182 0.0466 0.0000
0.48612 0.1075 0.0472 0.0000
0.48622 0.1224 0.0478 0.0000
0.48632 0.1158 0.0454 0.0000
0.48642 0.1075 0.0478 0.0000
0.48652 0.1141 0.0460 0.0000
0.48662 0.1158 0.0460 0.0000
0.48672 0.1093 0.0460 0.0000
0.48682 0.1093 0.0460 0.0000
0.48692 0.1105 0.0478 0.0000
0.48702 0.1254 0.0454 0.0000
0.48712 0.1093 0.0460 0.0000
0.48722 0.1123 0.0478 0.0000
0.48732 0.1230 0.0478 0.0000
0.48742 0.1141 0.0460 0.0000
0.48752 0.1123 0.0478 0.0000
0.48762 0.1093 0.0466 0.0000
0.48772 0.1093 0.0490 0.0000
0.48782 0.1146 0.0460 0.0000
0.48792 0.1188 0.0484 0.0000
0.48802 0.1123 0.0490 0.0000
0.48812 0.1152 0.0478 0.0000
0.48822 0.1081 0.0496 0.0000
0.48832 0.1159 0.0490 0.3277
0.48842 0.1146 0.0484 0.3276
0.48852 0.1117 0.0508 0.3276
0.48862 0.1069 0.0496 0.3276
0.48872 0.1147 0.0502 0.3276
0.48882 0.1200 0.0502 0.3277
0.48892 0.1116 0.0501 0.3276
0.48902 0.1200 0.0514 0.3276
0.48912 0.1069 0.0490 0.0000
0.48922 0.1123 0.0496 0.0000
0.48932 0.1153 0.0484 0.0000
0.48942 0.1170 0.0507 0.0000
0.48952 0.1159 0.0490 0.0000
0.48961 0.1218 0.0496 0.0000
0.48971 0.1266 0.0496 0.0000
0.48981 0.1218 0.0496 0.0000
0.48991 0.1248 0.0472 0.0000
0.49001 0.1206 0.0508 0.0000
0.49011 0.1194 0.0496 0.0000
0.49021 0.1176 0.0478 0.0000
0.49031 0.1212 0.0508 0.0000
0.49041 0.1164 0.0496 0.0000
0.49051 0.1147 0.0484 0.0000
0.49061 0.1260 0.0490 0.0000
0.49071 0.1301 0.0496 0.0000
0.49081 0.1206 0.0490 0.0000
0.49091 0.1236 0.0507 0.0000
0.49101 0.1123 0.0496 0.0000
0.49111 0.1218 0.0478 0.0000
0.49121 0.1152 0.0507 0.0000
0.49131 0.1147 0.0484 0.0000
0.49141 0.1117 0.0520 0.0000
0.49151 0.1134 0.0484 0.0000
0.49161 0.1135 0.0508 0.0000
0.49171 0.1272 0.0496 0.0000
0.49181 0.1135 0.0508 0.0000
0.49191 0.1129 0.0496 0.0000
0.49201 0.1099 0.0519 0.0000
0.49211 0.1117 0.0484 0.0000
0.49221 0.1063 0.0519 0.0000
0.49231 0.1105 0.0484 0.0000
0.49241 0.1039 0.0508 0.0000
0.49251 0.1045 0.0496 0.0000
0.49261 0.1099 0.0496 0.0000
0.49271 0.1230 0.0490 0.0000
0.49281 0.1003 0.0496 0.0000
0.49291 0.1051 0.0508 0.0000
0.49301 0.1170 0.0496 0.0000
0.49311 0.1063 0.0508 0.0000
0.49321 0.1033 0.0496 0.0000
0.49331 0.1116 0.0507 0.0000
0.49341 0.1003 0.0478 0.0000
0.49351 0.1063 0.0496 0.0000
0.49361 0.1272 0.0490 0.0000
0.49371 0.1021 0.0508 0.0000
0.49381 0.1075 0.0496 0.0000
0.49391 0.1117 0.0484 0.0000
0.49401 0.1039 0.0501 0.0000
0.49411 0.1075 0.0496 0.0000
0.49421 0.1087 0.0496 0.0000
0.49431 0.1051 0.0496 0.0000
0.49441 0.1129 0.0496 0.0000
0.49451 0.1051 0.0507 0.0000
0.49461 0.1159 0.0496 0.0000
0.49471 0.1021 0.0508 0.0000
0.49481 0.1057 0.0496 0.0000
0.49491 0.1063 0.0508 0.0000
0.49501 0.1093 0.0496 0.0000
0.49510 0.1021 0.0507 0.0000
0.49520 0.1260 0.0496 0.0000
0.49530 0.1069 0.0507 0.0000
0.49540 0.1057 0.0496 0.0000
0.49550 0.1075 0.0508 0.0000
0.49560 0.1176 0.0490 0.0000
0.49570 0.1033 0.0514 0.0000
0.49580 0.1027 0.0496 0.0000
0.49590 0.1135 0.0508 0.0000
0.49600 0.1117 0.0508 0.0000
0.49610 0.1069 0.0507 0.0000
0.49620 0.1194 0.0508 0.0000
0.49630 0.1128 0.0484 0.0000
0.49640 0.1117 0.0520 0.0000
0.49650 0.1278 0.0496 0.0000
0.49660 0.1134 0.0507 0.0000
0.49670 0.1093 0.0502 0.0000
0.49680 0.1105 0.0508 0.3277
0.49690 0.1075 0.0507 0.3276
0.49700 0.1087 0.0514 0.3277
0.49710 0.1116 0.0519 0.3275
0.49720 0.1093 0.0508 0.0000
0.49730 0.1057 0.0514 0.3276
0.49740 0.1075 0.0507 0.3276
0.49750 0.1033 0.0514 0.3277
0.49760 0.1307 0.0519 0.3276
0.49770 0.1117 0.0502 0.3276
0.49780 0.1129 0.0508 0.3277
0.49790 0.1188 0.0519 0.3276
0.49800 0.1224 0.0502 0.3276
0.49810 0.1129 0.0520 0.0000
0.49820 0.1158 0.0507 0.3276
0.49830 0.1182 0.0514 0.3276
0.49840 0.1099 0.0496 0.0000
0.49850 0.1033 0.0526 0.0000
0.49860 0.1224 0.0508 0.0000
0.49870 0.1057 0.0525 0.0000
0.49880 0.1093 0.0496 0.0000
0.49890 0.1170 0.0519 0.0000
0.49900 0.1135 0.0514 0.0000
0.49910 0.1159 0.0526 0.0000
0.49920 0.1212 0.0513 0.0000
0.49930 0.1278 0.0526 0.0000
0.49940 0.1110 0.0519 0.0000
0.49950 0.1129 0.0532 0.0000
0.49960 0.1290 0.0520 0.0000
0.49970 0.1158 0.0513 0.0000
0.49980 0.1165 0.0537 0.0000
0.49990 0.1182 0.0526 0.0000
0.50000 0.1170 0.0525 0.0000
0.50010 0.1170 0.0525 0.0000
0.50020 0.1159 0.0526 0.0000
0.50030 0.1182 0.0525 0.0000
0.50040 0.1158 0.0513 0.0000
0.50050 0.1129 0.0520 0.0000
0.50060 0.1224 0.0525 0.0000
0.50069 0.1164 0.0531 0.0000
0.50079 0.1207 0.0520 0.0000
0.50089 0.1134 0.0501 0.0000
0.50099 0.1128 0.0525 0.0000
0.50109 0.1176 0.0525 0.0000
0.50119 0.1129 0.0526 0.0000
0.50129 0.1069 0.0537 0.0000
0.50139 0.1069 0.0525 0.0000
0.50149 0.1183 0.0526 0.0000
0.50159 0.1075 0.0537 0.0000
0.50169 0.1188 0.0525 0.0000
0.50179 0.1147 0.0532 0.0000
0.50189 0.1069 0.0537 0.0000
0.50199 0.1099 0.0513 0.0000
0.50209 0.1093 0.0525 0.0000
0.50219 0.1213 0.0544 0.0000
0.50229 0.1110 0.0537 0.0000
0.50239 0.1128 0.0537 0.0000
0.50249 0.1111 0.0544 0.0000
0.50259 0.1230 0.0543 0.0000
0.50269 0.1104 0.0525 0.0000
0.50279 0.1129 0.0562 0.0000
0.50289 0.1272 0.0537 0.0000
0.50299 0.1128 0.0537 0.0000
0.50309 0.1147 0.0544 0.0000
0.50319 0.1146 0.0543 0.0000
0.50329 0.1146 0.0543 0.0000
0.50339 0.1110 0.0537 0.0000
0.50349 0.1141 0.0556 0.0000
0.50359 0.1075 0.0531 0.0000
0.50369 0.1075 0.0525 0.0000
0.50379 0.1165 0.0556 0.3278
0.50389 0.1158 0.0525 0.3276
0.50399 0.1110 0.0543 0.3275
0.50409 0.1081 0.0538 0.3278
0.50419 0.1075 0.0531 0.3276
0.50429 0.1069 0.0537 0.3276
0.50439 0.1069 0.0526 0.3277
0.50449 0.1033 0.0555 0.3275
0.50459 0.1081 0.0531 0.3276
0.50469 0.1033 0.0549 0.3276
0.50479 0.1117 0.0544 0.0000
0.50489 0.0985 0.0555 0.3276
0.50499 0.1104 0.0543 0.3275
0.50509 0.0986 0.0544 0.3277
0.50519 0.0997 0.0543 0.0000
0.50529 0.1003 0.0543 0.3277
0.50539 0.1069 0.0526 0.3277
0.50549 0.0937 0.0549 0.0000
0.50559 0.0979 0.0525 0.0000
0.50569 0.1027 0.0531 0.0000
0.50579 0.1069 0.0538 0.0000
0.50589 0.0961 0.0543 0.0000
0.50599 0.1116 0.0537 0.0000
0.50609 0.1069 0.0544 0.0000
0.50618 0.0991 0.0531 0.0000
0.50628 0.0961 0.0537 0.0000
0.50638 0.0950 0.0538 0.0000
0.50648 0.0955 0.0543 0.0000
0.50658 0.1027 0.0555 0.0000
0.50668 0.0986 0.0532 0.0000
0.50678 0.0955 0.0543 0.0000
0.50688 0.1003 0.0537 0.0000
0.50698 0.1027 0.0525 0.0000
0.50708 0.1022 0.0556 0.0000
0.50718 0.1188 0.0525 0.0000
0.50728 0.1021 0.0531 0.0000
0.50738 0.1063 0.0550 0.0000
0.50748 0.1027 0.0543 0.0000
0.50758 0.1015 0.0543 0.0000
0.50768 0.1045 0.0556 0.0000
0.50778 0.1110 0.0531 0.0000
0.50788 0.1033 0.0549 0.0000
0.50798 0.1027 0.0532 0.0000
0.50808 0.1063 0.0543 0.0000
0.50818 0.1051 0.0525 0.0000
0.50828 0.1045 0.0549 0.0000
0.50838 0.1219 0.0526 0.0000
0.50848 0.1152 0.0531 0.0000
0.50858 0.1063 0.0537 0.0000
0.50868 0.1093 0.0532 0.0000
0.50878 0.1051 0.0549 0.0000
0.50888 0.1087 0.0531 0.0000
0.50898 0.1033 0.0538 0.0000
0.50908 0.1116 0.0555 0.0000
0.50918 0.1069 0.0531 0.0000
0.50928 0.1045 0.0544 0.0000
0.50938 0.1069 0.0537 0.0000
0.50948 0.1045 0.0543 0.0000
0.50958 0.1081 0.0543 0.0000
0.50968 0.1177 0.0556 0.0000
0.50978 0.1033 0.0537 0.0000
0.50988 0.1063 0.0543 0.0000
0.50998 0.1027 0.0556 0.0000
0.51008 0.1039 0.0531 0.0000
0.51018 0.1021 0.0567 0.0000
0.51028 0.0980 0.0556 0.0000
0.51038 0.1075 0.0549 0.0000
0.51048 0.1015 0.0567 0.0000
0.51058 0.1003 0.0561 0.0000
0.51068 0.1010 0.0556 0.0000
0.51078 0.1087 0.0555 0.0000
0.51088 0.1033 0.0561 0.0000
0.51098 0.1111 0.0568 0.0000
0.51108 0.1033 0.0573 0.0000
0.51118 0.1021 0.0543 0.0000
0.51128 0.1099 0.0573 0.0000
0.51138 0.1069 0.0573 0.0000
0.51148 0.1051 0.0561 0.3276
0.51158 0.1081 0.0568 0.0000
0.51168 0.1075 0.0561 0.3275
0.51177 0.1164 0.0561 0.3276
0.51187 0.1081 0.0555 0.3276
0.51197 0.1063 0.0573 0.0000
0.51207 0.1134 0.0573 0.3275
0.51217 0.1122 0.0567 0.3276
0.51227 0.1165 0.0573 0.0000
0.51237 0.1081 0.0561 0.3276
0.51247 0.1039 0.0561 0.3275
0.51257 0.1099 0.0556 0.0000
0.51267 0.1110 0.0567 0.3276
0.51277 0.1039 0.0579 0.9828
0.51287 0.1039 0.0573 0.3277
0.51297 0.1027 0.0567 0.9828
0.51307 0.1116 0.0561 0.3275
0.51317 0.1057 0.0561 0.3276
0.51327 0.1129 0.0573 0.3277
0.51337 0.1057 0.0567 0.3276
0.51347 0.1134 0.0555 0.0000
0.51357 0.1189 0.0550 0.0000
0.51367 0.1081 0.0585 0.0000
0.51377 0.1164 0.0555 0.0000
