"number" "dsum" "count" "missing" "quant_error" "fname"
1342 3.0 3 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Phisalixella_iarakaensis.tif"
1343 15.0 15 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Matoatoa_spannringi.tif"
1344 27.0 27 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Madatyphlops_madagascariensis.tif"
1345 675.0 675 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Madatyphlops_mucronatus.tif"
1346 39.0 39 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Paracontias_manify.tif"
1347 208.0 208 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Madascincus_ankodabensis.tif"
1348 47.0 47 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Ithycyphus_blanci.tif"
1349 32.0 32 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Calumma_vatosoa.tif"
1350 56.0 56 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Paracontias_milloti.tif"
1351 1150.0 1150 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Amphiglossus_gastrostictus.tif"
1352 1125.0 1125 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Amphiglossus_andranovahensis.tif"
1353 39.0 39 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Phelsuma_kely.tif"
1354 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Pristimantis_turik.tif"
1355 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Uraeotyphlus_gansi.tif"
1356 58.0 58 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Cynisca_kraussi.tif"
1357 851.0 851 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Atractus_obtusirostris.tif"
1358 6.0 6 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Arcanumophis_problematicus.tif"
1359 588.0 588 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Rhadinaea_gaigeae.tif"
1360 15.0 15 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Cyrtodactylus_gubernatoris.tif"
1361 15.0 15 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Gekko_auriverrucosus.tif"
1362 76.0 76 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Panaspis_wilsoni.tif"
1363 49.0 49 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Barkudia_melanosticta.tif"
1364 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Lipinia_miangensis.tif"
1365 55.0 55 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Stenocercus_nigromaculatus.tif"
1366 6.0 6 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Stenocercus_praeornatus.tif"
1367 7849.0 7849 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Microlophus_arenarius.tif"
1368 75.0 75 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Ctenosaura_praeocularis.tif"
1369 1.0 1 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Geoscincus_haraldmeieri.tif"
1370 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Caledoniscincus_cryptos.tif"
1371 141.0 141 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Ramphotyphlops_willeyi.tif"
1372 1.0 1 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Caledoniscincus_terma.tif"
1373 23617.0 23617 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Trapelus_jayakari.tif"
1374 23.0 23 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Amphisbaena_neglecta.tif"
1375 281.0 281 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Amphisbaena_polygrammica.tif"
1376 26.0 26 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Amphisbaena_absaberi.tif"
1377 8.0 8 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Cynisca_senegalensis.tif"
1378 19.0 19 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Liotyphlops_argaleus.tif"
1379 25.0 25 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Liotyphlops_schubarti.tif"
1380 9.0 9 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Amblyodipsas_teitana.tif"
1381 140.0 140 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Calumma_fallax.tif"
1382 1.0 1 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Furcifer_tuzetae.tif"
1383 3502.0 3502 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Aeluroglena_cucullata.tif"
1384 425.0 425 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Hebius_groundwateri.tif"
1385 2324.0 2324 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Herpetoreas_sieboldii.tif"
1386 40.0 40 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Anoplohydrus_aemulans.tif"
1387 18.0 18 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Atractus_biseriatus.tif"
1388 6.0 6 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Atractus_paravertebralis.tif"
1389 9.0 9 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Atractus_pauciscutatus.tif"
1390 250.0 250 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Calamaria_abstrusa.tif"
1391 1.0 1 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Calamaria_boesemani.tif"
1392 345.0 345 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Calamaria_nuchalis.tif"
1393 492.0 492 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Gyiophis_maculosa.tif"
1394 1746.0 1746 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Miralia_alternans.tif"
1395 776.0 776 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Raclitia_indica.tif"
1396 588.0 588 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Enhydris_chanardi.tif"
1397 813.0 813 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Homalophis_gyii.tif"
1398 5128.0 5128 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Phytolopsis_punctata.tif"
1399 1125.0 1125 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Enhydris_jagorii.tif"
1400 380.0 380 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Heurnia_ventromaculata.tif"
1401 473.0 473 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Kualatahan_pahangensis.tif"
1402 714.0 714 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Sumatranus_albomaculatus.tif"
1403 2372.0 2372 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Hypsiscopus_matannensis.tif"
1404 1176.0 1176 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Enhydris_innominata.tif"
1405 354.0 354 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Calamophis_jobiensis.tif"
1406 470.0 470 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Hydrophis_sibauensis.tif"
1407 627.0 627 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Plesiodipsas_perijanensis.tif"
1408 8.0 8 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Geophis_dunni.tif"
1409 15.0 15 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Imantodes_phantasma.tif"
1410 98.0 98 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Liophidium_apperti.tif"
1411 424.0 424 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Liophidium_trilineatum.tif"
1412 56.0 56 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Lycophidion_acutirostre.tif"
1413 5572.0 5572 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Lycophidion_hellmichi.tif"
1414 282.0 282 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Oligodon_macrurus.tif"
1415 9859.0 9859 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Oligodon_torquatus.tif"
1416 747.0 747 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Plagiopholis_delacouri.tif"
1417 4879.0 4879 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Tropidonophis_elongatus.tif"
1418 8.0 8 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Tantilla_nigra.tif"
1419 16.0 16 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Urotheca_dumerilli.tif"
1420 151.0 151 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Parapistocalamus_hedigeri.tif"
1421 6.0 6 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Synophis_lasallei.tif"
1422 3044.0 3044 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Sibynophis_bistrigatus.tif"
1423 27.0 27 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Elapsoidea_chelazzii.tif"
1424 336.0 336 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Dibamus_smithi.tif"
1425 38106.0 38106 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Lycodon_gracilis.tif"
1426 8.0 8 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Sibon_dunni.tif"
1427 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Erythrolamprus_pyburni.tif"
1428 2284.0 2284 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Cordylus_rivae.tif"
1429 25.0 25 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Toxicocalamus_misimae.tif"
1430 5.0 5 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Tantilla_bairdi.tif"
1431 1012.0 1012 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Lepidoblepharis_colombianus.tif"
1432 358.0 358 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Anolis_cristifer.tif"
1433 6.0 6 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Panaspis_annobonensis.tif"
1434 1.0 1 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Indotyphlops_meszoelyi.tif"
1435 38.0 38 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Epictia_melanurus.tif"
1436 21.0 21 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Lygodactylus_grandisonae.tif"
1437 82.0 82 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Rhinophis_fergusonianus.tif"
1438 136.0 136 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Echis_hughesi.tif"
1439 117.0 117 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Varanus_boehmei.tif"
1440 32.0 32 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Vietnascincus_rugosus.tif"
1441 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Liolaemus_duellmani.tif"
1442 448.0 448 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Geckolepis_polylepis.tif"
1443 120.0 120 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Uropeltis_petersi.tif"
1444 42.0 42 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Subdoluseps_frontoparietalis.tif"
1445 6.0 6 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Riama_inanis.tif"
1446 13.0 13 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Gerrhopilus_mcdowelli.tif"
1447 77.0 77 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Letheobia_feae.tif"
1448 34.0 34 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Platyplectrurus_trilineatus.tif"
1449 32.0 32 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Ramphotyphlops_similis.tif"
1450 435.0 435 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Scolecoseps_acontias.tif"
1451 515.0 515 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Amphiglossus_elongatus.tif"
1452 51.0 51 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Phyllodactylus_clinatus.tif"
1453 18039.0 18039 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Argyrophis_siamensis.tif"
1454 27.0 27 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Varanus_telenesetes.tif"
1455 31.0 31 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Madatyphlops_domerguei.tif"
1456 6.0 6 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Cnemaspis_flavolineata.tif"
1457 16.0 16 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Atheris_hirsuta.tif"
1458 132.0 132 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Gekko_iskandari.tif"
1459 52.0 52 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Nubeoscincus_glacialis.tif"
1460 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Anolis_caquetae.tif"
1461 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Gerrhopilus_oligolepis.tif"
1462 44.0 44 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Trachylepis_vezo.tif"
1463 101.0 101 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Cyrtodactylus_irianjayaensis.tif"
1464 28.0 28 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Lygodactylus_pauliani.tif"
1465 122.0 122 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Epictia_rufidorsa.tif"
1466 47.0 47 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Madatyphlops_reuteri.tif"
1467 17845.0 17845 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Hemidactylus_malcolmsmithi.tif"
1468 20.0 20 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Xenophidion_acanthognathus.tif"
1469 11.0 11 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Trilepida_nicefori.tif"
1470 113.0 113 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Letheobia_erythraea.tif"
1471 21870.0 21870 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Afrotyphlops_blanfordii.tif"
1472 849.0 849 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Agamodon_arabicus.tif"
1473 4602.0 4602 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Ophisops_elbaensis.tif"
1474 122.0 122 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Cnemaspis_jacobsoni.tif"
1475 5604.0 5604 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Tropiocolotes_nubicus.tif"
1476 1427.0 1427 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Cyrtodactylus_feae.tif"
1477 79.0 79 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Indotyphlops_tenuicollis.tif"
1478 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Anolis_lemniscatus.tif"
1479 490.0 490 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Lepidodactylus_mutahi.tif"
1480 241.0 241 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Gekko_grossmanni.tif"
1481 3696.0 3696 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Varanus_yemenensis.tif"
1482 5.0 5 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Hemidactylus_arnoldi.tif"
1483 11.0 11 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Tumbunascincus_luteilateralis.tif"
1484 61.0 61 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Tropidophorus_latiscutatus.tif"
1485 169.0 169 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Protobothrops_kaulbacki.tif"
1486 14.0 14 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Ramphotyphlops_conradi.tif"
1487 20812.0 20812 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Argyrophis_hypsobothrius.tif"
1488 289.0 289 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Lepidodactylus_oortii.tif"
1489 1042.0 1042 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Argyrophis_koshunensis.tif"
1490 15.0 15 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Xerotyphlops_etheridgei.tif"
1491 13723.0 13723 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Oligodon_vertebralis.tif"
1492 173.0 173 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Trilepida_affinis.tif"
1493 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hyloxalus_aeruginosus.tif"
1494 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hyloxalus_eleutherodactylus.tif"
1495 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hyloxalus_leucophaeus.tif"
1496 3.0 3 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hyloxalus_pulcherrimus.tif"
1497 347.0 347 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hyloxalus_sordidatus.tif"
1498 3.0 3 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hyloxalus_spilotogaster.tif"
1499 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Hyloxalus_craspedoceps.tif"
1500 9.0 9 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Bolitoglossa_robinsoni.tif"
1501 1.0 1 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Atelopus_chirripoensis.tif"
1502 8.0 8 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Gastrotheca_flamma.tif"
1503 74.0 74 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Fimbrios_smithi.tif"
1504 189.0 189 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Montaspis_gilvomaculata.tif"
1505 14.0 14 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Arrhyton_ainictum.tif"
1506 189.0 189 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Arrhyton_dolichura.tif"
1507 10.0 10 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Arrhyton_procerum.tif"
1508 199.0 199 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Arrhyton_supernum.tif"
1509 24009.0 24009 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Blythia_reticulata.tif"
1510 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Pseudocophotis_kontumensis.tif"
1511 2.0 2 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Dendrophryniscus_organensis.tif"
1512 3.0 3 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Austrochaperina_minutissima.tif"
1513 4.0 4 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Bryophryne_zonalis.tif"
1514 10.0 10 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Ichthyophis_khumhzi.tif"
1515 18.0 18 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Ichthyophis_moustakius.tif"
1516 5.0 5 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Amphibia_Ichthyophis_sendenyu.tif"
1517 112.0 112 26505689 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\dd_rasters\Reptilia_Hebius_chapaensis.tif"
