internalTaxonId,scientificName,orderName,className,familyName
55100,Allobates kingsburyi,ANURA,AMPHIBIA,AROMOBATIDAE
77187357,Allobates magnussoni,ANURA,AMPHIBIA,AROMOBATIDAE
55108,Allobates mandelorum,ANURA,AMPHIBIA,AROMOBATIDAE
55110,Allobates marchesianus,ANURA,AMPHIBIA,AROMOBATIDAE
55112,Allobates masniger,ANURA,AMPHIBIA,AROMOBATIDAE
55113,Allobates mcdiarmidi,ANURA,AMPHIBIA,AROMOBATIDAE
55114,Allobates melanolaemus,ANURA,AMPHIBIA,AROMOBATIDAE
55228,Allobates myersi,ANURA,AMPHIBIA,AROMOBATIDAE
55120,Allobates nidicola,ANURA,AMPHIBIA,AROMOBATIDAE
136098,Allobates niputidea,ANURA,AMPHIBIA,AROMOBATIDAE
178760225,Allobates nunciatus,ANURA,AMPHIBIA,AROMOBATIDAE
55122,Allobates olfersioides,ANURA,AMPHIBIA,AROMOBATIDAE
55123,Allobates ornatus,ANURA,AMPHIBIA,AROMOBATIDAE
181504400,Allobates pacaas,ANURA,AMPHIBIA,AROMOBATIDAE
190492,Allobates paleovarzensis,ANURA,AMPHIBIA,AROMOBATIDAE
55130,Allobates peruvianus,ANURA,AMPHIBIA,AROMOBATIDAE
61765,Allobates pittieri,ANURA,AMPHIBIA,AROMOBATIDAE
55141,Allobates ranoides,ANURA,AMPHIBIA,AROMOBATIDAE
55147,Allobates sanmartini,ANURA,AMPHIBIA,AROMOBATIDAE
135892,Allobates subfolionidificans,ANURA,AMPHIBIA,AROMOBATIDAE
77736376,Allobates sumtuosus,ANURA,AMPHIBIA,AROMOBATIDAE
55155,Allobates talamancae,ANURA,AMPHIBIA,AROMOBATIDAE
89108896,Allobates tapajos,ANURA,AMPHIBIA,AROMOBATIDAE
149677370,Allobates tinae,ANURA,AMPHIBIA,AROMOBATIDAE
55160,Allobates trilineatus,ANURA,AMPHIBIA,AROMOBATIDAE
55161,Allobates undulatus,ANURA,AMPHIBIA,AROMOBATIDAE
55163,Allobates vanzolinius,ANURA,AMPHIBIA,AROMOBATIDAE
195897620,Allobates velocicantus,ANURA,AMPHIBIA,AROMOBATIDAE
55166,Allobates wayuu,ANURA,AMPHIBIA,AROMOBATIDAE
55039,Allobates zaparo,ANURA,AMPHIBIA,AROMOBATIDAE
868,Allocebus trichotis,PRIMATES,MAMMALIA,CHEIROGALEIDAE
4220,Allochrocebus lhoesti,PRIMATES,MAMMALIA,CERCOPITHECIDAE
4227,Allochrocebus preussi,PRIMATES,MAMMALIA,CERCOPITHECIDAE
4230,Allochrocebus solatus,PRIMATES,MAMMALIA,CERCOPITHECIDAE
42640,Allocricetulus curtatus,RODENTIA,MAMMALIA,CRICETIDAE
875,Allocricetulus eversmanni,RODENTIA,MAMMALIA,CRICETIDAE
165116760,Allopaa barmoachensis,ANURA,AMPHIBIA,DICROGLOSSIDAE
58426,Allopaa hazarensis,ANURA,AMPHIBIA,DICROGLOSSIDAE
77187618,Allophryne relicta,ANURA,AMPHIBIA,ALLOPHRYNIDAE
45467741,Allophryne resplendens,ANURA,AMPHIBIA,ALLOPHRYNIDAE
59659,Allophryne ruthveni,ANURA,AMPHIBIA,ALLOPHRYNIDAE
172851,Alluaudina bellyi,SQUAMATA,REPTILIA,PSEUDOXYRHOPHIIDAE
172762,Alluaudina mocquardi,SQUAMATA,REPTILIA,PSEUDOXYRHOPHIIDAE
103821243,Alophoixus bres,PASSERIFORMES,AVES,PYCNONOTIDAE
22713140,Alophoixus flaveolus,PASSERIFORMES,AVES,PYCNONOTIDAE
103821499,Alophoixus frater,PASSERIFORMES,AVES,PYCNONOTIDAE
103819928,Alophoixus griseiceps,PASSERIFORMES,AVES,PYCNONOTIDAE
103821072,Alophoixus ochraceus,PASSERIFORMES,AVES,PYCNONOTIDAE
103819799,Alophoixus pallidus,PASSERIFORMES,AVES,PYCNONOTIDAE
22713152,Alophoixus phaeocephalus,PASSERIFORMES,AVES,PYCNONOTIDAE
103821125,Alophoixus ruficrissus,PASSERIFORMES,AVES,PYCNONOTIDAE
103821318,Alophoixus tephrogenys,PASSERIFORMES,AVES,PYCNONOTIDAE
22712146,Alopochelidon fucata,PASSERIFORMES,AVES,HIRUNDINIDAE
22679993,Alopochen aegyptiaca,ANSERIFORMES,AVES,ANATIDAE
22729490,Alopochen kervazoi,ANSERIFORMES,AVES,ANATIDAE
22728658,Alopochen mauritiana,ANSERIFORMES,AVES,ANATIDAE
178418,Alopoglossus angulatus,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
44578076,Alopoglossus atriventris,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
178200,Alopoglossus bicolor,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
203061,Alopoglossus bilineatus,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
203062,Alopoglossus brevifrontalis,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
44578087,Alopoglossus buckleyi,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
44578102,Alopoglossus copii,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
29409,Alopoglossus danieli,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
203063,Alopoglossus eurylepis,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
203059,Alopoglossus festae,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
29410,Alopoglossus gorgonae,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
203064,Alopoglossus grandisquamatus,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
44578111,Alopoglossus harrisi,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
203065,Alopoglossus kugleri,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
44578120,Alopoglossus lehmanni,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
29411,Alopoglossus myersi,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
203060,Alopoglossus plicatus,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
29412,Alopoglossus romaleos,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
178609,Alopoglossus stenolepis,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
29413,Alopoglossus vallensis,SQUAMATA,REPTILIA,ALOPOGLOSSIDAE
136486,Alouatta arctoidea,PRIMATES,MAMMALIA,ATELIDAE
39957,Alouatta belzebul,PRIMATES,MAMMALIA,ATELIDAE
41545,Alouatta caraya,PRIMATES,MAMMALIA,ATELIDAE
43912,Alouatta discolor,PRIMATES,MAMMALIA,ATELIDAE
39916,Alouatta guariba,PRIMATES,MAMMALIA,ATELIDAE
922,Alouatta juara,PRIMATES,MAMMALIA,ATELIDAE
198622924,Alouatta macconnelli,PRIMATES,MAMMALIA,ATELIDAE
136332,Alouatta nigerrima,PRIMATES,MAMMALIA,ATELIDAE
39960,Alouatta palliata,PRIMATES,MAMMALIA,ATELIDAE
914,Alouatta pigra,PRIMATES,MAMMALIA,ATELIDAE
136787,Alouatta puruensis,PRIMATES,MAMMALIA,ATELIDAE
41546,Alouatta sara,PRIMATES,MAMMALIA,ATELIDAE
198676562,Alouatta seniculus,PRIMATES,MAMMALIA,ATELIDAE
918,Alouatta ululata,PRIMATES,MAMMALIA,ATELIDAE
42484973,Alpinoscincus alpinus,SQUAMATA,REPTILIA,SCINCIDAE
42485021,Alpinoscincus subalpinus,SQUAMATA,REPTILIA,SCINCIDAE
141556924,Alsodes australis,ANURA,AMPHIBIA,ALSODIDAE
928,Alsodes barrioi,ANURA,AMPHIBIA,ALSODIDAE
76338143,Alsodes cantillanensis,ANURA,AMPHIBIA,ALSODIDAE
45477112,Alsodes coppingeri,ANURA,AMPHIBIA,ALSODIDAE
45477278,Alsodes gargola,ANURA,AMPHIBIA,ALSODIDAE
56315,Alsodes hugoi,ANURA,AMPHIBIA,ALSODIDAE
61800,Alsodes igneus,ANURA,AMPHIBIA,ALSODIDAE
56316,Alsodes kaweshkari,ANURA,AMPHIBIA,ALSODIDAE
929,Alsodes montanus,ANURA,AMPHIBIA,ALSODIDAE
45477126,Alsodes monticola,ANURA,AMPHIBIA,ALSODIDAE
45477280,Alsodes neuquensis,ANURA,AMPHIBIA,ALSODIDAE
76755055,Alsodes nodosus,ANURA,AMPHIBIA,ALSODIDAE
18435553,Alsodes norae,ANURA,AMPHIBIA,ALSODIDAE
56319,Alsodes pehuenche,ANURA,AMPHIBIA,ALSODIDAE
40785,Alsodes tumultuosus,ANURA,AMPHIBIA,ALSODIDAE
56320,Alsodes valdiviensis,ANURA,AMPHIBIA,ALSODIDAE
932,Alsodes vanzolinii,ANURA,AMPHIBIA,ALSODIDAE
56321,Alsodes verrucosus,ANURA,AMPHIBIA,ALSODIDAE
56322,Alsodes vittatus,ANURA,AMPHIBIA,ALSODIDAE
939,Alsophis antiguae,SQUAMATA,REPTILIA,DIPSADIDAE
190566,Alsophis antillensis,SQUAMATA,REPTILIA,DIPSADIDAE
190567,Alsophis manselli,SQUAMATA,REPTILIA,DIPSADIDAE
941,Alsophis rijgersmaei,SQUAMATA,REPTILIA,DIPSADIDAE
942,Alsophis rufiventris,SQUAMATA,REPTILIA,DIPSADIDAE
176330,Alsophis sanctonum,SQUAMATA,REPTILIA,DIPSADIDAE
190569,Alsophis sibonius,SQUAMATA,REPTILIA,DIPSADIDAE
164598,Alsophylax laevis,SQUAMATA,REPTILIA,GEKKONIDAE
47755582,Alsophylax loricatus,SQUAMATA,REPTILIA,GEKKONIDAE
157257,Alsophylax pipiens,SQUAMATA,REPTILIA,GEKKONIDAE
178716,Alsophylax przewalskii,SQUAMATA,REPTILIA,GEKKONIDAE
47755599,Alsophylax szczerbaki,SQUAMATA,REPTILIA,GEKKONIDAE
47755615,Alsophylax tadjikiensis,SQUAMATA,REPTILIA,GEKKONIDAE
948,Alticola albicaudus,RODENTIA,MAMMALIA,CRICETIDAE
949,Alticola argentatus,RODENTIA,MAMMALIA,CRICETIDAE
950,Alticola barakshin,RODENTIA,MAMMALIA,CRICETIDAE
951,Alticola lemminus,RODENTIA,MAMMALIA,CRICETIDAE
952,Alticola macrotis,RODENTIA,MAMMALIA,CRICETIDAE
953,Alticola montosa,RODENTIA,MAMMALIA,CRICETIDAE
136648,Alticola olchonensis,RODENTIA,MAMMALIA,CRICETIDAE
954,Alticola roylei,RODENTIA,MAMMALIA,CRICETIDAE
955,Alticola semicanus,RODENTIA,MAMMALIA,CRICETIDAE
956,Alticola stoliczkanus,RODENTIA,MAMMALIA,CRICETIDAE
958,Alticola strelzowi,RODENTIA,MAMMALIA,CRICETIDAE
959,Alticola tuvinicus,RODENTIA,MAMMALIA,CRICETIDAE
54460,Altiphrynoides malcolmi,ANURA,AMPHIBIA,BUFONIDAE
54886,Altiphrynoides osgoodi,ANURA,AMPHIBIA,BUFONIDAE
47755348,Altiphylax baturensis,SQUAMATA,REPTILIA,GEKKONIDAE
178235,Altiphylax levitoni,SQUAMATA,REPTILIA,GEKKONIDAE
47755379,Altiphylax mintoni,SQUAMATA,REPTILIA,GEKKONIDAE
178432,Altiphylax stoliczkai,SQUAMATA,REPTILIA,GEKKONIDAE
174110,Altiphylax tokobajevi,SQUAMATA,REPTILIA,GEKKONIDAE
178592041,Alytes almogavarii,ANURA,AMPHIBIA,ALYTIDAE
55266,Alytes cisternasii,ANURA,AMPHIBIA,ALYTIDAE
979,Alytes dickhilleni,ANURA,AMPHIBIA,ALYTIDAE
55267,Alytes maurus,ANURA,AMPHIBIA,ALYTIDAE
977,Alytes muletensis,ANURA,AMPHIBIA,ALYTIDAE
178591974,Alytes obstetricans,ANURA,AMPHIBIA,ALYTIDAE
22719932,Amadina erythrocephala,PASSERIFORMES,AVES,ESTRILDIDAE
22719927,Amadina fasciata,PASSERIFORMES,AVES,ESTRILDIDAE
22704761,Amalocichla incerta,PASSERIFORMES,AVES,PETROICIDAE
22704757,Amalocichla sclateriana,PASSERIFORMES,AVES,PETROICIDAE
102662435,Amalosia jacovae,SQUAMATA,REPTILIA,DIPLODACTYLIDAE
102662512,Amalosia lesueurii,SQUAMATA,REPTILIA,DIPLODACTYLIDAE
102662621,Amalosia obscura,SQUAMATA,REPTILIA,DIPLODACTYLIDAE
102662658,Amalosia rhombifer,SQUAMATA,REPTILIA,DIPLODACTYLIDAE
22719614,Amandava amandava,PASSERIFORMES,AVES,ESTRILDIDAE
22719618,Amandava formosa,PASSERIFORMES,AVES,ESTRILDIDAE
22719624,Amandava subflava,PASSERIFORMES,AVES,ESTRILDIDAE
178543,Amapasaurus tetradactylus,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE
203339,Amastridium sapperi,SQUAMATA,REPTILIA,DIPSADIDAE
197428,Amastridium veliferum,SQUAMATA,REPTILIA,DIPSADIDAE
22715170,Amaurocichla bocagii,PASSERIFORMES,AVES,MOTACILLIDAE
22692601,Amaurolimnas concolor,GRUIFORMES,AVES,RALLIDAE
22692723,Amaurornis cinerea,GRUIFORMES,AVES,RALLIDAE
22692624,Amaurornis isabellina,GRUIFORMES,AVES,RALLIDAE
22732147,Amaurornis magnirostris,GRUIFORMES,AVES,RALLIDAE
22692729,Amaurornis marginalis,GRUIFORMES,AVES,RALLIDAE
22692632,Amaurornis moluccana,GRUIFORMES,AVES,RALLIDAE
22692616,Amaurornis olivacea,GRUIFORMES,AVES,RALLIDAE
22692640,Amaurornis phoenicurus,GRUIFORMES,AVES,RALLIDAE
105965570,Amaurospiza moesta,PASSERIFORMES,AVES,CARDINALIDAE
22723554,Amaurospiza relicta,PASSERIFORMES,AVES,CARDINALIDAE
119194112,Amazilia alfaroana,CAPRIMULGIFORMES,AVES,TROCHILIDAE
22687562,Amazilia boucardi,CAPRIMULGIFORMES,AVES,TROCHILIDAE
119194033,Amazilia cyanifrons,CAPRIMULGIFORMES,AVES,TROCHILIDAE
22687566,Amazilia franciae,CAPRIMULGIFORMES,AVES,TROCHILIDAE
22687529,Amazilia luciae,CAPRIMULGIFORMES,AVES,TROCHILIDAE
22687603,Amazilia rutila,CAPRIMULGIFORMES,AVES,TROCHILIDAE
22730168,Amazilia tzacatl,CAPRIMULGIFORMES,AVES,TROCHILIDAE
22687606,Amazilia yucatanensis,CAPRIMULGIFORMES,AVES,TROCHILIDAE
22687618,Amazilis amazilia,CAPRIMULGIFORMES,AVES,TROCHILIDAE
22686332,Amazona aestiva,PSITTACIFORMES,AVES,PSITTACIDAE
22686231,Amazona agilis,PSITTACIFORMES,AVES,PSITTACIDAE
22686222,Amazona albifrons,PSITTACIFORMES,AVES,PSITTACIDAE
22686350,Amazona amazonica,PSITTACIFORMES,AVES,PSITTACIDAE
22686395,Amazona arausiaca,PSITTACIFORMES,AVES,PSITTACIDAE
22686342,Amazona auropalliata,PSITTACIFORMES,AVES,PSITTACIDAE
22728292,Amazona autumnalis,PSITTACIFORMES,AVES,PSITTACIDAE
22686325,Amazona barbadensis,PSITTACIFORMES,AVES,PSITTACIDAE
22727636,Amazona bodini,PSITTACIFORMES,AVES,PSITTACIDAE
22686296,Amazona brasiliensis,PSITTACIFORMES,AVES,PSITTACIDAE
22686209,Amazona collaria,PSITTACIFORMES,AVES,PSITTACIDAE
22731595,Amazona diadema,PSITTACIFORMES,AVES,PSITTACIDAE
22686282,Amazona dufresniana,PSITTACIFORMES,AVES,PSITTACIDAE
45430572,Amazona farinosa,PSITTACIFORMES,AVES,PSITTACIDAE
22727626,Amazona festiva,PSITTACIFORMES,AVES,PSITTACIDAE
22686268,Amazona finschi,PSITTACIFORMES,AVES,PSITTACIDAE
45430583,Amazona guatemalae,PSITTACIFORMES,AVES,PSITTACIDAE
22686403,Amazona guildingii,PSITTACIFORMES,AVES,PSITTACIDAE
22686411,Amazona imperialis,PSITTACIFORMES,AVES,PSITTACIDAE
22686363,Amazona kawalli,PSITTACIFORMES,AVES,PSITTACIDAE
22686201,Amazona leucocephala,PSITTACIFORMES,AVES,PSITTACIDAE
22728296,Amazona lilacina,PSITTACIFORMES,AVES,PSITTACIDAE
22728705,Amazona martinicana,PSITTACIFORMES,AVES,PSITTACIDAE
22686354,Amazona mercenarius,PSITTACIFORMES,AVES,PSITTACIDAE
22686346,Amazona ochrocephala,PSITTACIFORMES,AVES,PSITTACIDAE
22686337,Amazona oratrix,PSITTACIFORMES,AVES,PSITTACIDAE
22686251,Amazona pretrei,PSITTACIFORMES,AVES,PSITTACIDAE
22686288,Amazona rhodocorytha,PSITTACIFORMES,AVES,PSITTACIDAE
22686246,Amazona tucumana,PSITTACIFORMES,AVES,PSITTACIDAE
22686215,Amazona ventralis,PSITTACIFORMES,AVES,PSITTACIDAE
22686387,Amazona versicolor,PSITTACIFORMES,AVES,PSITTACIDAE
22686374,Amazona vinacea,PSITTACIFORMES,AVES,PSITTACIDAE
22728701,Amazona violacea,PSITTACIFORMES,AVES,PSITTACIDAE
22686259,Amazona viridigenalis,PSITTACIFORMES,AVES,PSITTACIDAE
22686239,Amazona vittata,PSITTACIFORMES,AVES,PSITTACIDAE
22686226,Amazona xantholora,PSITTACIFORMES,AVES,PSITTACIDAE
22680115,Amazonetta brasiliensis,ANSERIFORMES,AVES,ANATIDAE
82490816,Amazophrynella amazonicola,ANURA,AMPHIBIA,BUFONIDAE
54805,Amazophrynella bokermanni,ANURA,AMPHIBIA,BUFONIDAE
186882160,Amazophrynella gardai,ANURA,AMPHIBIA,BUFONIDAE
90762092,Amazophrynella javierbustamantei,ANURA,AMPHIBIA,BUFONIDAE
58850505,Amazophrynella manaos,ANURA,AMPHIBIA,BUFONIDAE
82490986,Amazophrynella matses,ANURA,AMPHIBIA,BUFONIDAE
62073288,Amazophrynella minuta,ANURA,AMPHIBIA,BUFONIDAE
154016974,Amazophrynella moisesii,ANURA,AMPHIBIA,BUFONIDAE
154017586,Amazophrynella siona,ANURA,AMPHIBIA,BUFONIDAE
154017679,Amazophrynella teko,ANURA,AMPHIBIA,BUFONIDAE
58850556,Amazophrynella vote,ANURA,AMPHIBIA,BUFONIDAE
154018053,Amazophrynella xinguensis,ANURA,AMPHIBIA,BUFONIDAE
22724065,Amblycercus holosericeus,PASSERIFORMES,AVES,ICTERIDAE
176270,Amblyodipsas concolor,SQUAMATA,REPTILIA,ATRACTASPIDIDAE
13264204,Amblyodipsas dimidiata,SQUAMATA,REPTILIA,ATRACTASPIDIDAE
13264220,Amblyodipsas katangensis,SQUAMATA,REPTILIA,ATRACTASPIDIDAE
176271,Amblyodipsas microphthalma,SQUAMATA,REPTILIA,ATRACTASPIDIDAE
13264232,Amblyodipsas polylepis,SQUAMATA,REPTILIA,ATRACTASPIDIDAE
176272,Amblyodipsas rodhaini,SQUAMATA,REPTILIA,ATRACTASPIDIDAE
176273,Amblyodipsas teitana,SQUAMATA,REPTILIA,ATRACTASPIDIDAE
13264251,Amblyodipsas unicolor,SQUAMATA,REPTILIA,ATRACTASPIDIDAE
176274,Amblyodipsas ventrimaculata,SQUAMATA,REPTILIA,ATRACTASPIDIDAE
22703657,Amblyornis flavifrons,PASSERIFORMES,AVES,PTILONORHYNCHIDAE
22703644,Amblyornis inornata,PASSERIFORMES,AVES,PTILONORHYNCHIDAE
22703651,Amblyornis macgregoriae,PASSERIFORMES,AVES,PTILONORHYNCHIDAE
22703654,Amblyornis subalaris,PASSERIFORMES,AVES,PTILONORHYNCHIDAE
22719260,Amblyospiza albifrons,PASSERIFORMES,AVES,PLOCEIDAE
22724265,Amblyramphus holosericeus,PASSERIFORMES,AVES,ICTERIDAE
1086,Amblyrhynchus cristatus,SQUAMATA,REPTILIA,IGUANIDAE
62006,Amblysomus corriae,AFROSORICIDA,MAMMALIA,CHRYSOCHLORIDAE
41316,Amblysomus hottentotus,AFROSORICIDA,MAMMALIA,CHRYSOCHLORIDAE
62007,Amblysomus marleyi,AFROSORICIDA,MAMMALIA,CHRYSOCHLORIDAE
62008,Amblysomus robustus,AFROSORICIDA,MAMMALIA,CHRYSOCHLORIDAE
62009,Amblysomus septentrionalis,AFROSORICIDA,MAMMALIA,CHRYSOCHLORIDAE
59049,Ambystoma altamirani,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59050,Ambystoma amblycephalum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59051,Ambystoma andersoni,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59052,Ambystoma annulatum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59053,Ambystoma barbouri,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
136128,Ambystoma bishopi,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59054,Ambystoma bombypellum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
1098,Ambystoma californiense,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
1099,Ambystoma cingulatum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59055,Ambystoma dumerilii,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59056,Ambystoma flavipiperatum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59057,Ambystoma gracile,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59058,Ambystoma granulosum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59059,Ambystoma jeffersonianum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59060,Ambystoma laterale,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59061,Ambystoma leorae,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
1093,Ambystoma lermaense,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59062,Ambystoma mabeei,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59063,Ambystoma macrodactylum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59064,Ambystoma maculatum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
199970,Ambystoma mavortium,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
1095,Ambystoma mexicanum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59065,Ambystoma opacum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59066,Ambystoma ordinarium,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59067,Ambystoma rivulare,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59068,Ambystoma rosaceum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
61893,Ambystoma silvense,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
62129647,Ambystoma subsalsum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59069,Ambystoma talpoideum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59070,Ambystoma taylori,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
59071,Ambystoma texanum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
83293207,Ambystoma tigrinum,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
62130287,Ambystoma velasci,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE
77187759,Ameerega altamazonica,ANURA,AMPHIBIA,DENDROBATIDAE
55214,Ameerega bassleri,ANURA,AMPHIBIA,DENDROBATIDAE
45727636,Ameerega berohoka,ANURA,AMPHIBIA,DENDROBATIDAE
55215,Ameerega bilinguis,ANURA,AMPHIBIA,DENDROBATIDAE
190979,Ameerega boehmei,ANURA,AMPHIBIA,DENDROBATIDAE
55216,Ameerega boliviana,ANURA,AMPHIBIA,DENDROBATIDAE
55218,Ameerega braccata,ANURA,AMPHIBIA,DENDROBATIDAE
55219,Ameerega cainarachi,ANURA,AMPHIBIA,DENDROBATIDAE
200105494,Ameerega flavopicta,ANURA,AMPHIBIA,DENDROBATIDAE
77187961,Ameerega hahneli,ANURA,AMPHIBIA,DENDROBATIDAE
77187792,Ameerega ignipedis,ANURA,AMPHIBIA,DENDROBATIDAE
200099644,Ameerega imasmari,ANURA,AMPHIBIA,DENDROBATIDAE
55224,Ameerega ingeri,ANURA,AMPHIBIA,DENDROBATIDAE
55226,Ameerega macero,ANURA,AMPHIBIA,DENDROBATIDAE
154018326,Ameerega munduruku,ANURA,AMPHIBIA,DENDROBATIDAE
200103488,Ameerega panguana,ANURA,AMPHIBIA,DENDROBATIDAE
55229,Ameerega parvula,ANURA,AMPHIBIA,DENDROBATIDAE
77187813,Ameerega pepperi,ANURA,AMPHIBIA,DENDROBATIDAE
154212265,Ameerega petersi,ANURA,AMPHIBIA,DENDROBATIDAE
154021719,Ameerega picta,ANURA,AMPHIBIA,DENDROBATIDAE
29432,Ameerega planipaleae,ANURA,AMPHIBIA,DENDROBATIDAE
55232,Ameerega pongoensis,ANURA,AMPHIBIA,DENDROBATIDAE
55233,Ameerega pulchripecta,ANURA,AMPHIBIA,DENDROBATIDAE
55234,Ameerega rubriventris,ANURA,AMPHIBIA,DENDROBATIDAE
112689481,Ameerega shihuemoy,ANURA,AMPHIBIA,DENDROBATIDAE
55236,Ameerega silverstonei,ANURA,AMPHIBIA,DENDROBATIDAE
55237,Ameerega simulans,ANURA,AMPHIBIA,DENDROBATIDAE
55240,Ameerega trivittata,ANURA,AMPHIBIA,DENDROBATIDAE
77187888,Ameerega yoshina,ANURA,AMPHIBIA,DENDROBATIDAE
51178933,Ameiva aggerecusans,SQUAMATA,REPTILIA,TEIIDAE
50009374,Ameiva alboguttata,SQUAMATA,REPTILIA,TEIIDAE
203180,Ameiva ameiva,SQUAMATA,REPTILIA,TEIIDAE
50008907,Ameiva atrigularis,SQUAMATA,REPTILIA,TEIIDAE
44579553,Ameiva bifrontata,SQUAMATA,REPTILIA,TEIIDAE
51178956,Ameiva concolor,SQUAMATA,REPTILIA,TEIIDAE
75606023,Ameiva desechensis,SQUAMATA,REPTILIA,TEIIDAE
51160895,Ameiva nodam,SQUAMATA,REPTILIA,TEIIDAE
50008932,Ameiva pantherina,SQUAMATA,REPTILIA,TEIIDAE
50009912,Ameiva parecis,SQUAMATA,REPTILIA,TEIIDAE
44579592,Ameiva praesignis,SQUAMATA,REPTILIA,TEIIDAE
50008980,Ameiva provitaae,SQUAMATA,REPTILIA,TEIIDAE
50009998,Ameivula abaetensis,SQUAMATA,REPTILIA,TEIIDAE
50011707,Ameivula abalosi,SQUAMATA,REPTILIA,TEIIDAE
50010148,Ameivula confusioniba,SQUAMATA,REPTILIA,TEIIDAE
50010220,Ameivula cyanura,SQUAMATA,REPTILIA,TEIIDAE
50010292,Ameivula jalapensis,SQUAMATA,REPTILIA,TEIIDAE
50010430,Ameivula littoralis,SQUAMATA,REPTILIA,TEIIDAE
50010572,Ameivula mumbuca,SQUAMATA,REPTILIA,TEIIDAE
50010587,Ameivula nativo,SQUAMATA,REPTILIA,TEIIDAE
50010605,Ameivula nigrigula,SQUAMATA,REPTILIA,TEIIDAE
50010623,Ameivula ocellifera,SQUAMATA,REPTILIA,TEIIDAE
50012092,Ameivula pyrrhogularis,SQUAMATA,REPTILIA,TEIIDAE
50010706,Ameivula venetacauda,SQUAMATA,REPTILIA,TEIIDAE
178692,Amerotyphlops amoipira,SQUAMATA,REPTILIA,TYPHLOPIDAE
15203002,Amerotyphlops brongersmianus,SQUAMATA,REPTILIA,TYPHLOPIDAE
203653,Amerotyphlops costaricensis,SQUAMATA,REPTILIA,TYPHLOPIDAE
67657437,Amerotyphlops lehneri,SQUAMATA,REPTILIA,TYPHLOPIDAE
64294,Amerotyphlops microstomus,SQUAMATA,REPTILIA,TYPHLOPIDAE
44582124,Amerotyphlops minuisquamus,SQUAMATA,REPTILIA,TYPHLOPIDAE
75606855,Amerotyphlops paucisquamus,SQUAMATA,REPTILIA,TYPHLOPIDAE
178605,Amerotyphlops reticulatus,SQUAMATA,REPTILIA,TYPHLOPIDAE
203654,Amerotyphlops stadelmani,SQUAMATA,REPTILIA,TYPHLOPIDAE
