condition group weight wgrp filename
1 2 0.257 2 ../dd_rasters/Reptilia_Calamaria forcarti.tif
1 2 0.29 2 ../dd_rasters/Reptilia_Calamaria gracillima.tif
1 2 0.113 2 ../dd_rasters/Reptilia_Cylindrophis lineatus.tif
1 2 0.191 2 ../dd_rasters/Reptilia_Calamaria lateralis.tif
1 2 0.265 2 ../dd_rasters/Reptilia_Lycodon rosozonatus.tif
1 2 0.117 2 ../dd_rasters/Reptilia_Malayotyphlops koekkoeki.tif
1 2 0.467 2 ../dd_rasters/Reptilia_Rhabdophis callichroma.tif
1 2 0.215 2 ../dd_rasters/Reptilia_Calamaria javanica.tif
1 2 0.235 2 ../dd_rasters/Reptilia_Calamaria alidae.tif
1 2 0.466 2 ../dd_rasters/Reptilia_Boiga bengkuluensis.tif
1 2 0.259 2 ../dd_rasters/Reptilia_Lycodon cardamomensis.tif
1 2 0.087 2 ../dd_rasters/Reptilia_Trimeresurus medoensis.tif
1 2 0.936 2 ../dd_rasters/Reptilia_Xenophidion schaeferi.tif
1 2 0.227 2 ../dd_rasters/Reptilia_Calamaria mecheli.tif
1 2 0.297 2 ../dd_rasters/Reptilia_Gloydius monticola.tif
1 2 0.412 2 ../dd_rasters/Reptilia_Oligodon praefrontalis.tif
1 2 0.2 2 ../dd_rasters/Reptilia_Hebius annamensis.tif
1 2 0.278 2 ../dd_rasters/Reptilia_Oligodon hamptoni.tif
1 2 0.496 2 ../dd_rasters/Reptilia_Oligodon petronellae.tif
1 2 0.321 2 ../dd_rasters/Reptilia_Oligodon annamensis.tif
1 2 0.603 2 ../dd_rasters/Reptilia_Oligodon moricei.tif
1 2 0.13 2 ../dd_rasters/Reptilia_Calamaria battersbyi.tif
1 2 0.369 2 ../dd_rasters/Reptilia_Calamaria eiselti.tif
1 2 0.269 2 ../dd_rasters/Reptilia_Calamaria doederleini.tif
1 2 0.18 2 ../dd_rasters/Reptilia_Pseudoxenodon jacobsonii.tif
1 2 0.36 2 ../dd_rasters/Reptilia_Anomochilus weberi.tif
1 2 0.256 2 ../dd_rasters/Reptilia_Hebius andreae.tif
1 2 0.331 2 ../dd_rasters/Reptilia_Calamaria buchi.tif
1 2 0.199 2 ../dd_rasters/Reptilia_Oligodon saintgironsi.tif
1 2 0.446 2 ../dd_rasters/Reptilia_Opisthotropis tamdaoensis.tif
1 2 0.533 2 ../dd_rasters/Reptilia_Rhabdophis chrysargoides.tif
1 2 0.188 2 ../dd_rasters/Reptilia_Hebius viperinus.tif
1 2 0.3 2 ../dd_rasters/Reptilia_Pareas stanleyi.tif
1 2 0.13 2 ../dd_rasters/Reptilia_Cylindrophis engkariensis.tif
1 2 0.065 2 ../dd_rasters/Reptilia_Pseudoxenodon baramensis.tif
1 2 0.207 2 ../dd_rasters/Reptilia_Coelognathus enganensis.tif
1 2 0.473 2 ../dd_rasters/Reptilia_Rhabdophis angeli.tif
1 2 0.208 2 ../dd_rasters/Reptilia_Calamaria thanhi.tif
1 2 0.816 2 ../dd_rasters/Reptilia_Gerrhopilus floweri.tif
1 2 0.18 2 ../dd_rasters/Reptilia_Hebius kerinciensis.tif
1 2 0.428 2 ../dd_rasters/Reptilia_Calamaria rebentischi.tif
1 2 0.084 2 ../dd_rasters/Reptilia_Calamaria lumholtzi.tif
1 2 0.396 2 ../dd_rasters/Reptilia_Hebius atemporalis.tif
1 2 0.133 2 ../dd_rasters/Reptilia_Phelsuma borai.tif
1 2 0.188 2 ../dd_rasters/Reptilia_Calamaria abramovi.tif
1 2 0.232 2 ../dd_rasters/Reptilia_Calamaria concolor.tif
1 2 0.21 2 ../dd_rasters/Reptilia_Calamaria gialaiensis.tif
1 2 0.146 2 ../dd_rasters/Reptilia_Calamaria sangi.tif
1 2 0.235 2 ../dd_rasters/Reptilia_Colubroelaps nguyenvansangi.tif
1 2 0.14 2 ../dd_rasters/Reptilia_Hebius arquus.tif
1 2 0.261 2 ../dd_rasters/Reptilia_Trimeresurus toba.tif
1 2 0.199 2 ../dd_rasters/Reptilia_Phelsuma hoeschi.tif
1 2 0.157 2 ../dd_rasters/Reptilia_Madatyphlops andasibensis.tif
1 2 0.164 2 ../dd_rasters/Reptilia_Madatyphlops rajeryi.tif
1 2 0.176 2 ../dd_rasters/Reptilia_Opisthotropis cucae.tif
1 2 0.406 2 ../dd_rasters/Reptilia_Platyceps bholanathi.tif
1 2 0.446 2 ../dd_rasters/Reptilia_Cnemaspis australis.tif
1 2 0.473 2 ../dd_rasters/Reptilia_Cnemaspis monticola.tif
1 2 0.255 2 ../dd_rasters/Reptilia_Lygosoma opisthorhodum.tif
1 2 0.479 2 ../dd_rasters/Reptilia_Lygosoma goaensis.tif
1 2 0.728 2 ../dd_rasters/Reptilia_Lygosoma vosmaeri.tif
1 2 0.444 2 ../dd_rasters/Reptilia_Ristella guentheri.tif
1 1 0.337 1 ../dd_rasters/Amphibia_Bolitoglossa psephena.tif
1 2 0.523 2 ../dd_rasters/Reptilia_Dendrelaphis chairecacos.tif
1 2 0.3 2 ../dd_rasters/Reptilia_Dasia semicincta.tif
1 2 0.164 2 ../dd_rasters/Reptilia_Paracontias vermisaurus.tif
1 2 0.332 2 ../dd_rasters/Reptilia_Boiga hoeseli.tif
1 2 0.134 2 ../dd_rasters/Reptilia_Hypsilurus godeffroyi.tif
1 2 0.087 2 ../dd_rasters/Reptilia_Lepidodactylus buleli.tif
1 2 0.135 2 ../dd_rasters/Reptilia_Lepidodactylus pulcher.tif
1 2 0.458 2 ../dd_rasters/Reptilia_Lepidodactylus shebae.tif
1 2 0.156 2 ../dd_rasters/Reptilia_Perochirus guentheri.tif
1 2 0.135 2 ../dd_rasters/Reptilia_Emoia mivarti.tif
1 2 0.134 2 ../dd_rasters/Reptilia_Sphenomorphus fragosus.tif
1 2 0.156 2 ../dd_rasters/Reptilia_Sphenomorphus taylori.tif
1 2 0.156 2 ../dd_rasters/Reptilia_Sphenomorphus transversus.tif
1 2 0.152 2 ../dd_rasters/Reptilia_Tribolonotus annectens.tif
1 2 0.135 2 ../dd_rasters/Reptilia_Tribolonotus brongersmai.tif
1 2 0.127 2 ../dd_rasters/Reptilia_Acutotyphlops infralabialis.tif
1 2 0.149 2 ../dd_rasters/Reptilia_Acutotyphlops kunuaensis.tif
1 2 0.14 2 ../dd_rasters/Reptilia_Acutotyphlops solomonis.tif
1 2 0.104 2 ../dd_rasters/Reptilia_Ramphotyphlops angusticeps.tif
1 2 0.11 2 ../dd_rasters/Reptilia_Ramphotyphlops becki.tif
1 2 0.098 2 ../dd_rasters/Reptilia_Ramphotyphlops mansuetus.tif
1 2 0.374 2 ../dd_rasters/Reptilia_Chirindia mpwapwaensis.tif
1 2 0.214 2 ../dd_rasters/Reptilia_Chirindia rondoensis.tif
1 2 0.338 2 ../dd_rasters/Reptilia_Heliobolus neumanni.tif
1 2 0.127 2 ../dd_rasters/Reptilia_Nucras caesicaudata.tif
1 2 0.703 2 ../dd_rasters/Reptilia_Indotyphlops violaceus.tif
1 2 0.704 2 ../dd_rasters/Reptilia_Indotyphlops veddae.tif
1 2 0.761 2 ../dd_rasters/Reptilia_Indotyphlops tenebrarum.tif
1 2 0.703 2 ../dd_rasters/Reptilia_Nessia deraniyagalai.tif
1 2 0.393 2 ../dd_rasters/Reptilia_Eutropis floweri.tif
1 2 0.463 2 ../dd_rasters/Reptilia_Rhinophis lineatus.tif
1 2 0.414 2 ../dd_rasters/Reptilia_Rhinophis zigzag.tif
1 2 0.014 2 ../dd_rasters/Reptilia_Acanthodactylus taghitensis.tif
1 2 0.141 2 ../dd_rasters/Reptilia_Mastigodryas cliftoni.tif
1 2 0.173 2 ../dd_rasters/Reptilia_Sympholis lippiens.tif
1 2 0.379 2 ../dd_rasters/Reptilia_Myriopholis burii.tif
1 2 0.141 2 ../dd_rasters/Reptilia_Platyceps thomasi.tif
1 2 0.403 2 ../dd_rasters/Reptilia_Lytorhynchus gasperetti.tif
1 2 0.312 2 ../dd_rasters/Reptilia_Rhynchocalamus arabicus.tif
1 2 0.255 2 ../dd_rasters/Reptilia_Brachyophis revoili.tif
1 2 0.141 2 ../dd_rasters/Reptilia_Hemidactylus lemurinus.tif
1 2 0.429 2 ../dd_rasters/Reptilia_Pristurus mazbah.tif
1 2 0.437 2 ../dd_rasters/Reptilia_Chalcides levitoni.tif
1 2 0.076 2 ../dd_rasters/Reptilia_Acanthodactylus gongrorhynchatus.tif
1 2 0.06 2 ../dd_rasters/Reptilia_Mesalina ayunensis.tif
1 2 0.414 2 ../dd_rasters/Reptilia_Tropidodipsas zweifeli.tif
1 2 0.785 2 ../dd_rasters/Reptilia_Eumeces indothalensis.tif
1 2 0.8 2 ../dd_rasters/Reptilia_Eumeces cholistanensis.tif
1 2 0.157 2 ../dd_rasters/Reptilia_Pachycalamus brevis.tif
1 2 0.157 2 ../dd_rasters/Reptilia_Myriopholis filiformis.tif
1 2 0.157 2 ../dd_rasters/Reptilia_Myriopholis macrura.tif
1 2 0.157 2 ../dd_rasters/Reptilia_Myriopholis wilsoni.tif
1 2 0.157 2 ../dd_rasters/Reptilia_Xerotyphlops socotranus.tif
1 2 0.42 2 ../dd_rasters/Reptilia_Dendrelaphis hollinrakei.tif
1 2 0.172 2 ../dd_rasters/Reptilia_Blaesodactylus ambonihazo.tif
1 2 0.312 2 ../dd_rasters/Reptilia_Madatyphlops comorensis.tif
1 2 0.23 2 ../dd_rasters/Reptilia_Protobothrops maolanensis.tif
1 2 0.304 2 ../dd_rasters/Reptilia_Phelsuma gouldi.tif
1 2 0.16 2 ../dd_rasters/Reptilia_Amphiglossus meva.tif
1 2 0.235 2 ../dd_rasters/Reptilia_Trimeresurus sichuanensis.tif
1 2 0.39 2 ../dd_rasters/Reptilia_Brachymeles vindumi.tif
1 2 0.337 2 ../dd_rasters/Reptilia_Gekko carusadensis.tif
1 2 0.209 2 ../dd_rasters/Reptilia_Gekko gulat.tif
1 2 0.203 2 ../dd_rasters/Reptilia_Parvoscincus boyingi.tif
1 2 0.146 2 ../dd_rasters/Reptilia_Parvoscincus hadros.tif
1 2 0.125 2 ../dd_rasters/Reptilia_Parvoscincus igorotorum.tif
1 2 0.312 2 ../dd_rasters/Reptilia_Parvoscincus laterimaculatus.tif
1 2 0.016 2 ../dd_rasters/Reptilia_Uromastyx occidentalis.tif
1 4 0.244 4 ../dd_rasters/Mammalia_Philander olrogi.tif
1 4 0.08 4 ../dd_rasters/Mammalia_Monodelphis handleyi.tif
1 2 0.625 2 ../dd_rasters/Reptilia_Pristurus longipes.tif
1 2 0.242 2 ../dd_rasters/Reptilia_Tropiocolotes wolfgangboehmei.tif
1 2 0.186 2 ../dd_rasters/Reptilia_Platyceps insulanus.tif
1 2 0.194 2 ../dd_rasters/Reptilia_Calamaria lautensis.tif
1 1 0.374 1 ../dd_rasters/Amphibia_Phyllonastes duellmani.tif
1 2 0.13 2 ../dd_rasters/Reptilia_Ramphotyphlops aluensis.tif
1 1 0.341 1 ../dd_rasters/Amphibia_Ichthyophis davidi.tif
1 1 0.368 1 ../dd_rasters/Amphibia_Gegeneophis pareshi.tif
1 1 0.33 1 ../dd_rasters/Amphibia_Arthroleptis anotis.tif
1 2 0.169 2 ../dd_rasters/Reptilia_Hebius nicobariensis.tif
1 2 0.616 2 ../dd_rasters/Reptilia_Herpetoreas pealii.tif
1 2 0.172 2 ../dd_rasters/Reptilia_Gongylosoma nicobariensis.tif
1 2 0.541 2 ../dd_rasters/Reptilia_Oligodon melaneus.tif
1 2 0.388 2 ../dd_rasters/Reptilia_Tropidolaemus huttoni.tif
1 2 0.187 2 ../dd_rasters/Reptilia_Bronchocela rubrigularis.tif
1 2 0.195 2 ../dd_rasters/Reptilia_Cristidorsa otai.tif
1 2 0.39 2 ../dd_rasters/Reptilia_Laudakia dayana.tif
1 2 0.407 2 ../dd_rasters/Reptilia_Cyrtopodion mansarulum.tif
1 2 0.504 2 ../dd_rasters/Reptilia_Cyrtodactylus lawderanus.tif
1 2 0.582 2 ../dd_rasters/Reptilia_Takydromus haughtonianus.tif
1 2 0.353 2 ../dd_rasters/Reptilia_Dasia nicobarensis.tif
1 2 0.114 2 ../dd_rasters/Reptilia_Lipinia macrotympanum.tif
1 1 0.428 1 ../dd_rasters/Amphibia_Amolops kohimaensis.tif
1 1 0.428 1 ../dd_rasters/Amphibia_Amolops nidorbellus.tif
1 1 0.439 1 ../dd_rasters/Amphibia_Duttaphrynus kiphirensis.tif
1 1 0.21 1 ../dd_rasters/Amphibia_Duttaphrynus mamitensis.tif
1 1 0.225 1 ../dd_rasters/Amphibia_Duttaphrynus manipurensis.tif
1 1 0.2 1 ../dd_rasters/Amphibia_Duttaphrynus mizoramensis.tif
1 1 0.467 1 ../dd_rasters/Amphibia_Duttaphrynus nagalandensis.tif
1 1 0.545 1 ../dd_rasters/Amphibia_Duttaphrynus wokhaensis.tif
1 1 0.338 1 ../dd_rasters/Amphibia_Ichthyophis alfredi.tif
1 1 0.338 1 ../dd_rasters/Amphibia_Ichthyophis daribokensis.tif
1 1 0.316 1 ../dd_rasters/Amphibia_Ichthyophis nokrekensis.tif
1 1 0.446 1 ../dd_rasters/Amphibia_Leptobrachella nokrekensis.tif
1 1 0.19 1 ../dd_rasters/Amphibia_Leptobrachella tamdil.tif
1 1 0.301 1 ../dd_rasters/Amphibia_Polypedates subansiriensis.tif
1 1 0.318 1 ../dd_rasters/Amphibia_Raorchestes manipurensis.tif
1 1 0.435 1 ../dd_rasters/Amphibia_Rhacophorus subansiriensis.tif
1 2 0.177 2 ../dd_rasters/Reptilia_Amphisbaena spurrelli.tif
1 2 0.139 2 ../dd_rasters/Reptilia_Siderolamprus adercus.tif
1 2 0.705 2 ../dd_rasters/Reptilia_Siderolamprus atitlanensis.tif
1 2 0.435 2 ../dd_rasters/Reptilia_Siderolamprus orobius.tif
1 2 0.118 2 ../dd_rasters/Reptilia_Gerrhonotus rhombifer.tif
1 2 0.035 2 ../dd_rasters/Reptilia_Advenus montisilvestris.tif
1 2 0.142 2 ../dd_rasters/Reptilia_Bachia pallidiceps.tif
1 2 0.249 2 ../dd_rasters/Reptilia_Alopoglossus grandisquamatus.tif
1 2 0.226 2 ../dd_rasters/Reptilia_Anolis wampuensis.tif
1 2 0.15 2 ../dd_rasters/Reptilia_Leiosaurus paronae.tif
1 2 0.116 2 ../dd_rasters/Reptilia_Pristidactylus fasciatus.tif
1 2 0.166 2 ../dd_rasters/Reptilia_Urostrophus gallardoi.tif
1 2 0.183 2 ../dd_rasters/Reptilia_Polychrus jacquelinae.tif
1 2 0.151 2 ../dd_rasters/Reptilia_Sphenomorphus rarus.tif
1 2 0.02 2 ../dd_rasters/Reptilia_Aristelliger barbouri.tif
1 2 0.315 2 ../dd_rasters/Reptilia_Anomalepis aspinosus.tif
1 2 0.566 2 ../dd_rasters/Reptilia_Anomalepis colombia.tif
1 2 0.417 2 ../dd_rasters/Reptilia_Anomalepis flavapices.tif
1 2 0.281 2 ../dd_rasters/Reptilia_Anomalepis mexicana.tif
1 2 0.49 2 ../dd_rasters/Reptilia_Helminthophis frontalis.tif
1 2 0.557 2 ../dd_rasters/Reptilia_Helminthophis praeocularis.tif
1 2 0.734 2 ../dd_rasters/Reptilia_Liotyphlops anops.tif
1 2 0.02 2 ../dd_rasters/Reptilia_Liotyphlops haadi.tif
1 2 0.345 2 ../dd_rasters/Reptilia_Liotyphlops trefauti.tif
1 2 0.277 2 ../dd_rasters/Reptilia_Chironius flavopictus.tif
1 2 0.342 2 ../dd_rasters/Reptilia_Dendrophidion atlantica.tif
1 2 0.154 2 ../dd_rasters/Reptilia_Tantilla albiceps.tif
1 2 0.791 2 ../dd_rasters/Reptilia_Tantilla andinista.tif
1 2 0.157 2 ../dd_rasters/Reptilia_Tantilla hendersoni.tif
1 2 0.387 2 ../dd_rasters/Reptilia_Tantilla miyatai.tif
1 2 0.125 2 ../dd_rasters/Reptilia_Tantilla tecta.tif
1 2 0.063 2 ../dd_rasters/Reptilia_Atractus darienensis.tif
1 2 0.415 2 ../dd_rasters/Reptilia_Atractus depressiocellus.tif
1 2 0.127 2 ../dd_rasters/Reptilia_Atractus hostilitractus.tif
1 2 0.312 2 ../dd_rasters/Reptilia_Atractus imperfectus.tif
1 2 0.028 2 ../dd_rasters/Reptilia_Coniophanes joanae.tif
1 2 0.644 2 ../dd_rasters/Reptilia_Diaphorolepis laevis.tif
1 2 0.301 2 ../dd_rasters/Reptilia_Geophis bellus.tif
1 2 0.275 2 ../dd_rasters/Reptilia_Geophis betaniensis.tif
1 2 0.489 2 ../dd_rasters/Reptilia_Geophis championi.tif
1 2 0.395 2 ../dd_rasters/Reptilia_Geophis downsi.tif
1 2 0.489 2 ../dd_rasters/Reptilia_Hydromorphus dunni.tif
1 2 0.232 2 ../dd_rasters/Reptilia_Gerrhopilus andamanensis.tif
1 2 0.193 2 ../dd_rasters/Reptilia_Rhadinaea pulveriventris.tif
1 2 0.245 2 ../dd_rasters/Reptilia_Sibon perissostichon.tif
1 2 0.7 2 ../dd_rasters/Reptilia_Tretanorhinus mocquardi.tif
1 2 0.182 2 ../dd_rasters/Reptilia_Trimetopon barbouri.tif
1 2 0.259 2 ../dd_rasters/Reptilia_Urotheca myersi.tif
1 2 0.637 2 ../dd_rasters/Reptilia_Tricheilostoma broadleyi.tif
1 2 0.578 2 ../dd_rasters/Reptilia_Tricheilostoma greenwelli.tif
1 2 0.325 2 ../dd_rasters/Reptilia_Trilepida brevissima.tif
1 2 0.884 2 ../dd_rasters/Reptilia_Epictia guayaquilensis.tif
1 2 0.184 2 ../dd_rasters/Reptilia_Porthidium volcanicum.tif
1 2 0.02 2 ../dd_rasters/Reptilia_Trapelus schmitzi.tif
1 2 0.476 2 ../dd_rasters/Reptilia_Baikia africana.tif
1 2 0.816 2 ../dd_rasters/Reptilia_Cynisca muelleri.tif
1 2 0.003 2 ../dd_rasters/Reptilia_Cynisca rouxae.tif
1 2 0.717 2 ../dd_rasters/Reptilia_Cynisca williamsi.tif
1 2 0.28 2 ../dd_rasters/Reptilia_Trioceros kinetensis.tif
1 2 0.717 2 ../dd_rasters/Reptilia_Ancylodactylus gigas.tif
1 2 0.592 2 ../dd_rasters/Reptilia_Ancylodactylus petrodroma.tif
1 2 0.465 2 ../dd_rasters/Reptilia_Hemidactylus lamaensis.tif
1 2 0.268 2 ../dd_rasters/Reptilia_Hemidactylus lopezjuradoi.tif
1 2 0.204 2 ../dd_rasters/Reptilia_Hemidactylus pseudomuriceus.tif
1 2 0.644 2 ../dd_rasters/Reptilia_Acanthodactylus boueti.tif
1 2 0.517 2 ../dd_rasters/Reptilia_Latastia ornata.tif
1 2 0.965 2 ../dd_rasters/Reptilia_Latastia siebenrocki.tif
1 2 0.428 2 ../dd_rasters/Reptilia_Tarentola rudis.tif
1 2 0.469 2 ../dd_rasters/Reptilia_Panaspis tancredi.tif
1 2 0.188 2 ../dd_rasters/Reptilia_Trachylepis keroanensis.tif
1 2 0.021 2 ../dd_rasters/Reptilia_Pristurus adrarensis.tif
1 2 0.26 2 ../dd_rasters/Reptilia_Aparallactus nigriceps.tif
1 2 0.656 2 ../dd_rasters/Reptilia_Polemon leopoldi.tif
1 2 0.226 2 ../dd_rasters/Reptilia_Eryx borrii.tif
1 2 0.177 2 ../dd_rasters/Reptilia_Eryx somalicus.tif
1 2 0.248 2 ../dd_rasters/Reptilia_Meizodon krameri.tif
1 2 0.707 2 ../dd_rasters/Reptilia_Telescopus gezirae.tif
1 2 0.21 2 ../dd_rasters/Reptilia_Telescopus pulcher.tif
1 2 0.256 2 ../dd_rasters/Reptilia_Elapsoidea broadleyi.tif
1 2 0.643 2 ../dd_rasters/Reptilia_Mehelya egbensis.tif
1 2 0.463 2 ../dd_rasters/Reptilia_Mehelya gabouensis.tif
1 2 0.17 2 ../dd_rasters/Reptilia_Lycophidion semiannule.tif
1 2 0.387 2 ../dd_rasters/Reptilia_Myriopholis natatrix.tif
1 2 0.14 2 ../dd_rasters/Reptilia_Rhinoleptus parkeri.tif
1 2 0.241 2 ../dd_rasters/Reptilia_Echis jogeri.tif
1 2 0.215 2 ../dd_rasters/Reptilia_Nactus acutus.tif
1 2 0.253 2 ../dd_rasters/Reptilia_Oligodon wagneri.tif
1 2 0.149 2 ../dd_rasters/Reptilia_Lygosoma bampfyldei.tif
1 2 0.197 2 ../dd_rasters/Reptilia_Lygosoma boehmei.tif
1 2 0.172 2 ../dd_rasters/Reptilia_Mochlus grandisonianus.tif
1 2 0.752 2 ../dd_rasters/Reptilia_Lygosoma isodactylum.tif
1 2 0.671 2 ../dd_rasters/Reptilia_Mochlus laeviceps.tif
1 2 0.686 2 ../dd_rasters/Reptilia_Mochlus mabuiiformis.tif
1 2 0.147 2 ../dd_rasters/Reptilia_Mochlus paedocarinatus.tif
1 2 0.694 2 ../dd_rasters/Reptilia_Mochlus simonettai.tif
1 4 0.108 4 ../dd_rasters/Mammalia_Isothrix barbarabrownae.tif
1 2 0.125 2 ../dd_rasters/Reptilia_Apostolepis ambiniger.tif
1 2 0.136 2 ../dd_rasters/Reptilia_Apostolepis cerradoensis.tif
1 2 0.153 2 ../dd_rasters/Reptilia_Apostolepis christineae.tif
1 2 0.165 2 ../dd_rasters/Reptilia_Apostolepis dorbignyi.tif
1 2 0.159 2 ../dd_rasters/Reptilia_Apostolepis lineata.tif
1 2 0.01 2 ../dd_rasters/Reptilia_Apostolepis niceforoi.tif
1 2 0.168 2 ../dd_rasters/Reptilia_Apostolepis tenuis.tif
1 2 0.075 2 ../dd_rasters/Reptilia_Atractus caxiuana.tif
1 2 0.814 2 ../dd_rasters/Reptilia_Cercophis auratus.tif
1 2 0.336 2 ../dd_rasters/Reptilia_Lioheterophis iheringi.tif
1 2 0.188 2 ../dd_rasters/Reptilia_Erythrolamprus carajasensis.tif
1 2 0.141 2 ../dd_rasters/Reptilia_Phalotris concolor.tif
1 2 0.374 2 ../dd_rasters/Reptilia_Philodryas laticeps.tif
1 2 0.179 2 ../dd_rasters/Reptilia_Micrurus ibiboboca.tif
1 2 0.185 2 ../dd_rasters/Reptilia_Bothrops jonathani.tif
1 2 0.135 2 ../dd_rasters/Reptilia_Nactus kunan.tif
1 1 0.339 1 ../dd_rasters/Amphibia_Arthroleptis formosus.tif
1 1 0.208 1 ../dd_rasters/Amphibia_Phrynobatrachus hieroglyphicus.tif
1 2 0.416 2 ../dd_rasters/Reptilia_Marisora magnacornae.tif
1 2 0.618 2 ../dd_rasters/Reptilia_Hemidactylus albivertebralis.tif
1 2 0.236 2 ../dd_rasters/Reptilia_Cophoscincopus senegalensis.tif
1 2 0.701 2 ../dd_rasters/Reptilia_Leptosiaphos dungeri.tif
1 2 0.236 2 ../dd_rasters/Reptilia_Melanoseps rondoensis.tif
1 2 0.239 2 ../dd_rasters/Reptilia_Leptosiaphos blochmanni.tif
1 2 0.371 2 ../dd_rasters/Reptilia_Leptosiaphos dewittei.tif
1 2 0.371 2 ../dd_rasters/Reptilia_Leptosiaphos fuhni.tif
1 2 0.295 2 ../dd_rasters/Reptilia_Leptosiaphos koutoui.tif
1 2 0.358 2 ../dd_rasters/Reptilia_Leptosiaphos luberoensis.tif
1 2 0.19 2 ../dd_rasters/Reptilia_Leptosiaphos rhomboidalis.tif
1 2 0.197 2 ../dd_rasters/Reptilia_Agama bottegi.tif
1 2 0.647 2 ../dd_rasters/Reptilia_Agama lucyae.tif
1 2 0.001 2 ../dd_rasters/Reptilia_Cryptagama aurita.tif
1 2 0.306 2 ../dd_rasters/Reptilia_Platyceps afarensis.tif
1 2 0.161 2 ../dd_rasters/Reptilia_Platyceps largeni.tif
1 2 0.177 2 ../dd_rasters/Reptilia_Platyceps messanai.tif
1 2 0.135 2 ../dd_rasters/Reptilia_Platyceps somalicus.tif
1 1 0.023 1 ../dd_rasters/Amphibia_Microcaecilia iwokramae.tif
1 1 0.175 1 ../dd_rasters/Amphibia_Phrynopus miroslawae.tif
1 1 0.166 1 ../dd_rasters/Amphibia_Phrynopus nicoleae.tif
1 2 0.331 2 ../dd_rasters/Reptilia_Hemidactylus aporus.tif
1 2 0.055 2 ../dd_rasters/Reptilia_Hemidactylus barbierii.tif
1 2 0.205 2 ../dd_rasters/Reptilia_Hemidactylus bavazzanoi.tif
1 2 0.247 2 ../dd_rasters/Reptilia_Hemidactylus curlei.tif
1 2 0.174 2 ../dd_rasters/Reptilia_Hemidactylus funaiolii.tif
1 2 0.414 2 ../dd_rasters/Reptilia_Hemidactylus gleadowi.tif
1 2 0.134 2 ../dd_rasters/Reptilia_Hemidactylus granchii.tif
1 2 0.224 2 ../dd_rasters/Reptilia_Hemidactylus jubensis.tif
1 2 0.257 2 ../dd_rasters/Reptilia_Hemidactylus klauberi.tif
1 2 0.374 2 ../dd_rasters/Reptilia_Hemidactylus kushmorensis.tif
1 2 0.164 2 ../dd_rasters/Reptilia_Hemidactylus laevis.tif
1 2 0.158 2 ../dd_rasters/Reptilia_Hemidactylus megalops.tif
1 2 0.26 2 ../dd_rasters/Reptilia_Hemidactylus modestus.tif
1 2 0.307 2 ../dd_rasters/Reptilia_Hemidactylus newtoni.tif
1 2 0.213 2 ../dd_rasters/Reptilia_Hemidactylus ophiolepoides.tif
1 2 0.198 2 ../dd_rasters/Reptilia_Hemidactylus puccionii.tif
1 2 0.215 2 ../dd_rasters/Reptilia_Hemidactylus tanganicus.tif
1 2 0.177 2 ../dd_rasters/Reptilia_Hemidactylus taylori.tif
1 2 0.138 2 ../dd_rasters/Reptilia_Holodactylus cornii.tif
1 1 0.588 1 ../dd_rasters/Amphibia_Phrynobatrachus kakamikro.tif
1 1 0.022 1 ../dd_rasters/Amphibia_Breviceps branchi.tif
1 2 0.544 2 ../dd_rasters/Reptilia_Xenagama zonura.tif
1 2 0.659 2 ../dd_rasters/Reptilia_Agamodon compressus.tif
1 2 0.099 2 ../dd_rasters/Reptilia_Ancylocranium barkeri.tif
1 2 0.176 2 ../dd_rasters/Reptilia_Ancylocranium ionidesi.tif
1 2 0.373 2 ../dd_rasters/Reptilia_Ancylocranium somalicum.tif
1 2 0.141 2 ../dd_rasters/Reptilia_Atractaspis leucomelas.tif
1 2 0.702 2 ../dd_rasters/Reptilia_Atractaspis phillipsi.tif
1 2 0.149 2 ../dd_rasters/Reptilia_Atractaspis scorteccii.tif
1 2 0.203 2 ../dd_rasters/Reptilia_Aprosdoketophis andreonei.tif
1 2 0.177 2 ../dd_rasters/Reptilia_Platyceps scorteccii.tif
1 2 0.214 2 ../dd_rasters/Reptilia_Eirenis africana.tif
1 2 0.198 2 ../dd_rasters/Reptilia_Spalerosophis josephscorteccii.tif
1 2 0.252 2 ../dd_rasters/Reptilia_Latastia petersiana.tif
1 2 0.622 2 ../dd_rasters/Reptilia_Mesalina ercolinii.tif
1 2 0.243 2 ../dd_rasters/Reptilia_Lygodactylus scorteccii.tif
1 2 0.157 2 ../dd_rasters/Reptilia_Philochortus rudolfensis.tif
1 1 0.17 1 ../dd_rasters/Amphibia_Osteocephalus duellmani.tif
1 2 0.602 2 ../dd_rasters/Reptilia_Pseudoboodon sandfordorum.tif
1 2 0.2 2 ../dd_rasters/Reptilia_Epacrophis boulengeri.tif
1 2 0.595 2 ../dd_rasters/Reptilia_Epacrophis drewesi.tif
1 2 0.215 2 ../dd_rasters/Reptilia_Epacrophis reticulatus.tif
1 2 0.201 2 ../dd_rasters/Reptilia_Leptotyphlops tanae.tif
1 2 0.649 2 ../dd_rasters/Reptilia_Haackgreerius miopus.tif
1 2 0.686 2 ../dd_rasters/Reptilia_Trachylepis ferrarai.tif
1 2 0.282 2 ../dd_rasters/Reptilia_Letheobia jubana.tif
1 2 0.218 2 ../dd_rasters/Reptilia_Letheobia largeni.tif
