condition group weight wgrp filename
1 2 0.379 2 ../lost_rasters/Reptilia_Cyrtodactylus eisenmanae.tif
1 2 0.134 2 ../lost_rasters/Reptilia_Cyrtodactylus khammouanensis.tif
1 2 0.297 2 ../lost_rasters/Reptilia_Cyrtodactylus surin.tif
1 2 0.052 2 ../lost_rasters/Reptilia_Cyrtodactylus tamaiensis.tif
1 2 0.217 2 ../lost_rasters/Reptilia_Luperosaurus yasumai.tif
1 2 0.409 2 ../lost_rasters/Reptilia_Eremiascincus butlerorum.tif
1 2 0.171 2 ../lost_rasters/Reptilia_Larutia nubisilvicola.tif
1 2 0.322 2 ../lost_rasters/Reptilia_Leptoseps poilani.tif
1 2 0.613 2 ../lost_rasters/Reptilia_Plestiodon coreensis.tif
1 2 0.523 2 ../lost_rasters/Reptilia_Sphenomorphus bacboensis.tif
1 2 0.122 2 ../lost_rasters/Reptilia_Sphenomorphus buettikoferi.tif
1 2 0.199 2 ../lost_rasters/Reptilia_Sphenomorphus capitolythos.tif
1 2 0.17 2 ../lost_rasters/Reptilia_Sphenomorphus consobrinus.tif
1 2 0.194 2 ../lost_rasters/Reptilia_Sphenomorphus grandisonae.tif
1 2 0.815 2 ../lost_rasters/Reptilia_Sphenomorphus helenae.tif
1 2 0.137 2 ../lost_rasters/Reptilia_Sphenomorphus modiglianii.tif
1 2 0.143 2 ../lost_rasters/Reptilia_Sphenomorphus orientalis.tif
1 2 0.365 2 ../lost_rasters/Reptilia_Sphenomorphus schlegeli.tif
1 2 0.208 2 ../lost_rasters/Reptilia_Sphenomorphus tetradactylus.tif
1 2 0.221 2 ../lost_rasters/Reptilia_Sphenomorphus zimmeri.tif
1 2 0.208 2 ../lost_rasters/Reptilia_Tropidophorus hangnam.tif
1 2 0.116 2 ../lost_rasters/Reptilia_Tropidophorus iniquus.tif
1 2 0.305 2 ../lost_rasters/Reptilia_Tropidophorus matsuii.tif
1 2 0.284 2 ../lost_rasters/Reptilia_Tropidophorus murphyi.tif
1 2 0.577 2 ../lost_rasters/Reptilia_Cryptoblepharus ahli.tif
1 2 0 2 ../lost_rasters/Reptilia_Ctenotus serotinus.tif
1 2 0.022 2 ../lost_rasters/Reptilia_Lerista ameles.tif
1 2 0.002 2 ../lost_rasters/Reptilia_Lerista haroldi.tif
1 2 0.003 2 ../lost_rasters/Reptilia_Lerista puncticauda.tif
1 2 0.006 2 ../lost_rasters/Reptilia_Lerista quadrivincula.tif
1 2 0.028 2 ../lost_rasters/Reptilia_Proablepharus barrylyoni.tif
1 2 0.085 2 ../lost_rasters/Reptilia_Pachydactylus otaviensis.tif
1 2 0.166 2 ../lost_rasters/Reptilia_Panaspis duruarum.tif
1 2 0.507 2 ../lost_rasters/Reptilia_Asymblepharus mahabharatus.tif
1 2 0.751 2 ../lost_rasters/Reptilia_Asymblepharus nepalensis.tif
1 2 0.133 2 ../lost_rasters/Reptilia_Sphenomorphus courcyanus.tif
1 2 0.285 2 ../lost_rasters/Reptilia_Diploderma ngoclinensis.tif
1 2 0.528 2 ../lost_rasters/Reptilia_Cnemaspis minang.tif
1 2 0.155 2 ../lost_rasters/Reptilia_Cnemaspis pagai.tif
1 2 0.255 2 ../lost_rasters/Reptilia_Cnemaspis tapanuli.tif
1 2 0.014 2 ../lost_rasters/Reptilia_Glaphyromorphus arnhemicus.tif
1 3 0.22 3 ../lost_rasters/Aves_Amazilia alfaroana.tif
1 1 0.146 1 ../lost_rasters/Amphibia_Thorius longicaudus.tif
1 2 0.001 2 ../lost_rasters/Reptilia_Oligosoma pikitanga.tif
1 2 0.15 2 ../lost_rasters/Reptilia_Dalophia gigantea.tif
1 2 0.14 2 ../lost_rasters/Reptilia_Dalophia luluae.tif
1 2 0.198 2 ../lost_rasters/Reptilia_Monopeltis adercae.tif
1 2 0.142 2 ../lost_rasters/Reptilia_Monopeltis remaclei.tif
1 2 0.513 2 ../lost_rasters/Reptilia_Trachylepis nganghae.tif
1 2 0.263 2 ../lost_rasters/Reptilia_Trachylepis pendeana.tif
1 2 0.055 2 ../lost_rasters/Reptilia_Dierogekko baaba.tif
1 2 0.21 2 ../lost_rasters/Reptilia_Nannoscincus koniambo.tif
1 2 0.147 2 ../lost_rasters/Reptilia_Phaeoscincus ouinensis.tif
1 2 0.051 2 ../lost_rasters/Reptilia_Phaeoscincus taomensis.tif
1 2 0.06 2 ../lost_rasters/Reptilia_Sigaloseps balios.tif
1 1 0.02 1 ../lost_rasters/Amphibia_Anomaloglossus degranvillei.tif
1 2 0.154 2 ../lost_rasters/Reptilia_Cnemaspis sundagekko.tif
1 2 0.317 2 ../lost_rasters/Reptilia_Cnemaspis rajabasa.tif
1 2 0.408 2 ../lost_rasters/Reptilia_Sitana fusca.tif
1 2 0.412 2 ../lost_rasters/Reptilia_Sitana schleichi.tif
1 2 0.759 2 ../lost_rasters/Reptilia_Ptyodactylus homolepis.tif
1 2 0.768 2 ../lost_rasters/Reptilia_Eremias cholistanica.tif
1 2 0.148 2 ../lost_rasters/Reptilia_Cnemaspis andersonii.tif
1 2 0.098 2 ../lost_rasters/Reptilia_Heterodactylus septentrionalis.tif
1 2 0.245 2 ../lost_rasters/Reptilia_Lygosoma schneideri.tif
1 2 0.295 2 ../lost_rasters/Reptilia_Marinussaurus curupira.tif
1 2 0.325 2 ../lost_rasters/Reptilia_Nucras aurantiaca.tif
1 2 0.277 2 ../lost_rasters/Reptilia_Feylinia boulengeri.tif
1 2 0.452 2 ../lost_rasters/Reptilia_Lankascincus taprobanensis.tif
1 4 0.202 4 ../lost_rasters/Mammalia_Nycticebus bancanus.tif
1 2 0.378 2 ../lost_rasters/Reptilia_Gekko guishanicus.tif
1 1 0.479 1 ../lost_rasters/Amphibia_Chiropterotriton casasi.tif
1 2 0.294 2 ../lost_rasters/Reptilia_Brachymeles dalawangdaliri.tif
1 2 0.33 2 ../lost_rasters/Reptilia_Brachymeles isangdaliri.tif
1 2 0.276 2 ../lost_rasters/Reptilia_Brachymeles ligtas.tif
1 2 0.146 2 ../lost_rasters/Reptilia_Parvoscincus agtorum.tif
1 2 0.244 2 ../lost_rasters/Reptilia_Parvoscincus banahaoensis.tif
1 2 0.23 2 ../lost_rasters/Reptilia_Parvoscincus palaliensis.tif
1 1 0.421 1 ../lost_rasters/Amphibia_Minervarya mysorensis.tif
1 1 0.524 1 ../lost_rasters/Amphibia_Minervarya nilagirica.tif
1 1 0.348 1 ../lost_rasters/Amphibia_Eleutherodactylus schmidti.tif
