id,class,order,family,species,iucn,criteria,population,systems,realm
2137,Mammalia,Chiroptera,Phyllostomidae,Artibeus obscurus,LC,,Unknown,Terrestrial,Neotropical
2139,Mammalia,Chiroptera,Phyllostomidae,Artibeus planirostris,LC,,Stable,Terrestrial,Neotropical
2140,Mammalia,Chiroptera,Phyllostomidae,Dermanura tolteca,LC,,Unknown,Terrestrial,Neotropical
2144,Mammalia,Rodentia,Muridae,Arvicanthis abyssinicus,LC,,Stable,Terrestrial,Afrotropical
2145,Mammalia,Rodentia,Muridae,Arvicanthis blicki,NT,,Unknown,Terrestrial,Afrotropical
2146,Mammalia,Rodentia,Muridae,Arvicanthis nairobae,LC,,Stable,Terrestrial,Afrotropical
2147,Mammalia,Rodentia,Muridae,Arvicanthis niloticus,LC,,Unknown,Terrestrial,Afrotropical|Palearctic
2148,Mammalia,Rodentia,Muridae,Arvicanthis neumanni,LC,,Unknown,Terrestrial,Afrotropical
2150,Mammalia,Rodentia,Cricetidae,Arvicola sapidus,NT,A2ace,Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
2153,Mammalia,Chiroptera,Hipposideridae,Asellia patrizii,LC,,Unknown,Terrestrial,Afrotropical
2156,Mammalia,Chiroptera,Hipposideridae,Aselliscus tricuspidatus,LC,,Stable,Terrestrial,Australasian
2173,Reptilia,Testudines,Trionychidae,Nilssonia nigricans,CR,A4cd,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
2174,Reptilia,Testudines,Trionychidae,Nilssonia leithii,CR,A2cd+4cd,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
2176,Reptilia,Squamata,Pythonidae,Aspidites ramsayi,LC,,Unknown,Terrestrial,Australasian
2274,Mammalia,Eulipotyphla,Erinaceidae,Atelerix frontalis,LC,,Stable,Terrestrial,Afrotropical
2275,Mammalia,Eulipotyphla,Erinaceidae,Atelerix sclateri,LC,,Unknown,Terrestrial,Afrotropical
2276,Mammalia,Primates,Atelidae,Ateles belzebuth,EN,A4cd,Decreasing,Terrestrial,Neotropical
2279,Mammalia,Primates,Atelidae,Ateles geoffroyi,EN,A4cd,Decreasing,Terrestrial,Neotropical
2282,Mammalia,Primates,Atelidae,Ateles marginatus,EN,A4cd,Decreasing,Terrestrial,Neotropical
2283,Mammalia,Primates,Atelidae,Ateles paniscus,VU,A4cd,Decreasing,Terrestrial,Neotropical
2295,Amphibia,Anura,Batrachylidae,Chaltenobatrachus grandisonae,LC,,Unknown,Terrestrial|Freshwater (=Inland waters),Neotropical
2296,Amphibia,Anura,Batrachylidae,Atelognathus nitoi,VU,D2,Stable,Terrestrial|Freshwater (=Inland waters),Neotropical
2297,Amphibia,Anura,Batrachylidae,Atelognathus reverberii,VU,"B1ab(iii,v)",Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical
2298,Amphibia,Anura,Batrachylidae,Atelognathus solitarius,DD,,Unknown,Terrestrial,Neotropical
2353,Mammalia,Rodentia,Hystricidae,Atherurus africanus,LC,,Unknown,Terrestrial,Afrotropical
2354,Mammalia,Rodentia,Hystricidae,Atherurus macrourus,LC,,Decreasing,Terrestrial,Indomalayan|Palearctic
2358,Mammalia,Rodentia,Sciuridae,Atlantoxerus getulus,LC,,Stable,Terrestrial,Palearctic
2395,Mammalia,Rodentia,Cricetidae,Auliscomys boliviensis,LC,,Stable,Terrestrial,Neotropical
2396,Mammalia,Rodentia,Cricetidae,Loxodontomys micropus,LC,,Stable,Terrestrial,Neotropical
2397,Mammalia,Rodentia,Cricetidae,Auliscomys pictus,LC,,Stable,Terrestrial,Neotropical
2398,Mammalia,Rodentia,Cricetidae,Auliscomys sublimis,LC,,Stable,Terrestrial,Neotropical
2417,Reptilia,Squamata,Elapidae,Austrelaps labialis,LC,,Unknown,Terrestrial,Australasian
2434,Mammalia,Primates,Indriidae,Avahi laniger,VU,A3cd,Decreasing,Terrestrial,Afrotropical
2435,Mammalia,Primates,Indriidae,Avahi occidentalis,VU,"B1ab(i,ii,iii)",Decreasing,Terrestrial,Afrotropical
2446,Mammalia,Artiodactyla,Cervidae,Axis calamianensis,EN,"B1ab(i,iii,v)",Decreasing,Terrestrial,Indomalayan
2447,Mammalia,Artiodactyla,Cervidae,Axis kuhlii,CR,C2a(ii),Stable,Terrestrial,Indomalayan
2461,Mammalia,Artiodactyla,Suidae,Babyrousa babyrussa,VU,B1ab(iii),Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
2465,Mammalia,Rodentia,Cricetidae,Baiomys musculus,LC,,Stable,Terrestrial,Neotropical
2466,Mammalia,Rodentia,Cricetidae,Baiomys taylori,LC,,Stable,Terrestrial,Nearctic|Neotropical
2467,Mammalia,Artiodactyla,Balaenidae,Balaena mysticetus,LC,,Increasing,Marine,Nearctic|Palearctic
2474,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera acutorostrata,LC,,Unknown,Marine,Afrotropical|Antarctic|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic
2475,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera borealis,EN,A1abd,Increasing,Marine,Afrotropical|Antarctic|Australasian|Nearctic|Neotropical|Oceanian|Palearctic
2476,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera edeni,LC,,Unknown,Marine,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic
2477,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera musculus,EN,A1abd,Increasing,Marine,Afrotropical|Antarctic|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic
2478,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera physalus,VU,A1d,Increasing,Marine,Afrotropical|Antarctic|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic
2480,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera bonaerensis,NT,A2b,Unknown,Marine,Afrotropical|Antarctic|Australasian|Neotropical|Oceanian|Palearctic
2531,Mammalia,Chiroptera,Emballonuridae,Balantiopteryx infusca,VU,"B1ab(iii,v)",Decreasing,Terrestrial,Neotropical
2532,Mammalia,Chiroptera,Emballonuridae,Balantiopteryx io,VU,A2c,Decreasing,Terrestrial,Neotropical
2533,Mammalia,Chiroptera,Emballonuridae,Balantiopteryx plicata,LC,,Unknown,Terrestrial,Neotropical
2540,Mammalia,Rodentia,Muridae,Bandicota bengalensis,LC,,Increasing,Terrestrial,Indomalayan
2541,Mammalia,Rodentia,Muridae,Bandicota indica,LC,,Increasing,Terrestrial,Indomalayan|Palearctic
2542,Mammalia,Rodentia,Muridae,Bandicota savilei,LC,,Stable,Terrestrial,Indomalayan
2553,Mammalia,Chiroptera,Vespertilionidae,Barbastella barbastellus,NT,,Decreasing,Terrestrial,Palearctic
2593,Reptilia,Squamata,Scincidae,Barkudia insularis,CR,"B1ab(i,ii,iii)",Unknown,Terrestrial,Indomalayan
2613,Mammalia,Carnivora,Procyonidae,Bassariscus sumichrasti,LC,,Unknown,Terrestrial,Neotropical
2619,Mammalia,Rodentia,Bathyergidae,Bathyergus janetta,LC,,Unknown,Terrestrial,Afrotropical
2620,Mammalia,Rodentia,Bathyergidae,Bathyergus suillus,LC,,Stable,Terrestrial,Afrotropical
2642,Mammalia,Rodentia,Muridae,Batomys dentatus,DD,,Unknown,Terrestrial,Indomalayan
2643,Mammalia,Rodentia,Muridae,Batomys salomonseni,LC,,Stable,Terrestrial,Indomalayan
2645,Amphibia,Anura,Telmatobiidae,Telmatobius macrostomus,EN,"B1ab(iii,v)",Decreasing,Freshwater (=Inland waters),Neotropical
2648,Amphibia,Caudata,Plethodontidae,Batrachoseps stebbinsi,EN,B1ab(iii),Decreasing,Terrestrial,Nearctic
2649,Amphibia,Caudata,Plethodontidae,Batrachoseps campi,NT,B1ab(iii),Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
2664,Amphibia,Caudata,Hynobiidae,Paradactylodon mustersi,EN,B1ab(iii),Decreasing,Freshwater (=Inland waters),Palearctic
2675,Mammalia,Carnivora,Herpestidae,Bdeogale jacksoni,NT,,Decreasing,Terrestrial,Afrotropical
2676,Mammalia,Rodentia,Nesomyidae,Beamys hindei,LC,,Decreasing,Terrestrial,Afrotropical
2756,Mammalia,Rodentia,Sciuridae,Belomys pearsonii,DD,,Unknown,Terrestrial,Indomalayan|Palearctic
2762,Mammalia,Artiodactyla,Ziphiidae,Berardius arnuxii,LC,,Unknown,Marine,Afrotropical|Antarctic|Australasian|Neotropical
2763,Mammalia,Artiodactyla,Ziphiidae,Berardius bairdii,LC,,Unknown,Marine,Nearctic|Palearctic
2767,Mammalia,Rodentia,Muridae,Berylmys berdmorei,LC,,Stable,Terrestrial,Indomalayan
2769,Mammalia,Rodentia,Muridae,Berylmys mackenziei,LC,,Unknown,Terrestrial,Indomalayan|Palearctic
2770,Mammalia,Rodentia,Muridae,Berylmys manipulus,LC,,Unknown,Terrestrial,Indomalayan|Palearctic
2783,Mammalia,Diprotodontia,Potoroidae,Bettongia gaimardi,NT,,Unknown,Terrestrial,Australasian
2784,Mammalia,Diprotodontia,Potoroidae,Bettongia lesueur,NT,B2a,Stable,Terrestrial,Australasian
2785,Mammalia,Diprotodontia,Potoroidae,Bettongia penicillata,NT,"B2ab(iii,v)",Decreasing,Terrestrial,Australasian
2787,Mammalia,Diprotodontia,Potoroidae,Bettongia tropica,EN,"B2ab(i,ii,iii,iv,v)",Decreasing,Terrestrial,Australasian
2801,Mammalia,Rodentia,Cricetidae,Bibimys chacoensis,LC,,Stable,Terrestrial,Neotropical
2802,Mammalia,Rodentia,Cricetidae,Bibimys labiosus,LC,,Decreasing,Terrestrial,Neotropical
2803,Mammalia,Rodentia,Cricetidae,Bibimys torresi,VU,B1ab(iii),Decreasing,Terrestrial,Neotropical
2814,Mammalia,Artiodactyla,Bovidae,Bison bonasus,NT,C2a(i),Increasing,Terrestrial,Palearctic
2815,Mammalia,Artiodactyla,Bovidae,Bison bison,NT,C2a(i),Stable,Terrestrial,Nearctic
2816,Mammalia,Rodentia,Sciuridae,Biswamoyopterus biswasi,CR,B1ab(iii),Decreasing,Terrestrial,Indomalayan
2817,Reptilia,Squamata,Viperidae,Bitis inornata,LC,,Stable,Terrestrial,Afrotropical
2818,Reptilia,Squamata,Viperidae,Bitis schneideri,LC,,Stable,Terrestrial,Afrotropical
2823,Mammalia,Rodentia,Cricetidae,Microtus afghanus,LC,,Unknown,Terrestrial,Palearctic
2824,Mammalia,Rodentia,Cricetidae,Microtus bucharensis,LC,,Unknown,Terrestrial,Palearctic
2825,Mammalia,Eulipotyphla,Soricidae,Blarinella wardi,LC,,Unknown,Terrestrial,Indomalayan
2827,Mammalia,Rodentia,Cricetidae,Blarinomys breviceps,LC,,Decreasing,Terrestrial,Neotropical
2828,Mammalia,Artiodactyla,Cervidae,Blastocerus dichotomus,VU,A4cde,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical
2857,Mammalia,Rodentia,Cricetidae,Necromys amoenus,LC,,Stable,Terrestrial,Neotropical
2858,Mammalia,Rodentia,Cricetidae,Necromys lactens,LC,,Decreasing,Terrestrial,Neotropical
2859,Mammalia,Rodentia,Cricetidae,Necromys lasiurus,LC,,Unknown,Terrestrial,Neotropical
2860,Mammalia,Rodentia,Cricetidae,Necromys obscurus,LC,,Decreasing,Terrestrial,Neotropical
2861,Mammalia,Rodentia,Cricetidae,Necromys punctulatus,DD,,Unknown,Terrestrial,Neotropical
2862,Mammalia,Rodentia,Cricetidae,Necromys temchuki,LC,,Stable,Terrestrial,Neotropical
2864,Reptilia,Squamata,Bolyeridae,Bolyeria multocarinata,EX,,,Terrestrial,Afrotropical
2865,Amphibia,Anura,Bombinatoridae,Bombina bombina,LC,,Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
2885,Mammalia,Rodentia,Echimyidae,Boromys offella,EX,,,Terrestrial,Neotropical
2886,Mammalia,Rodentia,Echimyidae,Boromys torrei,EX,,,Terrestrial,Neotropical
2888,Mammalia,Artiodactyla,Bovidae,Bos javanicus,CR,A2abcd+4cd,Decreasing,Terrestrial,Indomalayan
2890,Mammalia,Artiodactyla,Bovidae,Bos sauveli,CR,A2d; C1+2a(i); D,Decreasing,Terrestrial,Indomalayan
2891,Mammalia,Artiodactyla,Bovidae,Bos gaurus,VU,A2cd+3cd+4cd,Decreasing,Terrestrial,Indomalayan
2892,Mammalia,Artiodactyla,Bovidae,Bos mutus,VU,C1,Decreasing,Terrestrial,Palearctic
2893,Mammalia,Artiodactyla,Bovidae,Boselaphus tragocamelus,LC,,Stable,Terrestrial,Indomalayan
2917,Reptilia,Squamata,Viperidae,Bothrops insularis,CR,B1ab(v)+2ab(v),Decreasing,Terrestrial,Neotropical
2957,Mammalia,Rodentia,Muridae,Brachiones przewalskii,LC,,Unknown,Terrestrial,Palearctic
2963,Mammalia,Lagomorpha,Leporidae,Brachylagus idahoensis,LC,,Unknown,Terrestrial,Nearctic
2965,Reptilia,Squamata,Iguanidae,Brachylophus vitiensis,CR,A2abce,Decreasing,Terrestrial,Oceanian
2982,Mammalia,Chiroptera,Phyllostomidae,Brachyphylla cavernarum,LC,,Unknown,Terrestrial,Neotropical
2983,Mammalia,Chiroptera,Phyllostomidae,Brachyphylla nana,LC,,Stable,Terrestrial,Neotropical
2991,Mammalia,Rodentia,Nesomyidae,Brachytarsomys albicauda,LC,,Unknown,Terrestrial,Afrotropical
2993,Mammalia,Primates,Atelidae,Brachyteles arachnoides,CR,A2cd,Decreasing,Terrestrial,Neotropical
2994,Mammalia,Primates,Atelidae,Brachyteles hypoxanthus,CR,A2cd,Decreasing,Terrestrial,Neotropical
2997,Mammalia,Rodentia,Nesomyidae,Brachyuromys betsileoensis,LC,,Unknown,Terrestrial,Afrotropical
2998,Mammalia,Rodentia,Nesomyidae,Brachyuromys ramirohitra,LC,,Unknown,Terrestrial,Afrotropical
3009,Reptilia,Squamata,Chamaeleonidae,Bradypodion nemorale,VU,D2,Stable,Terrestrial,Afrotropical
3012,Reptilia,Squamata,Chamaeleonidae,Bradypodion setaroi,NT,"B1b(i,iii)",Stable,Terrestrial,Afrotropical
3017,Reptilia,Squamata,Chamaeleonidae,Bradypodion thamnobates,EN,"B1ab(ii,iii,v)",Decreasing,Terrestrial,Afrotropical
3023,Reptilia,Squamata,Chamaeleonidae,Bradypodion taeniabronchum,LC,,Stable,Terrestrial,Afrotropical
3037,Mammalia,Pilosa,Bradypodidae,Bradypus tridactylus,LC,,Decreasing,Terrestrial,Neotropical
3038,Mammalia,Pilosa,Bradypodidae,Bradypus variegatus,LC,,Decreasing,Terrestrial,Neotropical
3069,Amphibia,Anura,Brevicipitidae,Breviceps gibbosus,NT,,Unknown,Terrestrial,Afrotropical
3070,Amphibia,Anura,Brevicipitidae,Breviceps macrops,NT,B1ab(iii)+2ab(iii),Unknown,Terrestrial,Afrotropical
3083,Reptilia,Squamata,Chamaeleonidae,Brookesia perarmata,EN,B1ab(iii),Decreasing,Terrestrial,Afrotropical
3121,Mammalia,Rodentia,Echimyidae,Brotomys voratus,EX,,,Terrestrial,Neotropical
3126,Mammalia,Artiodactyla,Bovidae,Bubalus depressicornis,EN,C1+2a(i),Decreasing,Terrestrial,Australasian
3127,Mammalia,Artiodactyla,Bovidae,Bubalus mindorensis,CR,C1+2a(ii),Decreasing,Terrestrial,Indomalayan
3128,Mammalia,Artiodactyla,Bovidae,Bubalus quarlesi,EN,C1+2a(i),Decreasing,Terrestrial,Australasian
3129,Mammalia,Artiodactyla,Bovidae,Bubalus arnee,EN,A2de+3de; C1,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
3160,Mammalia,Artiodactyla,Bovidae,Budorcas taxicolor,VU,A2cd,Decreasing,Terrestrial,Indomalayan|Palearctic
3169,Amphibia,Anura,Bufonidae,Anaxyrus exsul,VU,D2,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
3170,Amphibia,Anura,Bufonidae,Anaxyrus houstonensis,CR,C2a(ii),Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
3172,Amphibia,Anura,Bufonidae,Incilius periglenes,EX,,,Terrestrial|Freshwater (=Inland waters),Neotropical
3173,Amphibia,Anura,Bufonidae,Anaxyrus retiformis,LC,,Unknown,Terrestrial|Freshwater (=Inland waters),Nearctic
3176,Amphibia,Anura,Bufonidae,Vandijkophrynus amatolicus,CR,"B1ab(i,ii,iii)",Decreasing,Terrestrial|Freshwater (=Inland waters),Afrotropical
3177,Amphibia,Anura,Bufonidae,Rhinella atacamensis,VU,A2ac,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical
3180,Amphibia,Anura,Bufonidae,Anaxyrus canorus,VU,B1ab(iii),Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
3181,Amphibia,Anura,Bufonidae,Anaxyrus nelsoni,CR,"B1ab(iii,v)",Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
3322,Mammalia,Rodentia,Muridae,Bullimus bagobus,LC,,Stable,Terrestrial,Indomalayan
3323,Mammalia,Rodentia,Muridae,Bullimus luzonicus,LC,,Unknown,Terrestrial,Indomalayan
3326,Mammalia,Lagomorpha,Leporidae,Bunolagus monticularis,CR,C2a(i),Decreasing,Terrestrial,Afrotropical
3327,Mammalia,Rodentia,Muridae,Bunomys andrewsi,LC,,Unknown,Terrestrial,Australasian
3328,Mammalia,Rodentia,Muridae,Bunomys chrysocomus,LC,,Stable,Terrestrial,Australasian
3329,Mammalia,Rodentia,Muridae,Bunomys coelestis,EN,B1ab(iii),Decreasing,Terrestrial,Australasian
3330,Mammalia,Rodentia,Muridae,Frateromys fratrorum,LC,,Unknown,Terrestrial,Australasian
3332,Mammalia,Rodentia,Muridae,Bunomys penitus,LC,,Unknown,Terrestrial,Australasian
3333,Mammalia,Rodentia,Muridae,Bunomys prolatus,VU,B1ab(iii),Unknown,Terrestrial,Australasian
3339,Mammalia,Diprotodontia,Burramyidae,Burramys parvus,CR,"B1ab(iii,v)+2ab(iii,v)",Decreasing,Terrestrial,Australasian
3412,Mammalia,Cingulata,Chlamyphoridae,Cabassous centralis,LC,,Unknown,Terrestrial,Neotropical
3413,Mammalia,Cingulata,Chlamyphoridae,Cabassous chacoensis,NT,A2cd,Decreasing,Terrestrial,Neotropical
3414,Mammalia,Cingulata,Chlamyphoridae,Cabassous tatouay,LC,,Unknown,Terrestrial,Neotropical
3419,Mammalia,Primates,Pitheciidae,Cacajao calvus,LC,,Stable,Terrestrial,Neotropical
3420,Mammalia,Primates,Pitheciidae,Cacajao ucayalii,VU,A4cd,Decreasing,Terrestrial,Neotropical
3421,Mammalia,Primates,Pitheciidae,Cacajao novaesi,NT,"B1ab(ii,iii,v); C1",Decreasing,Terrestrial,Neotropical
3422,Mammalia,Primates,Pitheciidae,Cacajao rubicundus,LC,,Decreasing,Terrestrial,Neotropical
3441,Amphibia,Anura,Pyxicephalidae,Cacosternum capense,NT,B1b(iii),Decreasing,Terrestrial|Freshwater (=Inland waters),Afrotropical
3463,Reptilia,Squamata,Calamariidae,Calamaria pfefferi,EN,"B1ab(ii,iii,v)+2ab(ii,iii,v)",Decreasing,Terrestrial,Indomalayan
3519,Mammalia,Afrosoricida,Chrysochloridae,Calcochloris obtusirostris,LC,,Unknown,Terrestrial,Afrotropical
3549,Mammalia,Primates,Pitheciidae,Plecturocebus dubius,LC,,Unknown,Terrestrial,Neotropical
3553,Mammalia,Primates,Pitheciidae,Plecturocebus oenanthe,CR,A2cd,Decreasing,Terrestrial,Neotropical
3554,Mammalia,Primates,Pitheciidae,Plecturocebus olallae,CR,A3cd,Decreasing,Terrestrial,Neotropical
3555,Mammalia,Primates,Pitheciidae,Callicebus personatus,VU,A2c,Decreasing,Terrestrial,Neotropical
3564,Mammalia,Primates,Callitrichidae,Callimico goeldii,VU,A4c,Decreasing,Terrestrial,Neotropical
3570,Mammalia,Primates,Callitrichidae,Callithrix aurita,EN,A2cde,Decreasing,Terrestrial,Neotropical
3571,Mammalia,Primates,Callitrichidae,Callithrix flaviceps,CR,A2ace,Decreasing,Terrestrial,Neotropical
3572,Mammalia,Primates,Callitrichidae,Callithrix geoffroyi,LC,,Decreasing,Terrestrial,Neotropical
3575,Mammalia,Primates,Callitrichidae,Callithrix kuhlii,VU,A4cde,Decreasing,Terrestrial,Neotropical
3589,Reptilia,Squamata,Teiidae,Callopistes maculatus,LC,,Decreasing,Terrestrial,Neotropical
3590,Mammalia,Carnivora,Otariidae,Callorhinus ursinus,VU,A2b,Decreasing,Terrestrial|Marine,Nearctic|Palearctic
3591,Mammalia,Rodentia,Sciuridae,Callosciurus adamsi,NT,,Decreasing,Terrestrial,Indomalayan
3592,Mammalia,Rodentia,Sciuridae,Callosciurus albescens,DD,,Unknown,Terrestrial,Indomalayan
3593,Mammalia,Rodentia,Sciuridae,Callosciurus baluensis,LC,,Decreasing,Terrestrial,Indomalayan
3594,Mammalia,Rodentia,Sciuridae,Callosciurus caniceps,LC,,Stable,Terrestrial,Indomalayan
3595,Mammalia,Rodentia,Sciuridae,Callosciurus erythraeus,LC,,Stable,Terrestrial,Indomalayan|Palearctic
3596,Mammalia,Rodentia,Sciuridae,Callosciurus finlaysonii,LC,,Stable,Terrestrial,Indomalayan
3597,Mammalia,Rodentia,Sciuridae,Callosciurus inornatus,LC,,Stable,Terrestrial,Indomalayan
3598,Mammalia,Rodentia,Sciuridae,Callosciurus melanogaster,VU,"B1ab(ii,iii)+2ab(ii,iii)",Decreasing,Terrestrial,Indomalayan
3599,Mammalia,Rodentia,Sciuridae,Callosciurus nigrovittatus,LC,,Stable,Terrestrial,Indomalayan
3600,Mammalia,Rodentia,Sciuridae,Callosciurus notatus,LC,,Increasing,Terrestrial,Indomalayan
3601,Mammalia,Rodentia,Sciuridae,Callosciurus orestes,LC,,Stable,Terrestrial,Indomalayan
3602,Mammalia,Rodentia,Sciuridae,Callosciurus phayrei,LC,,Unknown,Terrestrial,Indomalayan
3603,Mammalia,Rodentia,Sciuridae,Callosciurus prevostii,LC,,Decreasing,Terrestrial,Australasian|Indomalayan
3604,Mammalia,Rodentia,Sciuridae,Callosciurus pygerythrus,LC,,Stable,Terrestrial,Indomalayan
3605,Mammalia,Rodentia,Sciuridae,Callosciurus quinquestriatus,LC,,Unknown,Terrestrial,Indomalayan|Palearctic
3609,Mammalia,Rodentia,Cricetidae,Calomys boliviae,LC,,Stable,Terrestrial,Neotropical
3610,Mammalia,Rodentia,Cricetidae,Calomys callidus,LC,,Unknown,Terrestrial,Neotropical
3611,Mammalia,Rodentia,Cricetidae,Calomys callosus,LC,,Stable,Terrestrial,Neotropical
3612,Mammalia,Rodentia,Cricetidae,Calomys hummelincki,LC,,Decreasing,Terrestrial,Neotropical
3613,Mammalia,Rodentia,Cricetidae,Calomys laucha,LC,,Unknown,Terrestrial,Neotropical
3614,Mammalia,Rodentia,Cricetidae,Calomys lepidus,LC,,Stable,Terrestrial,Neotropical
3615,Mammalia,Rodentia,Cricetidae,Calomys musculinus,LC,,Stable,Terrestrial,Neotropical
3616,Mammalia,Rodentia,Cricetidae,Calomys sorellus,LC,,Stable,Terrestrial,Neotropical
3617,Mammalia,Rodentia,Cricetidae,Calomys tener,LC,,Increasing,Terrestrial,Neotropical
3618,Mammalia,Rodentia,Calomyscidae,Calomyscus bailwardi,LC,,Unknown,Terrestrial,Palearctic
3619,Mammalia,Rodentia,Calomyscidae,Calomyscus baluchi,LC,,Unknown,Terrestrial,Palearctic
3620,Mammalia,Rodentia,Calomyscidae,Calomyscus hotsoni,LC,,Unknown,Terrestrial,Palearctic
3621,Mammalia,Rodentia,Calomyscidae,Calomyscus mystax,LC,,Stable,Terrestrial,Palearctic
3622,Mammalia,Rodentia,Calomyscidae,Calomyscus tsolovi,DD,,Unknown,Terrestrial,Palearctic
3623,Mammalia,Rodentia,Calomyscidae,Calomyscus urartensis,LC,,Unknown,Terrestrial,Palearctic
3626,Mammalia,Diprotodontia,Potoroidae,Caloprymnus campestris,EX,,,Terrestrial,Australasian
3630,Reptilia,Squamata,Agamidae,Calotes liocephalus,EN,"B1ab(iii,iv)",Decreasing,Terrestrial,Indomalayan
3648,Mammalia,Didelphimorphia,Didelphidae,Caluromys lanatus,LC,,Decreasing,Terrestrial,Neotropical
3649,Mammalia,Didelphimorphia,Didelphidae,Caluromys philander,LC,,Decreasing,Terrestrial,Neotropical
3650,Mammalia,Didelphimorphia,Didelphidae,Caluromys derbianus,LC,,Decreasing,Terrestrial,Neotropical
3651,Mammalia,Didelphimorphia,Didelphidae,Caluromysiops irrupta,LC,,Decreasing,Terrestrial,Neotropical
3745,Mammalia,Carnivora,Canidae,Canis latrans,LC,,Increasing,Terrestrial,Nearctic|Neotropical
3746,Mammalia,Carnivora,Canidae,Canis lupus,LC,,Stable,Terrestrial,Indomalayan|Nearctic|Neotropical|Palearctic
3747,Mammalia,Carnivora,Canidae,Canis rufus,CR,"C2a(i,ii); D",Decreasing,Terrestrial,Nearctic
3748,Mammalia,Carnivora,Canidae,Canis simensis,EN,"B1ab(iii,v); C1+2a(i); D",Decreasing,Terrestrial,Afrotropical
3753,Mammalia,Carnivora,Canidae,Lupulella adustus,LC,,Stable,Terrestrial,Afrotropical
3755,Mammalia,Carnivora,Canidae,Lupulella mesomelas,LC,,Stable,Terrestrial,Afrotropical
3759,Mammalia,Rodentia,Spalacidae,Cannomys badius,LC,,Unknown,Terrestrial,Indomalayan
3760,Mammalia,Rodentia,Cricetidae,Cansumys canus,LC,,Unknown,Terrestrial,Palearctic
3778,Mammalia,Artiodactyla,Neobalaenidae,Caperea marginata,LC,,Unknown,Marine,Afrotropical|Antarctic|Australasian|Neotropical
3786,Mammalia,Artiodactyla,Bovidae,Capra aegagrus,NT,A2cd,Stable,Terrestrial,Indomalayan|Palearctic
