id,species,synonyms
22680070,Pteronetta hartlaubii,Pteronetta hartlaubi hartlaubi
18705,Pteronotus davyi,Pteronotus davyi
18705,Pteronotus davyi,Pteronotus davyi
18705,Pteronotus davyi,Pteronotus davyi
18706,Pteronotus gymnonotus,Pteronotus suapurensis
88018392,Pteronotus mesoamericanus,Pteronotus parnellii ssp. mesoamericanus
136610,Pteronotus paraguanensis,Pteronotus parnellii
88017638,Pteronotus parnellii,Pteronotus parnellii ssp. pusillus
88017638,Pteronotus parnellii,Pteronotus parnellii ssp. fuscus
88017638,Pteronotus parnellii,Pteronotus parnellii ssp. gonavensis
88017638,Pteronotus parnellii,Pteronotus parnellii ssp. mexicanus
88017638,Pteronotus parnellii,Pteronotus parnellii ssp. portoricensis
88017638,Pteronotus parnellii,Pteronotus parnellii ssp. mesoamericanus
88017638,Pteronotus parnellii,Pteronotus parnellii ssp. rubiginosus
18709,Pteronotus personatus,Pteronotus personatus
88018592,Pteronotus rubiginosus,Pteronotus parnellii ssp. rubiginosus
18711,Pteronura brasiliensis,Pteronura sambachii
18711,Pteronura brasiliensis,Mustela brasilinensis
18714,Pteropus aldabrensis,Pteropus seychellensis
18714,Pteropus aldabrensis,Pteropus seychellensis
18715,Pteropus alecto,Pteropus banakrisi
18719,Pteropus caniceps,Pteropus caniceps
99688187,Pteropus chrysoproctus,Pteropus argentatus
18726,Pteropus gilliardorum,Pteropus gilliardi
18729,Pteropus hypomelanus,Pteropus maris
18729,Pteropus hypomelanus,Pteropus geminorum
18729,Pteropus hypomelanus,Pteropus tricolor
18729,Pteropus hypomelanus,Pteropus canus
18729,Pteropus hypomelanus,Pteropus vulcanius
18729,Pteropus hypomelanus,Pteropus satyrus
18729,Pteropus hypomelanus,Pteropus luteus
18729,Pteropus hypomelanus,Pteropus cagayanus
18729,Pteropus hypomelanus,Pteropus robinsoni
18729,Pteropus hypomelanus,Pteropus tomesi
18729,Pteropus hypomelanus,Pteropus lepidus
18729,Pteropus hypomelanus,Pteropus annectens
18729,Pteropus hypomelanus,Pteropus fretensis
18729,Pteropus hypomelanus,Pteropus condorensis
18729,Pteropus hypomelanus,Pteropus simalurus
18729,Pteropus hypomelanus,Pteropus macassaricus
18729,Pteropus hypomelanus,Pteropus enganus
18732,Pteropus livingstonii,Pteropus livingstonei
188566753,Pteropus mariannus,Pteropus keraudren
18725,Pteropus medius,Pteropus assamensis
18725,Pteropus medius,Pteropus giganteus
18725,Pteropus medius,Pteropus ariel
18725,Pteropus medius,Pteropus kelaarti
18725,Pteropus medius,Pteropus edwardsi
18725,Pteropus medius,Pteropus leucocephalus
18725,Pteropus medius,Pteropus ruvicollis
18725,Pteropus medius,Vespertilio gigantea 
18740,Pteropus melanotus,Pteropus melanotus
18740,Pteropus melanotus,Pteropus melanotus
18741,Pteropus molossinus,Pteropus breviceps
18743,Pteropus niger,Vespertilio vampirus
18744,Pteropus nitendiensis,Pteropus sanctacrucis
85043053,Pteropus pelagicus,Pteropus insularis
85043053,Pteropus pelagicus,Pteropus phaeocephalus
118093652,Pteropus pelewensis,Pteropus yapensis 
118093652,Pteropus pelewensis,Pteropus pelewensis
118093652,Pteropus pelewensis,Pteropus  mariannus 
118093652,Pteropus pelewensis,Pteropus mariannus 
118093652,Pteropus pelewensis,Pteropus mariannus 
18755,Pteropus rodricensis,Pteropus mascarinus
18759,Pteropus seychellensis,Pteropus seychellensis
18759,Pteropus seychellensis,Pteropus seychellensis
18760,Pteropus speciosus,Pteropus mearnsi
136531,Pteropus ualanus,Pteropus keraudrenius
136531,Pteropus ualanus,Pteropus ualensis
136531,Pteropus ualanus,Pteropus keraudren
136531,Pteropus ualanus,Pteropus mariannus
18766,Pteropus vampyrus,Vespertilio gigantea
18766,Pteropus vampyrus,Pteropus giganteus
18766,Pteropus vampyrus,Pteropus kalou
18766,Pteropus vampyrus,Pteropus javanicus
18766,Pteropus vampyrus,Pteropus kopangi
18766,Pteropus vampyrus,Pteropus celaeno
18766,Pteropus vampyrus,Pteropus malaccensis
18766,Pteropus vampyrus,Pteropus pteronotus
18766,Pteropus vampyrus,Pteropus phaiops
18766,Pteropus vampyrus,Pteropus natunae
18766,Pteropus vampyrus,Pteropus funereus
18766,Pteropus vampyrus,Pteropus pluton
18766,Pteropus vampyrus,Pteropus lanensis
18766,Pteropus vampyrus,Pteropus kelaarti
18766,Pteropus vampyrus,Pteropus nudus
18766,Pteropus vampyrus,Pteropus edulis
18766,Pteropus vampyrus,Pteropus caninus
18766,Pteropus vampyrus,Pteropus sumatrensis
22735092,Pterorhinus albogularis,Garrulax albogularis
22735092,Pterorhinus albogularis,Ianthocincla albogularis
22734463,Pterorhinus berthemyi,Garrulax berthemyi
22734463,Pterorhinus berthemyi,Ianthocincla Berthemyi
22715685,Pterorhinus caerulatus,Garrulax caerulatus
22715685,Pterorhinus caerulatus,Cinclosoma Caerulatus
22715642,Pterorhinus chinensis,Garrulax chinensis
22715642,Pterorhinus chinensis,Lanius chinensis
22732350,Pterorhinus courtoisi,Garrulax courtoisi
22715659,Pterorhinus davidi,Garrulax davidi
22715653,Pterorhinus delesserti,Garrulax delesserti
22715653,Pterorhinus delesserti,Crateropus Delesserti
22734337,Pterorhinus galbanus,Garrulax galbanus
22715656,Pterorhinus gularis,Garrulax gularis
22715656,Pterorhinus gularis,Ianthocincla gularis
22716515,Pterorhinus koslowi,Babax koslowi
22716515,Pterorhinus koslowi,Garrulax koslowi
22716515,Pterorhinus koslowi,Kaznakowia koslowi
103872761,Pterorhinus lanceolatus,Babax lanceolatus
103872761,Pterorhinus lanceolatus,Garrulax lanceolatus
103872287,Pterorhinus mitratus,Garrulax mitratus
22715639,Pterorhinus nuchalis,Garrulax nuchalis
22715611,Pterorhinus pectoralis,Garrulax pectoralis
22715595,Pterorhinus perspicillatus,Garrulax perspicillatus
22735107,Pterorhinus poecilorhynchus,Garrulax poecilorhynchus
22734443,Pterorhinus ruficeps,Garrulax ruficeps
22715636,Pterorhinus ruficollis,Garrulax ruficollis
22715707,Pterorhinus sannio,Garrulax sannio
103872315,Pterorhinus treacheri,Garrulax treacheri
22715645,Pterorhinus vassali,Garrulax vassali
22716512,Pterorhinus waddelli,Garrulax waddelli
22716512,Pterorhinus waddelli,Babax waddelli
103872810,Pterorhinus woodi,Babax woodi
103872810,Pterorhinus woodi,Garrulax woodi
22691312,Ptilinopus alligator,Ptilopus alligator
60760066,Ptilinopus chrysogaster,Ptilonopus chrysogaster
22691302,Ptilinopus cinctus,Columba cincta
22691307,Ptilinopus dohertyi,Ptilopus dohertyi
22691500,Ptilinopus dupetithouarsii,Columba dupetithouarsii
22691524,Ptilinopus eugeniae,Iotreron eugeniae
22691440,Ptilinopus greyi,Ptilinopus greyii
22728074,Ptilinopus hernsheimi,Ptilopus hernsheimi
22691529,Ptilinopus hyogastrus,Ptilinopus hyogastra hyogastra
22691529,Ptilinopus hyogastrus,Columba hyogastra
22691549,Ptilinopus insolitus,Ptilopus insolitus
22691490,Ptilinopus insularis,Ptilopus insularis
22691558,Ptilinopus melanospilus,Ptilinopus melanospila melanospila
22691558,Ptilinopus melanospilus,Jotreron melanospila
22691495,Ptilinopus mercierii,Jotreron melanospila
22691415,Ptilinopus monacha,Columba monacha
22691554,Ptilinopus nainus,Ptilinopus naina
22691554,Ptilinopus nainus,Columba naina
22691372,Ptilinopus perlatus,Columba perlata
22728265,Ptilinopus ponapensis,Ptilonopus ponapensis
22728066,Ptilinopus porphyraceus,Columba porphyracca
22691297,Ptilinopus porphyreus,Columba porphyrea
22691425,Ptilinopus pulchellus,Columba pulchella
60759996,Ptilinopus purpuratus,Columba purpurata
22691445,Ptilinopus richardsii,Ptilopus richardsii
22691505,Ptilinopus rivoli,Columba rivoli
22691435,Ptilinopus roseicapilla,Columba roseicapilla
22725273,Ptilinopus superbus,Columba superba
22691386,Ptilinopus tannensis,Columba tannensis
22725286,Ptilinopus temminckii,Kurukuru temminckii
22691519,Ptilinopus viridis,Columnba viridis
22678795,Ptilopachus nahani,Francolinus nahani
22704085,Ptilotula flavescens,Lichenostomus flavescens
22704088,Ptilotula fusca,Lichenostomus fuscus
22704082,Ptilotula keartlandi,Lichenostomus keartlandi
22704094,Ptilotula ornata,Lichenostomus ornatus
22704097,Ptilotula penicillata,Lichenostomus penicillatus
22704091,Ptilotula plumula,Lichenostomus plumulus
22724294,Ptiloxena atroviolacea,Dives atroviolacea 
22724294,Ptiloxena atroviolacea,Dives atroviolacea 
22724294,Ptiloxena atroviolacea,Dives atroviolacea 
22724294,Ptiloxena atroviolacea,Dives atroviolaceus
177503,Ptyas carinata,Ptyas carinatus
177503,Ptyas carinata,Zaocys carinatus
177503,Ptyas carinata,Zaocys tenasserimensis
177503,Ptyas carinata,Coryphodon carinatus
192126,Ptyas dhumnades,Coluber dhumnades
177553,Ptyas dipsas,Herpetodryas dipsas
177553,Ptyas dipsas,Leptophis olivaceus
177553,Ptyas dipsas,Coluber dipsas
192213,Ptyas doriae,Ablabes doriae
192213,Ptyas doriae,Liopeltis doriae
192213,Ptyas doriae,Eurypholis doriae
192213,Ptyas doriae,Entechinus doriae 
192213,Ptyas doriae,Ophiodrys  doriae 
192213,Ptyas doriae,Cyclophiops doriae
192213,Ptyas doriae,Ptyas doriae
192213,Ptyas doriae,Ptyas hamptoni
96251357,Ptyas herminae,Ablabes herminae
96251357,Ptyas herminae,Opheodrys herminae
96251357,Ptyas herminae,Cyclophiops herminae
96251357,Ptyas herminae,Liopeltis herminae
192131,Ptyas korros,Coluber korros
192131,Ptyas korros,Liopeltis libertatis
169846,Ptyas luzonensis,Zaocys luzonensis
192054,Ptyas major,Cyclophis major
192054,Ptyas major,Cyclophiops major
164644,Ptyas mucosa,Coluber mucosus
192206,Ptyas multicinctus,Ablabes multicinctus
192206,Ptyas multicinctus,Cyclophiops multicinctus
192214,Ptyas nigromarginata,Coluber  nigromarginatus 
192214,Ptyas nigromarginata,Zaocys nigromarginatus
96251644,Ptyas semicarinatus,Eurypholis semicarinatus
96251644,Ptyas semicarinatus,Cyclophiops semicarinatus
58489,Ptychadena aequiplicata,Rana mascareniensis
58490,Ptychadena anchietae,Rana anchietae
58493,Ptychadena bibroni,Rana bibroni
58493,Ptychadena bibroni,Ptychadena maccarthyensis
88640144,Ptychadena boettgeri,Rana boettgeri
88640144,Ptychadena boettgeri,Rana böttgeri
58499,Ptychadena erlangeri,Rana erlangeri
76317565,Ptychadena mascareniensis,Rana mascareniensis
58513,Ptychadena neumanni,Ptychadena largeni
58514,Ptychadena newtoni,Rana newtoni
76317558,Ptychadena nilotica,Rana nilotica
58516,Ptychadena oxyrhynchus,Rana oxyrhynchus
58522,Ptychadena retropunctata,Rana retropunctata
58523,Ptychadena schillukorum,Rana schillukorum
58523,Ptychadena schillukorum,Ptychadena cotti
58523,Ptychadena schillukorum,Pychadena floweri
58528,Ptychadena superciliaris,Rana superciliaris
54357,Ptychadena tellinii,Ptychadena schubotzi
54357,Ptychadena tellinii,Rana cornii
54357,Ptychadena tellinii,Phrynobatrachus tellinii
58531,Ptychadena trinodis,Rana trinodis
55465,Ptychohyla dendrophasma,Hyla dendrophasma
55910,Ptychohyla euthysanota,Hyla  euthysanota
55913,Ptychohyla leonhardschultzei,Hyla leonhard-schultzei
104676960,Ptyctolaemus gularis,Otocryptis gularis
198399,Ptyodactylus hasselquistii,Stenodactylus guttatus
198399,Ptyodactylus hasselquistii,Lacerta hasselquistii
22712246,Ptyonoprogne concolor,Hirundo concolor
22712230,Ptyonoprogne obsoleta,Hirundo obsoleta
22712216,Ptyonoprogne rupestris,Hirundo rupestris
22712216,Ptyonoprogne rupestris,Ptyonoprogne rupestris
22712216,Ptyonoprogne rupestris,Ptyonoprogne rupestris
18848,Pudu puda,Capra puda
132468585,Puffinus myrtae,Puffinus assimilis
132468585,Puffinus myrtae,Puffinus newelli
132467692,Puffinus newelli,Puffinus newelli
58556,Pulchrana banjarana,Hylarana banjarana
58556,Pulchrana banjarana,Rana banjarana
58558,Pulchrana baramica,Rana cryptica
58558,Pulchrana baramica,Rana baramica
58558,Pulchrana baramica,Hylarana baramica
78929632,Pulchrana centropeninsularis,Hylarana centropeninsularis
58587,Pulchrana debussyi,Rana debussyi
58587,Pulchrana debussyi,Hylarana debussyi
58603,Pulchrana glandulosa,Rana glandulosa
58603,Pulchrana glandulosa,Hylarana glandulosa
89113424,Pulchrana grandocula,Hylarana grandocula
89113424,Pulchrana grandocula,Rana philippinensis
89113424,Pulchrana grandocula,Rana yakani
89113424,Pulchrana grandocula,Rana grandocula
89113176,Pulchrana guttmani,Hylarana guttmani
58639,Pulchrana laterimaculata,Hylarana laterimaculata
58639,Pulchrana laterimaculata,Rana laterimaculata
58658,Pulchrana mangyanum,Rana mangyanum
58658,Pulchrana mangyanum,Hylarana mangyanum
19242,Pulchrana melanomenta,Rana melanomenta
19242,Pulchrana melanomenta,Hylarana melanomenta
58669,Pulchrana moellendorffi,Rana moellendorffi
58669,Pulchrana moellendorffi,Hylarana moellendorffi
58694,Pulchrana picturata,Rana picturata
58694,Pulchrana picturata,Hylarana picturata
78935167,Pulchrana rawa,Hylarana rawa
78930537,Pulchrana siberu,Hylarana siberu
78930537,Pulchrana siberu,Rana siberu
58719,Pulchrana signata,Rana signata
58719,Pulchrana signata,Hylarana signata
58719,Pulchrana signata,Polypedates signatus
58720,Pulchrana similis,Rana similis
58720,Pulchrana similis,Hylarana similis
58720,Pulchrana similis,Polypedates similis
18868,Puma concolor,Felis concolor
22704372,Purnella albifrons,Purnella albifrons albifrons
22704372,Purnella albifrons,Phylidonyris albifrons
22685087,Purpureicephalus spurius,Psittacus spurius
41669,Pusa caspica,Phoca caspica
41672,Pusa hispida,Phoca hispida
155219571,Pycnonotus pseudosimplex,Pycnonotus simplex
155218901,Pycnonotus simplex,Pycnonotus simplex
39827,Pygathrix cinerea,Pygathrix nemaeus
39828,Pygathrix nigripes,Pygathrix moi
18942,Pygeretmus platyurus,Pygeretmus vinogradovi
18943,Pygeretmus pumilio,Alactagulus pumilio
18944,Pygeretmus zhitkovi,Pygeretmus shitkovi
18944,Pygeretmus zhitkovi,Alactagulus shitkovi
109481052,Pygmaeascincus koshlandae,Menetia koshlandae
109481069,Pygmaeascincus sadlieri,Menetia sadlieri
109481086,Pygmaeascincus timlowi,Menetia timlowi
22712122,Pygochelidon cyanoleuca,Notiochelidon cyanoleuca cyanoleuca
22712122,Pygochelidon cyanoleuca,Notiochelidon cyanoleuca cyanoleuca
22712140,Pygochelidon melanoleuca,Atticora melanoleuca
172938,Pygomeles trivittatus,Androngo trivittatus
102831400,Pygopus lepidopodus,Bipes lepidopus
102831509,Pygopus nigriceps,Cryptodelma nigriceps
22697761,Pygoscelis antarcticus,Pygoscelis antarctica
22697761,Pygoscelis antarcticus,Pygoscelis antarctica
22697761,Pygoscelis antarcticus,Pygoscelis antarctica
22697761,Pygoscelis antarcticus,Pygoscelis antarctica
22697761,Pygoscelis antarcticus,Aptenodytes antarctica
22718339,Pyrgilauda blanfordi,Montifringilla blanfordi
22718333,Pyrgilauda davidiana,Montifringilla davidiana
22718336,Pyrgilauda ruficollis,Montifringilla ruficollis
22718342,Pyrgilauda theresae,Montifringilla theresae
22729967,Pyrilia aurantiocephala,Gypopsitta aurantiocephala 
22729967,Pyrilia aurantiocephala,Pionopsitta aurantiocephala 
22686116,Pyrilia barrabandi,Pionopsitta barrabandi
22686116,Pyrilia barrabandi,Gypopsitta barrabandi
22686136,Pyrilia caica,Pionopsitta caica 
22686136,Pyrilia caica,Pionopsitta caica 
22686136,Pyrilia caica,Pionopsitta caica 
22686136,Pyrilia caica,Gypopsitta caica 
22686097,Pyrilia haematotis,Gypopsitta haemototis 
22686097,Pyrilia haematotis,Pionopsitta haematotis 
22686097,Pyrilia haematotis,Pionopsitta haematotis 
22686097,Pyrilia haematotis,Pionopsitta haematotis 
22686097,Pyrilia haematotis,Pionopsitta haematotis 
22686107,Pyrilia pulchra,Pionopsitta pulchra 
22686107,Pyrilia pulchra,Pionopsitta pulchra 
22686107,Pyrilia pulchra,Gypopsitta pulchra 
22686107,Pyrilia pulchra,Pionopsitta pulchra 
22686125,Pyrilia pyrilia,Gypopsitta pyrilia
22686125,Pyrilia pyrilia,Pionopsitta pyrilia
22686145,Pyrilia vulturina,Gypopsitta vulturina
22686145,Pyrilia vulturina,Gypopsitta vulturina
22686145,Pyrilia vulturina,Gypopsitta vulturina
22686145,Pyrilia vulturina,Gypopsitta vulturina
22686145,Pyrilia vulturina,Gypopsitta vulturina
22728490,Pyrrholaemus sagittatus,Chthonicola sagittata 
22728490,Pyrrholaemus sagittatus,Chthonicola sagittata 
22728490,Pyrrholaemus sagittatus,Chthonicola sagittata sagittata
22728490,Pyrrholaemus sagittatus,Chthonicola sagittata 
22728490,Pyrrholaemus sagittatus,Chthonicola sagittatus
22699730,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomea 
22699730,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomea 
22699730,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomea 
155070829,Pyrrhura chapmani,Pyrrhura melanura
22685797,Pyrrhura lepida,Pyrrhura perlata
22685797,Pyrrhura lepida,Pyrrhura perlata
22685797,Pyrrhura lepida,Pyrrhura perlata
155070695,Pyrrhura melanura,Pyrrhura melanura
22685812,Pyrrhura perlata,Pyrrhura rhodogaster
22712882,Pyrrhurus scandens,Phyllastrephus scandens scandens
22688899,Pyrroglaux podargina,Otus podarginus
193451,Python bivittatus,Python molurus
192013,Python breitensteini,Python curtus
192169,Python brongersmai,Python curtus
58894358,Python molurus,Coluber molurus
13300560,Python natalensis,Python sebae
177562,Python regius,Boa regia
177562,Python regius,Python  belii 
13300572,Python sebae,Coluber sebae
19035,Pyxis arachnoides,Bellemys arachnoides
19035,Pyxis arachnoides,Pyxis madagascariensis
19035,Pyxis arachnoides,Testudo arachnoides
19035,Pyxis arachnoides,Pyxis aranoides
19036,Pyxis planicauda,Acinixys planicauda
19036,Pyxis planicauda,Testudo morondavaensis
19036,Pyxis planicauda,Testudo planicauda
78456577,Qosqophryne flammiventris,Bryophryne flammiventris
190984,Qosqophryne gymnotis,Bryophryne gymnotis
88951870,Quasipaa boulengeri,Rana boulengeri
88951870,Quasipaa boulengeri,Quasipaa robertingeri
88951908,Quasipaa courtoisi,Rana courtoisi
58243,Quasipaa delacouri,Chaparana delacouri
58243,Quasipaa delacouri,Annandia delacouri
58243,Quasipaa delacouri,Rana microlineata
58243,Quasipaa delacouri,Rana delacouri
58424,Quasipaa exilispinosa,Rana paraspinosa
58424,Quasipaa exilispinosa,Paa exilispinosa
58424,Quasipaa exilispinosa,Rana exilispinosa
41237,Quasipaa fasciculispina,Paa fasciculispina
41237,Quasipaa fasciculispina,Rana fasciculispina
58427,Quasipaa jiulongensis,Paa jiulongensis
58427,Quasipaa jiulongensis,Rana jiulongensis
58438,Quasipaa shini,Paa shini
58438,Quasipaa shini,Rana shini
88951965,Quasipaa spinosa,Rana spinosa
58442,Quasipaa verrucospinosa,Paa verrucospinosa
58442,Quasipaa verrucospinosa,Rana spinosa
58444,Quasipaa yei,Yerana yei
58444,Quasipaa yei,Paa yei
58444,Quasipaa yei,Nanorana yei
58444,Quasipaa yei,Chaparana yei
55908,Quilticohyla acrochorda,Ptychohyla acrochorda
55909,Quilticohyla erythromma,Ptychohyla erythromma
55909,Quilticohyla erythromma,Hyla erythromma
55917,Quilticohyla sanctaecrucis,Ptychohyla sanctaecrucis
125183226,Quilticohyla zoque,Ptychohyla zoque
22704860,Quoyornis georgianus,Eopsaltria georgiana
176673,Raclitia indica,Enhydris indica
22680029,Radjah radjah,Tadorna radjah
19070,Rafetus euphraticus,Trionyx euphraticus
19070,Rafetus euphraticus,Testudo  rafcht
19070,Rafetus euphraticus,Testudo euphratica
39621,Rafetus swinhoei,Rafetus leloii
39621,Rafetus swinhoei,Oscaria swinhoei
39621,Rafetus swinhoei,Oscaria swinhoei
39621,Rafetus swinhoei,Yuen leprosus
39621,Rafetus swinhoei,Yuen maculatus
39621,Rafetus swinhoei,Yuen elegans
39621,Rafetus swinhoei,Yuen viridis
39621,Rafetus swinhoei,Pelochelys taihuensis
39621,Rafetus swinhoei,Trionyx liupani
39621,Rafetus swinhoei,Rafetus  hoankiemensis
39621,Rafetus swinhoei,Rafetus hoguomensis
39621,Rafetus swinhoei,Rafetus leloii
39621,Rafetus swinhoei,Rafetus vietnamensis
39621,Rafetus swinhoei,Yuen pallens
39621,Rafetus swinhoei,Trionyx swinhonis
22692298,Rallicula forbesi,Rallina forbesi
22692293,Rallicula leucospila,Rallina leucospila
22692303,Rallicula mayri,Rallina mayri
22692288,Rallicula rubra,Rallina rubra
196903,Ramigekko swartbergensis,Afrogecko swartbergensis
196903,Ramigekko swartbergensis,Phyllodactylus swartbergensis
22727999,Ramphastos ambiguus,Ramphastos swainsonii
22691332,Ramphiculus fischeri,Ptilinopus fischeri
22691341,Ramphiculus jambu,Ptilinopus jambu
22691346,Ramphiculus leclancheri,Ptilinopus leclancheri
22691317,Ramphiculus marchei,Ptilinopus marchei
22691322,Ramphiculus merrilli,Ptilinopus merrilli
22691327,Ramphiculus occipitalis,Ptilinopus occipitalis
22722519,Ramphocelus flammigerus,Ramphopis flammigerus
22717275,Ramphocoris clotbey,Ramphocoris clotbey 
22717275,Ramphocoris clotbey,Rhamphocorys clotbey clotbey
22717275,Ramphocoris clotbey,Ramphocoris clotbey 
22717275,Ramphocoris clotbey,Rhamphocoris clotbey
22700464,Ramphotrigon megacephalum,Ramphotrigon megacephala 
22700464,Ramphotrigon megacephalum,Ramphotrigon megacephala 
22700464,Ramphotrigon megacephalum,Ramphotrigon megacephala 
196655,Ramphotyphlops acuticaudus,Typhlops acuticauda
201751,Ramphotyphlops aluensis,Typhlops aluensis
196656,Ramphotyphlops angusticeps,Typhlops angusticeps
196657,Ramphotyphlops becki,Typhlops becki
104842569,Ramphotyphlops bipartitus,Typhlops bipartitus
178699,Ramphotyphlops conradi,Typhlops conradi
169771,Ramphotyphlops cumingii,Typhlops dendrophis
169771,Ramphotyphlops cumingii,Typhlops longicauda
169771,Ramphotyphlops cumingii,Typhlops mindanensis
169771,Ramphotyphlops cumingii,Typhlops rugosa
169771,Ramphotyphlops cumingii,Onychophis cumingii
42494398,Ramphotyphlops flaviventer,Typhlops flaviventer
192183,Ramphotyphlops lineatus,Typhlops lineatus
192014,Ramphotyphlops lorenzi,Typhlops lorenzi
196659,Ramphotyphlops mansuetus,Typhlops cumingii
169830,Ramphotyphlops marxi,Typhlops marxi
42494601,Ramphotyphlops multilineatus,Typhlops multilineatus
192049,Ramphotyphlops olivaceus,Onychophis olivaceus
178373,Ramphotyphlops similis,Typhlops similis
42494750,Ramphotyphlops supranasalis,Typhlops supranasalis
176206,Ramphotyphlops willeyi,Typhlina willeyi
176206,Ramphotyphlops willeyi,Typhlops willeyi
58542,Rana amurensis,Rana  muta 
58548,Rana arvalis,Rana oxyrhinus
58548,Rana arvalis,Rana arvalis
58548,Rana arvalis,Rana oxyrrhinus
58548,Rana arvalis,Rana terrestris
58548,Rana arvalis,Rana angustifrongs
58548,Rana arvalis,Rana oxyrhina
58548,Rana arvalis,Rana altaica
58548,Rana arvalis,Rana arvalis
58549,Rana asiatica,Rana asiatica
58549,Rana asiatica,Rana temporaria
58549,Rana asiatica,Rana bachtyana
58549,Rana asiatica,Rana arvalis
58549,Rana asiatica,Rana asiatica
58549,Rana asiatica,Rana chensinensis
58549,Rana asiatica,Rana amurensis
89108544,Rana coreana,Rana kunyuensis
58584,Rana dalmatina,Rana agilis
58584,Rana dalmatina,Rana gracilis 
136113,Rana draytonii,Rana longipes
136113,Rana draytonii,Rana lecontii
136113,Rana draytonii,Rana nigricans
136113,Rana draytonii,Epirhexis longipes
136113,Rana draytonii,Aurorana draytonii 
79128457,Rana dybowskii,Rana semiplicata
79128457,Rana dybowskii,Rana zografi
79128457,Rana dybowskii,Rana temporaria ssp. dybowskii
58605,Rana graeca,Rana graeca
58619,Rana huanrensis,Rana huanrenensis
58624,Rana italica,Rana graeca
58625,Rana japonica,Rana martensi
58625,Rana japonica,Rana martensii
58625,Rana japonica,Rana temporaria martensi
58625,Rana japonica,Rana middendorffi
58625,Rana japonica,Rana temporaria
58629,Rana johnsi,Rana sauteri
81657710,Rana kobai,Rana macropus
81657710,Rana kobai,Rana sauteri
81657710,Rana kobai,Rana okinavana
58635,Rana kukunoris,Rana amurensis
125195737,Rana macrocnemis,Rana camerani
125195737,Rana macrocnemis,Rana macrocnemis
125195737,Rana macrocnemis,Rana   kisatibensis
125195737,Rana macrocnemis,Rana macrocnemis
125195737,Rana macrocnemis,Rana temporaria
125195737,Rana macrocnemis,Rana  macrocnemis
125195737,Rana macrocnemis,Rana holtzi
58688,Rana ornativentris,Rana japonica
58688,Rana ornativentris,Rana temporaria
58688,Rana ornativentris,Rana ornativentris
58688,Rana ornativentris,Rana temporaria
173103952,Rana parvipalmata,Rana temporaria
61874,Rana pseudodalmatina,Rana macrocnemis 
217017716,Rana sangzhiensis,Rana sangzhiensis
217017716,Rana sangzhiensis,Pseudorana sangzhiensis
217017716,Rana sangzhiensis,Rana zhengi
88970963,Rana sauteri,Rana multidenticulata
88970963,Rana sauteri,Pseudoamolops sauteri 
61875,Rana tavasensis,Rana macrocnemis 
173101508,Rana temporaria,Rana muta
173101508,Rana temporaria,Rana platyrrhinus 
173101508,Rana temporaria,Rana alpina
17081,Ranacephala hogei,Mesoclemmys hogei
17081,Ranacephala hogei,Phrynops hogei
29742,Rangifer tarandus,Cervus tarandus
55172,Ranitomeya amazonica,Dendrobates amazonicus
55172,Ranitomeya amazonica,Ranitomeya amazonicus
55182,Ranitomeya fantastica,Dendrobates fantasticus
55183,Ranitomeya flavovittata,Dendrobates flavovittatus
56378936,Ranitomeya imitator,Ranitomeya intermedia
56378936,Ranitomeya imitator,Dendrobates imitator
88975754,Ranitomeya reticulata,Ranitomeya ignea
88975754,Ranitomeya reticulata,Dendrobates reticulatus
43152318,Ranitomeya sirensis,Ranitomeya lamasi
43152318,Ranitomeya sirensis,Ranitomeya biolat
43152318,Ranitomeya sirensis,Dendrobates sirensis
136043,Ranitomeya uakarii,Dendrobates uakarii
55206,Ranitomeya vanzolinii,Dendrobates vanzolinii
55207,Ranitomeya variabilis,Dendrobates variabilis
235624680,Ranitomeya ventrimaculata,Dendrobates minutus
235624680,Ranitomeya ventrimaculata,Dendrobates ventrimaculatus
235624680,Ranitomeya ventrimaculata,Ranitomeya ventrimaculatus
235624680,Ranitomeya ventrimaculata,Ranitomeya duellmani
176219,Rankinia diemensis,Agama diemenensis
176219,Rankinia diemensis,Agama caelaticeps
176219,Rankinia diemensis,Rankinia boylani
176219,Rankinia diemensis,Tympanocryptis diemensis
176219,Rankinia diemensis,Amphibolurus angulifer
176219,Rankinia diemensis,Grammatophora muricata
186158,Raorchestes akroparallagi,Pseudophilautus akroparallagi
186158,Raorchestes akroparallagi,Philautus akroparallagi
58815,Raorchestes andersoni,Ixalus tuberculatus
58815,Raorchestes andersoni,Philautus andersoni
58815,Raorchestes andersoni,Theloderma andersoni
58913,Raorchestes anili,Philautus sp. nov. 'Kalpatta'
58913,Raorchestes anili,Philautus anili
58913,Raorchestes anili,Pseudophilautus anili
58816,Raorchestes annandalii,Ixalus annandalii
58816,Raorchestes annandalii,Pseudophilautus annandalii
58816,Raorchestes annandalii,Philautus annandalii
58822,Raorchestes beddomii,Philautus beddomii
58822,Raorchestes beddomii,Pseudophilautus beddomii
58822,Raorchestes beddomii,Ixalus beddomii
58917,Raorchestes bobingeri,Pseudophilautus bobingeri
58917,Raorchestes bobingeri,Philautus sp. nov. 'Ponmudi Hills'
