"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.01718 480401 0.0 0.9996 1.0000 0.6849 0.9996 1.0000 1.0000 0.6849
0.01728 480353 0.0 0.9996 1.0000 0.6831 0.9996 1.0000 1.0000 0.6831
0.01738 480305 0.0 0.9996 1.0000 0.6813 0.9996 1.0000 1.0000 0.6813
0.01748 480257 0.0 0.9996 1.0000 0.6795 0.9996 1.0000 1.0000 0.6795
0.01758 480209 0.0 0.9996 1.0000 0.6777 0.9996 1.0000 1.0000 0.6777
0.01768 480161 0.0 0.9996 1.0000 0.6759 0.9996 1.0000 1.0000 0.6759
0.01777 480113 0.0 0.9996 1.0000 0.6741 0.9996 1.0000 1.0000 0.6741
0.01787 480065 0.0 0.9996 1.0000 0.6723 0.9996 1.0000 1.0000 0.6723
0.01797 480017 0.0 0.9996 1.0000 0.6705 0.9996 1.0000 1.0000 0.6705
0.01807 479969 0.0 0.9996 1.0000 0.6687 0.9996 1.0000 1.0000 0.6687
0.01817 479921 0.0 0.9996 1.0000 0.6669 0.9996 1.0000 1.0000 0.6669
0.01827 479873 0.0 0.9996 1.0000 0.6651 0.9996 1.0000 1.0000 0.6651
0.01836 479825 0.0 0.9996 1.0000 0.6633 0.9996 1.0000 1.0000 0.6633
0.01846 479777 0.0 0.9996 1.0000 0.6615 0.9996 1.0000 1.0000 0.6615
0.01856 479729 0.0 0.9996 1.0000 0.6597 0.9996 1.0000 1.0000 0.6597
0.01866 479681 0.0 0.9996 1.0000 0.6579 0.9996 1.0000 1.0000 0.6579
0.01876 479633 0.0 0.9996 1.0000 0.6561 0.9996 1.0000 1.0000 0.6561
0.01885 479585 0.0 0.9996 1.0000 0.6543 0.9996 1.0000 1.0000 0.6543
0.01895 479537 0.0 0.9996 1.0000 0.6525 0.9996 1.0000 1.0000 0.6525
0.01905 479489 0.0 0.9996 1.0000 0.6507 0.9996 1.0000 1.0000 0.6507
0.01915 479441 0.0 0.9996 1.0000 0.6489 0.9996 1.0000 1.0000 0.6489
0.01925 479393 0.0 0.9995 1.0000 0.6471 0.9995 1.0000 1.0000 0.6471
0.01935 479345 0.0 0.9995 1.0000 0.6453 0.9995 1.0000 1.0000 0.6453
0.01944 479297 0.0 0.9995 1.0000 0.6435 0.9995 1.0000 1.0000 0.6435
0.01954 479249 0.0 0.9995 1.0000 0.6417 0.9995 1.0000 1.0000 0.6417
0.01964 479201 0.0 0.9995 1.0000 0.6399 0.9995 1.0000 1.0000 0.6399
0.01974 479153 0.0 0.9995 1.0000 0.6381 0.9995 1.0000 1.0000 0.6381
0.01984 479105 0.0 0.9995 1.0000 0.6363 0.9995 1.0000 1.0000 0.6363
0.01993 479057 0.0 0.9995 1.0000 0.6345 0.9995 1.0000 1.0000 0.6345
0.02003 479009 0.0 0.9995 1.0000 0.6327 0.9995 1.0000 1.0000 0.6327
0.02013 478961 0.0 0.9995 1.0000 0.6309 0.9995 1.0000 1.0000 0.6309
0.02023 478913 0.0 0.9995 1.0000 0.6291 0.9995 1.0000 1.0000 0.6291
0.02033 478865 0.0 0.9995 1.0000 0.6273 0.9995 1.0000 1.0000 0.6273
0.02043 478817 0.0 0.9995 1.0000 0.6255 0.9995 1.0000 1.0000 0.6255
0.02052 478769 0.0 0.9995 1.0000 0.6237 0.9995 1.0000 1.0000 0.6237
0.02062 478721 0.0 0.9995 1.0000 0.6219 0.9995 1.0000 1.0000 0.6219
0.02072 478673 0.0 0.9995 1.0000 0.6201 0.9995 1.0000 1.0000 0.6201
0.02082 478625 0.0 0.9995 1.0000 0.6183 0.9995 1.0000 1.0000 0.6183
0.02092 478577 0.0 0.9995 1.0000 0.6165 0.9995 1.0000 1.0000 0.6165
0.02101 478529 0.0 0.9995 1.0000 0.6147 0.9995 1.0000 1.0000 0.6147
0.02111 478481 0.0 0.9995 1.0000 0.6129 0.9995 1.0000 1.0000 0.6129
0.02121 478433 0.0 0.9995 1.0000 0.6111 0.9995 1.0000 1.0000 0.6111
0.02131 478385 0.0 0.9995 1.0000 0.6093 0.9995 1.0000 1.0000 0.6093
0.02141 478337 0.0 0.9995 1.0000 0.6075 0.9995 1.0000 1.0000 0.6075
0.02151 478289 0.0 0.9995 1.0000 0.6057 0.9995 1.0000 1.0000 0.6057
