group weight wgrp filename
1 0.175 1 ../dd_rasters/Amphibia_Oreophryne_waira.tif
1 0.164 1 ../dd_rasters/Amphibia_Oreophryne_wapoga.tif
1 0.222 1 ../dd_rasters/Amphibia_Sphenophryne_coggeri.tif
1 0.268 1 ../dd_rasters/Amphibia_Stumpffia_tetradactyla.tif
1 0.176 1 ../dd_rasters/Amphibia_Stumpffia_tridactyla.tif
1 0.07 1 ../dd_rasters/Amphibia_Xenorhina_anorbis.tif
1 0.12 1 ../dd_rasters/Amphibia_Xenorhina_gigantea.tif
1 0.169 1 ../dd_rasters/Amphibia_Xenorhina_huon.tif
1 0.129 1 ../dd_rasters/Amphibia_Xenorhina_ophiodon.tif
1 0.119 1 ../dd_rasters/Amphibia_Xenorhina_scheepstrai.tif
1 0.699 1 ../dd_rasters/Amphibia_Xenorhina_subcrocea.tif
1 0.324 1 ../dd_rasters/Amphibia_Xenorhina_adisca.tif
1 0.172 1 ../dd_rasters/Amphibia_Xenorhina_eiponis.tif
1 0.122 1 ../dd_rasters/Amphibia_Cacosternum_leleupi.tif
1 0.077 1 ../dd_rasters/Amphibia_Phrynobatrachus_albomarginatus.tif
1 0.164 1 ../dd_rasters/Amphibia_Phrynobatrachus_anotis.tif
1 0.938 1 ../dd_rasters/Amphibia_Phrynobatrachus_brevipalmatus.tif
1 0.164 1 ../dd_rasters/Amphibia_Phrynobatrachus_cryptotis.tif
1 0.163 1 ../dd_rasters/Amphibia_Phrynobatrachus_dalcqi.tif
1 0.217 1 ../dd_rasters/Amphibia_Phrynobatrachus_elberti.tif
1 0.114 1 ../dd_rasters/Amphibia_Phrynobatrachus_gastoni.tif
1 0.155 1 ../dd_rasters/Amphibia_Phrynobatrachus_giorgii.tif
1 0.37 1 ../dd_rasters/Amphibia_Phrynobatrachus_inexpectatus.tif
1 0.216 1 ../dd_rasters/Amphibia_Phrynobatrachus_nanus.tif
1 0.216 1 ../dd_rasters/Amphibia_Phrynobatrachus_pygmaeus.tif
1 0.378 1 ../dd_rasters/Amphibia_Phrynobatrachus_rouxi.tif
1 0.111 1 ../dd_rasters/Amphibia_Phrynobatrachus_sternfeldi.tif
1 0.148 1 ../dd_rasters/Amphibia_Phrynobatrachus_taiensis.tif
1 0.082 1 ../dd_rasters/Amphibia_Hymenochirus_boulengeri.tif
1 0.185 1 ../dd_rasters/Amphibia_Hymenochirus_feae.tif
1 0.463 1 ../dd_rasters/Amphibia_Xenopus_ruwenzoriensis.tif
1 0.364 1 ../dd_rasters/Amphibia_Hylarana_parkeriana.tif
1 0.072 1 ../dd_rasters/Amphibia_Amolops_kaulbacki.tif
1 0.218 1 ../dd_rasters/Amphibia_Amolops_longimanus.tif
1 0.462 1 ../dd_rasters/Amphibia_Amolops_nepalicus.tif
1 0.133 1 ../dd_rasters/Amphibia_Cornufer_gigas.tif
1 0.22 1 ../dd_rasters/Amphibia_Limnonectes_ghoshi.tif
1 0.468 1 ../dd_rasters/Amphibia_Minervarya_brevipalmata.tif
1 0.546 1 ../dd_rasters/Amphibia_Fejervarya_pulla.tif
1 0.206 1 ../dd_rasters/Amphibia_Hildebrandtia_ornatissima.tif
1 0.357 1 ../dd_rasters/Amphibia_Indirana_longicrus.tif
1 0.168 1 ../dd_rasters/Amphibia_Ingerana_reticulata.tif
1 0.098 1 ../dd_rasters/Amphibia_Limnonectes_khammonensis.tif
1 0.306 1 ../dd_rasters/Amphibia_Limnonectes_mawlyndipi.tif
1 0.308 1 ../dd_rasters/Amphibia_Odorrana_mawphlangensis.tif
1 0.294 1 ../dd_rasters/Amphibia_Limnonectes_micrixalus.tif
1 0.08 1 ../dd_rasters/Amphibia_Meristogenys_macrophthalmus.tif
1 0.098 1 ../dd_rasters/Amphibia_Nanorana_conaensis.tif
1 0.185 1 ../dd_rasters/Amphibia_Nanorana_feae.tif
1 0.471 1 ../dd_rasters/Amphibia_Nanorana_mokokchungensis.tif
1 0.244 1 ../dd_rasters/Amphibia_Nanorana_rarica.tif
1 0.108 1 ../dd_rasters/Amphibia_Cornufer_bimaculatus.tif
1 0.082 1 ../dd_rasters/Amphibia_Cornufer_mimicus.tif
1 0.233 1 ../dd_rasters/Amphibia_Ptychadena_arnei.tif
1 0.345 1 ../dd_rasters/Amphibia_Ptychadena_filwoha.tif
1 0.207 1 ../dd_rasters/Amphibia_Ptychadena_harenna.tif
1 0.076 1 ../dd_rasters/Amphibia_Ptychadena_ingeri.tif
1 0.268 1 ../dd_rasters/Amphibia_Ptychadena_mapacha.tif
1 0.22 1 ../dd_rasters/Amphibia_Ptychadena_pujoli.tif
1 0.172 1 ../dd_rasters/Amphibia_Ptychadena_submascareniensis.tif
1 0.568 1 ../dd_rasters/Amphibia_Ptychadena_wadei.tif
1 0.11 1 ../dd_rasters/Amphibia_Papurana_aurata.tif
1 0.3 1 ../dd_rasters/Amphibia_Pulchrana_debussyi.tif
1 0.345 1 ../dd_rasters/Amphibia_Hylarana_garoensis.tif
1 0.119 1 ../dd_rasters/Amphibia_Papurana_grisea.tif
1 0.574 1 ../dd_rasters/Amphibia_Odorrana_leporipes.tif
1 0.223 1 ../dd_rasters/Amphibia_Hylarana_margariana.tif
1 0.646 1 ../dd_rasters/Amphibia_Humerana_oatesii.tif
1 0.251 1 ../dd_rasters/Amphibia_Hylarana_persimilis.tif
1 0.505 1 ../dd_rasters/Amphibia_Sphaerotheca_leucorhynchus.tif
1 0.37 1 ../dd_rasters/Amphibia_Tomopterna_ahli.tif
1 0.252 1 ../dd_rasters/Amphibia_Rohanixalus_punctatus.tif
1 0.348 1 ../dd_rasters/Amphibia_Philautus_cinerascens.tif
1 0.315 1 ../dd_rasters/Amphibia_Raorchestes_garo.tif
1 0.268 1 ../dd_rasters/Amphibia_Philautus_maosonensis.tif
1 0.153 1 ../dd_rasters/Amphibia_Gracixalus_medogensis.tif
1 0.113 1 ../dd_rasters/Amphibia_Philautus_tytthus.tif
1 0.603 1 ../dd_rasters/Amphibia_Polypedates_zed.tif
1 0.239 1 ../dd_rasters/Amphibia_Rhacophorus_rhyssocephalus.tif
1 0.165 1 ../dd_rasters/Amphibia_Rhacophorus_tuberculatus.tif
1 0.02 1 ../dd_rasters/Amphibia_Rhacophorus_turpes.tif
1 0.286 1 ../dd_rasters/Amphibia_Hynobius_chinensis.tif
1 0.384 1 ../dd_rasters/Amphibia_Hynobius_turkestanicus.tif
1 0.228 1 ../dd_rasters/Amphibia_Bolitoglossa_digitigrada.tif
1 0.305 1 ../dd_rasters/Amphibia_Bolitoglossa_epimela.tif
1 0.253 1 ../dd_rasters/Amphibia_Bolitoglossa_nigrescens.tif
1 0.046 1 ../dd_rasters/Amphibia_Bolitoglossa_peruviana.tif
1 0.183 1 ../dd_rasters/Amphibia_Bolitoglossa_silverstonei.tif
1 0.472 1 ../dd_rasters/Amphibia_Oedipina_altura.tif
1 0.207 1 ../dd_rasters/Amphibia_Oedipina_collaris.tif
1 0.411 1 ../dd_rasters/Amphibia_Oedipina_paucidentata.tif
1 0.125 1 ../dd_rasters/Amphibia_Plethodon_aureolus.tif
1 0.094 1 ../dd_rasters/Amphibia_Plethodon_sequoyah.tif
1 0.247 1 ../dd_rasters/Amphibia_Caecilia_antioquiaensis.tif
1 0.141 1 ../dd_rasters/Amphibia_Caecilia_attenuata.tif
1 0.276 1 ../dd_rasters/Amphibia_Caecilia_caribea.tif
1 0.281 1 ../dd_rasters/Amphibia_Caecilia_corpulenta.tif
1 0.168 1 ../dd_rasters/Amphibia_Caecilia_crassisquama.tif
1 0.318 1 ../dd_rasters/Amphibia_Caecilia_degenerata.tif
1 0.167 1 ../dd_rasters/Amphibia_Caecilia_dunni.tif
1 0.398 1 ../dd_rasters/Amphibia_Caecilia_flavopunctata.tif
1 0.101 1 ../dd_rasters/Amphibia_Caecilia_inca.tif
1 0.361 1 ../dd_rasters/Amphibia_Caecilia_tenuissima.tif
1 0.345 1 ../dd_rasters/Amphibia_Chthonerpeton_braestrupi.tif
1 0.233 1 ../dd_rasters/Amphibia_Chthonerpeton_onorei.tif
1 0.117 1 ../dd_rasters/Amphibia_Chthonerpeton_perissodus.tif
1 0.343 1 ../dd_rasters/Amphibia_Dermophis_costaricense.tif
1 0.363 1 ../dd_rasters/Amphibia_Dermophis_gracilior.tif
1 0.347 1 ../dd_rasters/Amphibia_Gegeneophis_carnosus.tif
1 0.737 1 ../dd_rasters/Amphibia_Gegeneophis_krishni.tif
1 0.256 1 ../dd_rasters/Amphibia_Geotrypetes_angeli.tif
1 0.252 1 ../dd_rasters/Amphibia_Geotrypetes_pseudoangeli.tif
1 0.233 1 ../dd_rasters/Amphibia_Herpele_multiplicata.tif
1 0.165 1 ../dd_rasters/Amphibia_Idiocranium_russeli.tif
1 0.662 1 ../dd_rasters/Amphibia_Indotyphlus_battersbyi.tif
1 0.012 1 ../dd_rasters/Amphibia_Microcaecilia_rabei.tif
1 0.367 1 ../dd_rasters/Amphibia_Mimosiphonops_vermiculatus.tif
1 0.205 1 ../dd_rasters/Amphibia_Oscaecilia_elongata.tif
1 0.36 1 ../dd_rasters/Amphibia_Oscaecilia_hypereumeces.tif
1 0.153 1 ../dd_rasters/Amphibia_Oscaecilia_koepckeorum.tif
1 0.132 1 ../dd_rasters/Amphibia_Ichthyophis_asplenius.tif
1 0.394 1 ../dd_rasters/Amphibia_Ichthyophis_larutensis.tif
1 0.269 1 ../dd_rasters/Amphibia_Ichthyophis_paucidentulus.tif
1 0.218 1 ../dd_rasters/Amphibia_Ichthyophis_acuminatus.tif
1 0.197 1 ../dd_rasters/Amphibia_Ichthyophis_billitonensis.tif
1 0.089 1 ../dd_rasters/Amphibia_Ichthyophis_dulitensis.tif
1 0.241 1 ../dd_rasters/Amphibia_Ichthyophis_elongatus.tif
1 0.229 1 ../dd_rasters/Amphibia_Ichthyophis_kohtaoensis.tif
1 0.268 1 ../dd_rasters/Amphibia_Ichthyophis_monochrous.tif
1 0.805 1 ../dd_rasters/Amphibia_Ichthyophis_singaporensis.tif
1 0.495 1 ../dd_rasters/Amphibia_Ichthyophis_sumatranus.tif
1 0.34 1 ../dd_rasters/Amphibia_Ichthyophis_supachaii.tif
1 0.176 1 ../dd_rasters/Amphibia_Ichthyophis_youngorum.tif
1 0.354 1 ../dd_rasters/Amphibia_Epicrionops_marmoratus.tif
1 0.115 1 ../dd_rasters/Amphibia_Epicrionops_peruvianus.tif
1 0.731 1 ../dd_rasters/Amphibia_Crotaphatrema_bornmuelleri.tif
1 0.118 1 ../dd_rasters/Amphibia_Crotaphatrema_tchabalmbaboensis.tif
1 0.534 1 ../dd_rasters/Amphibia_Uraeotyphlus_interruptus.tif
1 0.403 1 ../dd_rasters/Amphibia_Uraeotyphlus_malabaricus.tif
1 0.643 1 ../dd_rasters/Amphibia_Uraeotyphlus_menoni.tif
2 0.324 2 ../dd_rasters/Reptilia_Chalcides_simonyi.tif
2 0.679 2 ../dd_rasters/Reptilia_Macroprotodon_abubakeri.tif
2 0.716 2 ../dd_rasters/Reptilia_Ophiomorus_latastii.tif
2 0.067 2 ../dd_rasters/Reptilia_Spalerosophis_dolichospilus.tif
1 0.278 1 ../dd_rasters/Amphibia_Rhinella_multiverrucosa.tif
1 0.128 1 ../dd_rasters/Amphibia_Anomaloglossus_triunfo.tif
1 0.021 1 ../dd_rasters/Amphibia_Hyloxalus_chlorocraspedus.tif
1 0.006 1 ../dd_rasters/Amphibia_Dendrobates_nubeculosus.tif
1 0.108 1 ../dd_rasters/Amphibia_Litoria_multicolor.tif
1 0.109 1 ../dd_rasters/Amphibia_Litoria_umarensis.tif
1 0.108 1 ../dd_rasters/Amphibia_Litoria_verae.tif
1 0.033 1 ../dd_rasters/Amphibia_Leptopelis_crystallinoron.tif
1 0.079 1 ../dd_rasters/Amphibia_Gastrotheca_ossilaginis.tif
1 0.084 1 ../dd_rasters/Amphibia_Gastrotheca_phalarosa.tif
1 0.196 1 ../dd_rasters/Amphibia_Gastrotheca_zeugocystis.tif
1 0.244 1 ../dd_rasters/Amphibia_Phrynopus_bufoides.tif
1 0.271 1 ../dd_rasters/Amphibia_Phrynopus_paucari.tif
1 0.204 1 ../dd_rasters/Amphibia_Phrynopus_pesantesi.tif
1 0.193 1 ../dd_rasters/Amphibia_Nanohyla_nanapollexa.tif
1 0.121 1 ../dd_rasters/Amphibia_Oreophryne_alticola.tif
1 0.06 1 ../dd_rasters/Amphibia_Oreophryne_geminus.tif
1 0.145 1 ../dd_rasters/Amphibia_Oreophryne_habbemensis.tif
1 0.06 1 ../dd_rasters/Amphibia_Oreophryne_terrestris.tif
1 0.211 1 ../dd_rasters/Amphibia_Hylarana_fonensis.tif
1 0.262 1 ../dd_rasters/Amphibia_Amolops_iriodes.tif
1 0.134 1 ../dd_rasters/Amphibia_Lithobates_lemosespinali.tif
1 0.185 1 ../dd_rasters/Amphibia_Strongylopus_kilimanjaro.tif
1 0.148 1 ../dd_rasters/Amphibia_Ambystoma_silvense.tif
1 0.289 1 ../dd_rasters/Amphibia_Bolitoglossa_obscura.tif
1 0.583 1 ../dd_rasters/Amphibia_Gegeneophis_madhavai.tif
1 0.386 1 ../dd_rasters/Amphibia_Indotyphlus_maharashtraensis.tif
4 0.175 4 ../dd_rasters/Mammalia_Dasypus_yepesi.tif
2 0.562 2 ../dd_rasters/Reptilia_Boiga_ranawanei.tif
2 0.049 2 ../dd_rasters/Reptilia_Abronia_bogerti.tif
2 0.216 2 ../dd_rasters/Reptilia_Abronia_leurolepis.tif
2 0.116 2 ../dd_rasters/Reptilia_Abronia_mitchelli.tif
2 0.215 2 ../dd_rasters/Reptilia_Abronia_ochoterenai.tif
2 0.092 2 ../dd_rasters/Reptilia_Abronia_ornelasi.tif
2 0.535 2 ../dd_rasters/Reptilia_Abronia_ramirezi.tif
2 0.664 2 ../dd_rasters/Reptilia_Abronia_reidi.tif
2 0.124 2 ../dd_rasters/Reptilia_Barisia_levicollis.tif
2 0.238 2 ../dd_rasters/Reptilia_Siderolamprus_ingridae.tif
2 0.244 2 ../dd_rasters/Reptilia_Abronia_antauges.tif
2 0.69 2 ../dd_rasters/Reptilia_Ophisaurus_incomptus.tif
2 0.119 2 ../dd_rasters/Reptilia_Adelophis_foxi.tif
2 0.089 2 ../dd_rasters/Reptilia_Adelphicos_latifasciatum.tif
2 0.477 2 ../dd_rasters/Reptilia_Coniophanes_alvarezi.tif
2 0.226 2 ../dd_rasters/Reptilia_Coniophanes_lateritius.tif
2 0.754 2 ../dd_rasters/Reptilia_Coniophanes_melanocephalus.tif
2 0.19 2 ../dd_rasters/Reptilia_Coniophanes_sarae.tif
2 0.266 2 ../dd_rasters/Reptilia_Conophis_morai.tif
2 0.149 2 ../dd_rasters/Reptilia_Cryophis_hallbergi.tif
2 0.541 2 ../dd_rasters/Reptilia_Enulius_oligostichus.tif
2 0.125 2 ../dd_rasters/Reptilia_Eridiphas_marcosensis.tif
2 0.659 2 ../dd_rasters/Reptilia_Ficimia_ramirezi.tif
2 0.416 2 ../dd_rasters/Reptilia_Ficimia_ruspator.tif
2 0.703 2 ../dd_rasters/Reptilia_Ficimia_variegata.tif
2 0.173 2 ../dd_rasters/Reptilia_Geagras_redimitus.tif
2 0.214 2 ../dd_rasters/Reptilia_Geophis_bicolor.tif
2 0.404 2 ../dd_rasters/Reptilia_Geophis_blanchardi.tif
2 0.568 2 ../dd_rasters/Reptilia_Geophis_chalybeus.tif
2 0.199 2 ../dd_rasters/Reptilia_Geophis_incomptus.tif
2 0.142 2 ../dd_rasters/Reptilia_Geophis_juarezi.tif
2 0.326 2 ../dd_rasters/Reptilia_Geophis_laticollaris.tif
2 0.134 2 ../dd_rasters/Reptilia_Geophis_latifrontalis.tif
2 0.198 2 ../dd_rasters/Reptilia_Geophis_maculiferus.tif
2 0.139 2 ../dd_rasters/Reptilia_Geophis_nigrocinctus.tif
2 0.372 2 ../dd_rasters/Reptilia_Geophis_petersii.tif
2 0.141 2 ../dd_rasters/Reptilia_Geophis_pyburni.tif
2 0.239 2 ../dd_rasters/Reptilia_Geophis_russatus.tif
2 0.151 2 ../dd_rasters/Reptilia_Geophis_sallaei.tif
2 0.331 2 ../dd_rasters/Reptilia_Geophis_sieboldi.tif
2 0.219 2 ../dd_rasters/Reptilia_Geophis_tarascae.tif
2 0.203 2 ../dd_rasters/Reptilia_Hypsiglena_tanzeri.tif
2 0 2 ../dd_rasters/Reptilia_Lampropeltis_catalinensis.tif
2 0.191 2 ../dd_rasters/Reptilia_Lampropeltis_webbi.tif
2 0.038 2 ../dd_rasters/Reptilia_Masticophis_barbouri.tif
2 0.28 2 ../dd_rasters/Reptilia_Pantherophis_slowinskii.tif
2 0.676 2 ../dd_rasters/Reptilia_Pliocercus_wilmarai.tif
2 0.129 2 ../dd_rasters/Reptilia_Rhadinaea_bogertorum.tif
2 0.668 2 ../dd_rasters/Reptilia_Rhadinaea_cuneata.tif
2 0.477 2 ../dd_rasters/Reptilia_Rhadinaea_forbesi.tif
2 0.437 2 ../dd_rasters/Reptilia_Rhadinella_hannsteini.tif
2 0.433 2 ../dd_rasters/Reptilia_Rhadinella_kanalchutchan.tif
2 0.049 2 ../dd_rasters/Reptilia_Rhadinaea_macdougalli.tif
2 0.165 2 ../dd_rasters/Reptilia_Rhadinaea_myersi.tif
2 0.198 2 ../dd_rasters/Reptilia_Rhadinaea_omiltemana.tif
2 0.408 2 ../dd_rasters/Reptilia_Rhadinaea_quinquelineata.tif
2 0.193 2 ../dd_rasters/Reptilia_Rhadinophanes_monticola.tif
2 0.061 2 ../dd_rasters/Reptilia_Rhinocheilus_etheridgei.tif
2 0.675 2 ../dd_rasters/Reptilia_Sibon_linearis.tif
2 0.107 2 ../dd_rasters/Reptilia_Tantilla_briggsi.tif
2 0.127 2 ../dd_rasters/Reptilia_Tantilla_cascadae.tif
2 0.384 2 ../dd_rasters/Reptilia_Tantilla_johnsoni.tif
2 0.137 2 ../dd_rasters/Reptilia_Tantilla_oaxacae.tif
2 0.54 2 ../dd_rasters/Reptilia_Tantilla_robusta.tif
2 0.243 2 ../dd_rasters/Reptilia_Tantilla_sertula.tif
2 0.732 2 ../dd_rasters/Reptilia_Tantilla_slavensi.tif
2 0.135 2 ../dd_rasters/Reptilia_Tantilla_striata.tif
2 0.426 2 ../dd_rasters/Reptilia_Tantilla_tayrae.tif
2 0.186 2 ../dd_rasters/Reptilia_Tantilla_triseriata.tif
2 0.119 2 ../dd_rasters/Reptilia_Thamnophis_nigronuchalis.tif
2 0.36 2 ../dd_rasters/Reptilia_Thamnophis_rossmani.tif
2 0.182 2 ../dd_rasters/Reptilia_Tropidodipsas_repleta.tif
2 0.631 2 ../dd_rasters/Reptilia_Micrurus_bogerti.tif
2 0.141 2 ../dd_rasters/Reptilia_Micrurus_nebularis.tif
2 0.344 2 ../dd_rasters/Reptilia_Micrurus_pachecogili.tif
2 0.502 2 ../dd_rasters/Reptilia_Micrurus_tamaulipensis.tif
2 0.57 2 ../dd_rasters/Reptilia_Phyllodactylus_paucituberculatus.tif
2 0.377 2 ../dd_rasters/Reptilia_Rena_bressoni.tif
2 0.102 2 ../dd_rasters/Reptilia_Phrynosoma_ditmarsi.tif
2 0.205 2 ../dd_rasters/Reptilia_Sceloporus_halli.tif
2 0.121 2 ../dd_rasters/Reptilia_Sceloporus_lemosespinali.tif
2 0.297 2 ../dd_rasters/Reptilia_Sceloporus_salvini.tif
2 0.266 2 ../dd_rasters/Reptilia_Sceloporus_subpictus.tif
2 0.138 2 ../dd_rasters/Reptilia_Sceloporus_tanneri.tif
2 0.583 2 ../dd_rasters/Reptilia_Anolis_alvarezdeltoroi.tif
2 0.755 2 ../dd_rasters/Reptilia_Anolis_cymbops.tif
2 0.711 2 ../dd_rasters/Reptilia_Anolis_duellmani.tif
2 0.294 2 ../dd_rasters/Reptilia_Anolis_forbesi.tif
2 0.661 2 ../dd_rasters/Reptilia_Anolis_boulengerianus.tif
2 0.187 2 ../dd_rasters/Reptilia_Anolis_milleri.tif
2 0.132 2 ../dd_rasters/Reptilia_Anolis_rubiginosus.tif
2 0.675 2 ../dd_rasters/Reptilia_Anolis_schiedii.tif
2 0.66 2 ../dd_rasters/Reptilia_Anolis_simmonsi.tif
2 0.466 2 ../dd_rasters/Reptilia_Anolis_subocularis.tif
2 0.412 2 ../dd_rasters/Reptilia_Plestiodon_colimensis.tif
2 0.103 2 ../dd_rasters/Reptilia_Plestiodon_multilineatus.tif
2 0.134 2 ../dd_rasters/Reptilia_Plestiodon_parviauriculatus.tif
2 0.251 2 ../dd_rasters/Reptilia_Plestiodon_parvulus.tif
2 0.402 2 ../dd_rasters/Reptilia_Mesoscincus_altamirani.tif
2 0.353 2 ../dd_rasters/Reptilia_Holcosus_chaitzami.tif
2 0.081 2 ../dd_rasters/Reptilia_Aspidoscelis_opatae.tif
2 0.406 2 ../dd_rasters/Reptilia_Cerrophidion_petlalcalensis.tif
2 0.354 2 ../dd_rasters/Reptilia_Crotalus_lannomi.tif
2 0.079 2 ../dd_rasters/Reptilia_Crotalus_tancitarensis.tif
2 0.432 2 ../dd_rasters/Reptilia_Porthidium_hespere.tif
2 0.678 2 ../dd_rasters/Reptilia_Lepidophyma_chicoasensis.tif
2 0.113 2 ../dd_rasters/Reptilia_Lepidophyma_dontomasi.tif
2 0.18 2 ../dd_rasters/Reptilia_Lepidophyma_lineri.tif
2 0.147 2 ../dd_rasters/Reptilia_Lepidophyma_lowei.tif
2 0.188 2 ../dd_rasters/Reptilia_Lepidophyma_radula.tif
2 0.426 2 ../dd_rasters/Reptilia_Lepidophyma_tarascae.tif
2 0.208 2 ../dd_rasters/Reptilia_Lepidophyma_tuxtlae.tif
2 0.14 2 ../dd_rasters/Reptilia_Xantusia_bolsonae.tif
2 0.073 2 ../dd_rasters/Reptilia_Xenosaurus_phalaroanthereon.tif
4 0.398 4 ../dd_rasters/Mammalia_Talpa_davidiana.tif
1 0.302 1 ../dd_rasters/Amphibia_Phrynobatrachus_breviceps.tif
1 0.083 1 ../dd_rasters/Amphibia_Pristimantis_stictoboubonus.tif
1 0.185 1 ../dd_rasters/Amphibia_Litoria_biakensis.tif
1 0.108 1 ../dd_rasters/Amphibia_Cophixalus_tridactylus.tif
1 0.057 1 ../dd_rasters/Amphibia_Polypedates_chlorophthalmus.tif
1 0.43 1 ../dd_rasters/Amphibia_Gegeneophis_goaensis.tif
1 0.024 1 ../dd_rasters/Amphibia_Pristimantis_dendrobatoides.tif
1 0.081 1 ../dd_rasters/Amphibia_Cornufer_adiastolus.tif
1 0.462 1 ../dd_rasters/Amphibia_Pristimantis_meridionalis.tif
1 0.385 1 ../dd_rasters/Amphibia_Odorrana_monjerai.tif
1 0.137 1 ../dd_rasters/Amphibia_Pristimantis_vilcabambae.tif
1 0.26 1 ../dd_rasters/Amphibia_Phrynopus_tautzorum.tif
1 0.152 1 ../dd_rasters/Amphibia_Cochranella_phryxa.tif
1 0.109 1 ../dd_rasters/Amphibia_Gastrotheca_antoniiochoai.tif
1 0.137 1 ../dd_rasters/Amphibia_Pristimantis_tanyrhynchus.tif
1 0.169 1 ../dd_rasters/Amphibia_Ansonia_latirostra.tif
1 0.268 1 ../dd_rasters/Amphibia_Phyllomedusa_neildi.tif
1 0.114 1 ../dd_rasters/Amphibia_Gastrotheca_carinaceps.tif
1 0.355 1 ../dd_rasters/Amphibia_Sarcohyla_miahuatlanensis.tif
1 0.212 1 ../dd_rasters/Amphibia_Phrynopus_oblivius.tif
1 0.185 1 ../dd_rasters/Amphibia_Pristimantis_caeruleonotus.tif
1 0.191 1 ../dd_rasters/Amphibia_Pristimantis_minutulus.tif
1 0.44 1 ../dd_rasters/Amphibia_Hyloxalus_parcus.tif
1 0.168 1 ../dd_rasters/Amphibia_Litoria_spartacus.tif
1 0.26 1 ../dd_rasters/Amphibia_Arthroleptis_stridens.tif
1 0.199 1 ../dd_rasters/Amphibia_Nymphargus_vicenteruedai.tif
1 0.08 1 ../dd_rasters/Amphibia_Cornufer_sulcatus.tif
1 0.462 1 ../dd_rasters/Amphibia_Uraeotyphlus_oommeni.tif
1 0.256 1 ../dd_rasters/Amphibia_Theloderma_nagalandense.tif
1 0.61 1 ../dd_rasters/Amphibia_Leptodactylus_lauramiriamae.tif
1 0.364 1 ../dd_rasters/Amphibia_Bolitoglossa_tica.tif
1 0.458 1 ../dd_rasters/Amphibia_Phrynopus_kotosh.tif
1 0.214 1 ../dd_rasters/Amphibia_Pristimantis_amydrotus.tif
1 0.108 1 ../dd_rasters/Amphibia_Asterophrys_pullifer.tif
1 0.394 1 ../dd_rasters/Amphibia_Tachiramantis_padrecarlosi.tif
1 0.107 1 ../dd_rasters/Amphibia_Litoria_fuscula.tif
1 0.215 1 ../dd_rasters/Amphibia_Mertensophryne_nairobiensis.tif
1 0.104 1 ../dd_rasters/Amphibia_Mantidactylus_noralottae.tif
1 0.149 1 ../dd_rasters/Amphibia_Pristimantis_seorsus.tif
1 0.107 1 ../dd_rasters/Amphibia_Xenorhina_macrodisca.tif
1 0.193 1 ../dd_rasters/Amphibia_Pristimantis_ventriguttatus.tif
1 0.055 1 ../dd_rasters/Amphibia_Physalaemus_irroratus.tif
1 0.107 1 ../dd_rasters/Amphibia_Litoria_megalops.tif
1 0.185 1 ../dd_rasters/Amphibia_Pristimantis_coronatus.tif
1 0.46 1 ../dd_rasters/Amphibia_Gegeneophis_mhadeiensis.tif
1 0.214 1 ../dd_rasters/Amphibia_Pristimantis_phalaroinguinis.tif
1 0.333 1 ../dd_rasters/Amphibia_Nyctimystes_kuduki.tif
1 0.203 1 ../dd_rasters/Amphibia_Microkayla_iani.tif
1 0.245 1 ../dd_rasters/Amphibia_Rhaebo_lynchi.tif
1 0.213 1 ../dd_rasters/Amphibia_Kaloula_aureata.tif
1 0.265 1 ../dd_rasters/Amphibia_Pristimantis_chimu.tif
1 0.109 1 ../dd_rasters/Amphibia_Litoria_rara.tif
1 0.346 1 ../dd_rasters/Amphibia_Xenorhina_varia.tif
1 0.275 1 ../dd_rasters/Amphibia_Xenorhina_lanthanites.tif
1 0.287 1 ../dd_rasters/Amphibia_Cornufer_wuenscheorum.tif
1 0.012 1 ../dd_rasters/Amphibia_Oreophrynella_dendronastes.tif
1 0.17 1 ../dd_rasters/Amphibia_Paradoxophyla_tiarano.tif
1 0.327 1 ../dd_rasters/Amphibia_Kassina_wazae.tif
1 0.08 1 ../dd_rasters/Amphibia_Cornufer_bufonulus.tif
1 0.115 1 ../dd_rasters/Amphibia_Raorchestes_sahai.tif
4 0.181 4 ../dd_rasters/Mammalia_Hylomys_megalotis.tif
4 0.258 4 ../dd_rasters/Mammalia_Brucepattersonius_paradisus.tif
4 0.033 4 ../dd_rasters/Mammalia_Micronycteris_matses.tif
4 0.175 4 ../dd_rasters/Mammalia_Aotus_jorgehernandezi.tif
4 0.278 4 ../dd_rasters/Mammalia_Myotis_bucharensis.tif
4 0.111 4 ../dd_rasters/Mammalia_Rhogeessa_hussoni.tif
4 0.175 4 ../dd_rasters/Mammalia_Kerodon_acrobata.tif
4 0.197 4 ../dd_rasters/Mammalia_Crocidura_hilliana.tif
4 0.102 4 ../dd_rasters/Mammalia_Salinomys_delicatus.tif
4 0.111 4 ../dd_rasters/Mammalia_Neusticomys_ferreirai.tif
4 0.475 4 ../dd_rasters/Mammalia_Microtus_anatolicus.tif
4 0.176 4 ../dd_rasters/Mammalia_Anoura_fistulata.tif
4 0.171 4 ../dd_rasters/Mammalia_Thylamys_tatei.tif
4 0.394 4 ../dd_rasters/Mammalia_Calomyscus_grandis.tif
4 0.244 4 ../dd_rasters/Mammalia_Chodsigoa_caovansunga.tif
4 0.242 4 ../dd_rasters/Mammalia_Akodon_mystax.tif
