"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.24130 0.0235 0.0229
0.24140 0.0156 0.0217
0.24150 0.0198 0.0211
0.24160 0.0265 0.0210
0.24170 0.0174 0.0223
0.24180 0.0271 0.0211
0.24190 0.0144 0.0223
0.24200 0.0319 0.0211
0.24209 0.0126 0.0211
0.24219 0.0205 0.0211
0.24229 0.0150 0.0217
0.24239 0.0144 0.0229
0.24249 0.0174 0.0211
0.24259 0.0156 0.0210
0.24269 0.0205 0.0217
0.24279 0.0126 0.0211
0.24289 0.0198 0.0223
0.24299 0.0150 0.0210
0.24309 0.0156 0.0211
0.24318 0.0174 0.0223
0.24328 0.0150 0.0210
0.24338 0.0192 0.0211
0.24348 0.0156 0.0211
0.24358 0.0126 0.0217
0.24368 0.0205 0.0217
0.24378 0.0144 0.0223
0.24388 0.0205 0.0211
0.24398 0.0174 0.0217
0.24408 0.0156 0.0211
0.24418 0.0192 0.0211
0.24427 0.0150 0.0229
0.24437 0.0174 0.0217
0.24447 0.0156 0.0211
0.24457 0.0198 0.0211
0.24467 0.0150 0.0210
0.24477 0.0126 0.0211
0.24487 0.0205 0.0223
0.24497 0.0156 0.0210
0.24507 0.0174 0.0223
0.24517 0.0150 0.0211
0.24527 0.0144 0.0217
0.24536 0.0205 0.0211
0.24546 0.0120 0.0211
0.24556 0.0205 0.0211
0.24566 0.0150 0.0235
0.24576 0.0156 0.0211
0.24586 0.0174 0.0211
0.24596 0.0156 0.0210
0.24606 0.0198 0.0211
0.24616 0.0144 0.0217
0.24626 0.0174 0.0217
0.24636 0.0156 0.0223
0.24645 0.0150 0.0211
0.24655 0.0198 0.0217
0.24665 0.0126 0.0210
0.24675 0.0205 0.0211
0.24685 0.0150 0.0211
0.24695 0.0150 0.0235
0.24705 0.0283 0.0210
0.24715 0.0156 0.0211
0.24725 0.0295 0.0211
0.24735 0.0126 0.0223
0.24745 0.0265 0.0223
0.24754 0.0192 0.0211
0.24764 0.0253 0.0210
0.24774 0.0174 0.0211
0.24784 0.0259 0.0223
0.24794 0.0150 0.0223
0.24804 0.0313 0.0210
0.24814 0.0223 0.0223
0.24824 0.0205 0.0211
0.24834 0.0253 0.0223
0.24844 0.0156 0.0211
0.24854 0.0265 0.0211
0.24863 0.0156 0.0223
0.24873 0.0307 0.0223
0.24883 0.0126 0.0211
0.24893 0.0265 0.0211
0.24903 0.0204 0.0217
0.24913 0.0247 0.0217
0.24923 0.0174 0.0223
0.24933 0.0253 0.0210
0.24943 0.0205 0.0217
0.24953 0.0253 0.0211
0.24963 0.0126 0.0229
0.24972 0.0295 0.0210
0.24982 0.0162 0.0217
0.24992 0.0283 0.0211
0.25002 0.0150 0.0223
0.25012 0.0247 0.0217
0.25022 0.0204 0.0216
0.25032 0.0229 0.0211
0.25042 0.0205 0.0211
0.25052 0.0253 0.0223
0.25062 0.0150 0.0223
0.25072 0.0277 0.0211
0.25081 0.0205 0.0223
0.25091 0.0259 0.0210
0.25101 0.0174 0.0223
0.25111 0.0259 0.0211
0.25121 0.0186 0.0211
0.25131 0.0259 0.0223
0.25141 0.0174 0.0223
0.25151 0.0259 0.0211
0.25161 0.0253 0.0210
0.25171 0.0205 0.0211
0.25181 0.0223 0.0235
0.25190 0.0205 0.0211
0.25200 0.0259 0.0211
0.25210 0.0126 0.0223
0.25220 0.0301 0.0210
0.25230 0.0156 0.0211
0.25240 0.0307 0.0223
0.25250 0.0126 0.0211
0.25260 0.0253 0.0223
0.25270 0.0205 0.0211
0.25280 0.0247 0.0223
0.25290 0.0174 0.0210
0.25299 0.0253 0.0223
0.25309 0.0205 0.0211
0.25319 0.0229 0.0223
0.25329 0.0150 0.0211
0.25339 0.0313 0.0211
0.25349 0.0150 0.0217
0.25359 0.0277 0.0216
0.25369 0.0156 0.0223
0.25379 0.0253 0.0211
0.25389 0.0205 0.0217
0.25399 0.0217 0.0217
0.25408 0.0205 0.0223
0.25418 0.0253 0.0211
0.25428 0.0156 0.0216
0.25438 0.0277 0.0211
0.25448 0.0150 0.0229
0.25458 0.0313 0.0211
0.25468 0.0223 0.0217
0.25478 0.0150 0.0211
0.25488 0.0313 0.0223
0.25498 0.0150 0.0216
0.25508 0.0277 0.0217
0.25517 0.0150 0.0211
0.25527 0.0265 0.0223
0.25537 0.0198 0.0211
0.25547 0.0229 0.0223
0.25557 0.0192 0.0211
0.25567 0.0259 0.0222
0.25577 0.0120 0.0211
0.25587 0.0307 0.0223
0.25597 0.0156 0.0211
0.25607 0.0301 0.0211
0.25617 0.0126 0.0223
0.25627 0.0259 0.0222
0.25636 0.0198 0.0211
0.25646 0.0253 0.0211
0.25656 0.0168 0.0211
0.25666 0.0271 0.0235
0.25676 0.0198 0.0211
0.25686 0.0223 0.0211
0.25696 0.0162 0.0210
0.25706 0.0295 0.0211
0.25716 0.0156 0.0223
0.25726 0.0271 0.0223
0.25736 0.0156 0.0211
0.25745 0.0259 0.0211
0.25755 0.0198 0.0217
0.25765 0.0229 0.0229
0.25775 0.0198 0.0211
0.25785 0.0259 0.0211
0.25795 0.0126 0.0223
0.25805 0.0307 0.0223
0.25815 0.0247 0.0211
0.25825 0.0205 0.0211
0.25835 0.0222 0.0216
0.25845 0.0156 0.0217
0.25854 0.0307 0.0223
0.25864 0.0150 0.0211
0.25874 0.0283 0.0217
0.25884 0.0150 0.0211
0.25894 0.0259 0.0229
0.25904 0.0198 0.0210
0.25914 0.0229 0.0217
0.25924 0.0205 0.0211
0.25934 0.0253 0.0223
0.25944 0.0126 0.0211
0.25954 0.0307 0.0223
0.25963 0.0144 0.0211
0.25973 0.0301 0.0222
0.25983 0.0126 0.0211
0.25993 0.0313 0.0223
0.26003 0.0144 0.0211
0.26013 0.0259 0.0211
0.26023 0.0174 0.0211
0.26033 0.0259 0.0235
0.26043 0.0205 0.0211
0.26053 0.0223 0.0211
0.26063 0.0156 0.0211
0.26072 0.0295 0.0223
0.26082 0.0162 0.0223
0.26092 0.0271 0.0211
0.26102 0.0162 0.0210
0.26112 0.0247 0.0223
0.26122 0.0198 0.0211
0.26132 0.0235 0.0223
0.26142 0.0198 0.0211
0.26152 0.0259 0.0211
0.26162 0.0229 0.0235
0.26172 0.0198 0.0210
0.26181 0.0259 0.0211
0.26191 0.0198 0.0211
0.26201 0.0235 0.0223
0.26211 0.0150 0.0223
0.26221 0.0295 0.0211
0.26231 0.0150 0.0211
0.26241 0.0283 0.0222
0.26251 0.0162 0.0211
0.26261 0.0247 0.0223
0.26271 0.0174 0.0211
0.26281 0.0253 0.0217
0.26290 0.0205 0.0211
0.26300 0.0253 0.0229
0.26310 0.0174 0.0210
0.26320 0.0259 0.0217
0.26330 0.0192 0.0217
0.26340 0.0265 0.0223
0.26350 0.0180 0.0211
0.26360 0.0253 0.0217
0.26370 0.0192 0.0211
0.26380 0.0229 0.0222
0.26390 0.0205 0.0211
0.26399 0.0253 0.0223
0.26409 0.0205 0.0211
0.26419 0.0229 0.0223
0.26429 0.0150 0.0211
0.26439 0.0313 0.0222
0.26449 0.0144 0.0211
0.26459 0.0283 0.0223
0.26469 0.0150 0.0211
0.26479 0.0259 0.0223
0.26489 0.0192 0.0211
0.26499 0.0229 0.0223
0.26508 0.0301 0.0198
0.26518 0.0156 0.0223
0.26528 0.0235 0.0223
0.26538 0.0198 0.0211
0.26548 0.0253 0.0223
0.26558 0.0205 0.0198
0.26568 0.0229 0.0235
0.26578 0.0156 0.0210
0.26588 0.0301 0.0211
0.26598 0.0156 0.0223
0.26608 0.0265 0.0211
0.26617 0.0162 0.0223
0.26627 0.0247 0.0211
0.26637 0.0180 0.0223
0.26647 0.0253 0.0210
0.26657 0.0205 0.0211
0.26667 0.0253 0.0223
0.26677 0.0126 0.0211
0.26687 0.0307 0.0223
0.26697 0.0156 0.0223
0.26707 0.0301 0.0211
0.26717 0.0126 0.0210
0.26726 0.0301 0.0223
0.26736 0.0156 0.0211
0.26746 0.0229 0.0223
0.26756 0.0192 0.0211
0.26766 0.0265 0.0217
0.26776 0.0192 0.0211
0.26786 0.0235 0.0229
0.26796 0.0150 0.0211
0.26806 0.0307 0.0217
0.26816 0.0150 0.0211
0.26826 0.0277 0.0229
0.26835 0.0259 0.0211
0.26845 0.0150 0.0216
0.26855 0.0283 0.0211
0.26865 0.0144 0.0223
0.26875 0.0313 0.0211
0.26885 0.0150 0.0223
0.26895 0.0229 0.0211
0.26905 0.0205 0.0211
0.26915 0.0247 0.0222
0.26925 0.0205 0.0223
0.26935 0.0223 0.0211
0.26944 0.0156 0.0211
0.26954 0.0307 0.0223
0.26964 0.0150 0.0223
0.26974 0.0283 0.0211
0.26984 0.0144 0.0210
0.26994 0.0259 0.0211
0.27004 0.0174 0.0223
0.27014 0.0259 0.0223
0.27024 0.0192 0.0211
0.27034 0.0265 0.0211
0.27044 0.0126 0.0223
0.27054 0.0295 0.0222
0.27063 0.0156 0.0211
0.27073 0.0301 0.0211
0.27083 0.0126 0.0211
0.27093 0.0307 0.0217
0.27103 0.0150 0.0217
0.27113 0.0235 0.0223
0.27123 0.0198 0.0210
0.27133 0.0259 0.0223
0.27143 0.0198 0.0211
0.27153 0.0229 0.0223
0.27163 0.0247 0.0223
0.27172 0.0205 0.0205
0.27182 0.0265 0.0229
0.27192 0.0168 0.0210
0.27202 0.0265 0.0211
0.27212 0.0144 0.0217
0.27222 0.0277 0.0211
0.27232 0.0156 0.0229
0.27242 0.0301 0.0211
0.27252 0.0156 0.0216
0.27262 0.0223 0.0211
0.27272 0.0205 0.0223
0.27281 0.0259 0.0217
0.27291 0.0198 0.0217
0.27301 0.0229 0.0211
0.27311 0.0144 0.0211
0.27321 0.0319 0.0222
0.27331 0.0126 0.0223
0.27341 0.0295 0.0211
0.27351 0.0150 0.0211
0.27361 0.0259 0.0223
0.27371 0.0174 0.0223
0.27381 0.0253 0.0211
0.27390 0.0204 0.0210
0.27400 0.0253 0.0223
0.27410 0.0126 0.0223
0.27420 0.0307 0.0211
0.27430 0.0150 0.0211
0.27440 0.0283 0.0211
0.27450 0.0138 0.0211
0.27460 0.0319 0.0222
0.27470 0.0144 0.0223
0.27480 0.0229 0.0211
0.27490 0.0205 0.0211
0.27499 0.0253 0.0223
0.27509 0.0301 0.0223
0.27519 0.0126 0.0211
0.27529 0.0259 0.0210
0.27539 0.0205 0.0223
0.27549 0.0253 0.0223
0.27559 0.0174 0.0211
0.27569 0.0259 0.0211
0.27579 0.0192 0.0217
0.27589 0.0229 0.0217
0.27599 0.0204 0.0222
0.27608 0.0253 0.0211
0.27618 0.0205 0.0223
0.27628 0.0229 0.0223
0.27638 0.0198 0.0211
0.27648 0.0259 0.0223
0.27658 0.0198 0.0204
0.27668 0.0235 0.0217
0.27678 0.0150 0.0217
0.27688 0.0307 0.0217
0.27698 0.0126 0.0217
0.27708 0.0295 0.0211
0.27717 0.0162 0.0229
0.27727 0.0247 0.0210
0.27737 0.0174 0.0217
0.27747 0.0259 0.0211
0.27757 0.0198 0.0223
0.27767 0.0259 0.0217
0.27777 0.0120 0.0217
0.27787 0.0313 0.0211
0.27797 0.0150 0.0210
0.27807 0.0277 0.0223
0.27817 0.0150 0.0211
0.27826 0.0307 0.0223
0.27836 0.0156 0.0211
0.27846 0.0217 0.0229
0.27856 0.0307 0.0217
0.27866 0.0156 0.0210
0.27876 0.0301 0.0211
0.27886 0.0126 0.0223
0.27896 0.0259 0.0223
0.27906 0.0205 0.0211
0.27916 0.0223 0.0211
0.27926 0.0205 0.0211
0.27935 0.0253 0.0222
0.27945 0.0156 0.0223
0.27955 0.0277 0.0211
0.27965 0.0150 0.0211
0.27975 0.0307 0.0223
0.27985 0.0144 0.0211
0.27995 0.0241 0.0223
0.28005 0.0192 0.0210
0.28015 0.0253 0.0211
0.28025 0.0180 0.0223
0.28035 0.0253 0.0223
0.28044 0.0156 0.0211
0.28054 0.0421 0.0211
0.28064 0.0114 0.0222
0.28074 0.0433 0.0223
0.28084 0.0150 0.0223
0.28094 0.0367 0.0223
0.28104 0.0174 0.0211
0.28114 0.0379 0.0223
0.28124 0.0198 0.0211
0.28134 0.0343 0.0222
0.28144 0.0271 0.0211
0.28153 0.0295 0.0211
0.28163 0.0283 0.0229
0.28173 0.0271 0.0217
0.28183 0.0277 0.0229
0.28193 0.0253 0.0211
0.28203 0.0289 0.0210
0.28213 0.0259 0.0235
0.28223 0.0313 0.0211
0.28233 0.0265 0.0211
0.28243 0.0235 0.0223
0.28253 0.0307 0.0211
0.28262 0.0265 0.0223
0.28272 0.0277 0.0222
0.28282 0.0265 0.0223
0.28292 0.0265 0.0211
0.28302 0.0319 0.0211
0.28312 0.0337 0.0229
0.28322 0.0198 0.0217
0.28332 0.0379 0.0217
0.28342 0.0229 0.0222
0.28352 0.0325 0.0223
0.28362 0.0247 0.0211
0.28371 0.0325 0.0223
0.28381 0.0223 0.0211
0.28391 0.0271 0.0223
0.28401 0.0301 0.0223
0.28411 0.0271 0.0210
0.28421 0.0283 0.0211
0.28431 0.0265 0.0235
0.28441 0.0253 0.0211
0.28451 0.0301 0.0223
0.28461 0.0247 0.0211
0.28471 0.0319 0.0222
0.28481 0.0259 0.0211
0.28490 0.0241 0.0229
0.28500 0.0373 0.0211
0.28510 0.0205 0.0217
0.28520 0.0343 0.0229
0.28530 0.0198 0.0211
0.28540 0.0331 0.0222
0.28550 0.0198 0.0211
0.28560 0.0337 0.0223
0.28570 0.0205 0.0211
0.28580 0.0379 0.0235
0.28590 0.0126 0.0211
0.28599 0.0415 0.0211
0.28609 0.0150 0.0210
0.28619 0.0433 0.0235
0.28629 0.0114 0.0211
0.28639 0.0373 0.0229
0.28649 0.0205 0.0205
0.28659 0.0337 0.0223
0.28669 0.0205 0.0211
0.28679 0.0379 0.0229
0.28689 0.0265 0.0211
0.28699 0.0277 0.0217
0.28708 0.0271 0.0217
0.28718 0.0307 0.0223
0.28728 0.0235 0.0223
0.28738 0.0265 0.0211
0.28748 0.0319 0.0222
0.28758 0.0247 0.0223
0.28768 0.0295 0.0223
0.28778 0.0259 0.0211
0.28788 0.0265 0.0211
0.28798 0.0301 0.0223
0.28808 0.0247 0.0223
0.28817 0.0307 0.0210
0.28827 0.0397 0.0211
0.28837 0.0295 0.0192
0.28847 0.0391 0.0211
0.28857 0.0283 0.0192
0.28867 0.0445 0.0211
0.28877 0.0247 0.0192
0.28887 0.0445 0.0217
0.28897 0.0349 0.0198
0.28907 0.0277 0.0205
0.28917 0.0319 0.0192
0.28926 0.0409 0.0211
0.28936 0.0439 0.0205
0.28946 0.0235 0.0198
0.28956 0.0337 0.0205
0.28966 0.0355 0.0198
0.28976 0.0439 0.0217
0.28986 0.0403 0.0192
0.28996 0.0174 0.0192
0.29006 0.0403 0.0211
0.29016 0.0391 0.0198
0.29026 0.0403 0.0205
0.29035 0.0180 0.0192
0.29045 0.0385 0.0211
0.29055 0.0397 0.0192
0.29065 0.0397 0.0211
0.29075 0.0301 0.0205
0.29085 0.0307 0.0204
0.29095 0.0397 0.0198
0.29105 0.0337 0.0205
0.29115 0.0355 0.0198
0.29125 0.0331 0.0205
0.29135 0.0349 0.0205
0.29144 0.0343 0.0198
0.29154 0.0397 0.0192
0.29164 0.0343 0.0211
0.29174 0.0331 0.0192
0.29184 0.0247 0.0217
0.29194 0.0439 0.0198
0.29204 0.0403 0.0205
0.29214 0.0271 0.0192
0.29224 0.0301 0.0210
0.29234 0.0403 0.0192
0.29244 0.0391 0.0211
0.29253 0.0397 0.0205
0.29263 0.0205 0.0198
0.29273 0.0451 0.0205
0.29283 0.0349 0.0204
0.29293 0.0391 0.0211
0.29303 0.0174 0.0192
0.29313 0.0403 0.0192
0.29323 0.0445 0.0211
0.29333 0.0349 0.0205
0.29343 0.0223 0.0198
0.29353 0.0349 0.0192
0.29362 0.0445 0.0211
0.29372 0.0397 0.0192
0.29382 0.0301 0.0217
0.29392 0.0277 0.0192
0.29402 0.0403 0.0211
0.29412 0.0391 0.0198
0.29422 0.0289 0.0204
0.29432 0.0307 0.0205
0.29442 0.0403 0.0198
0.29452 0.0403 0.0205
0.29462 0.0289 0.0198
0.29471 0.0391 0.0192
0.29481 0.0289 0.0217
0.29491 0.0445 0.0210
0.29501 0.0247 0.0192
0.29511 0.0445 0.0211
0.29521 0.0229 0.0192
0.29531 0.0439 0.0205
0.29541 0.0295 0.0198
0.29551 0.0355 0.0192
0.29561 0.0445 0.0210
0.29571 0.0229 0.0205
0.29580 0.0349 0.0205
0.29590 0.0337 0.0198
0.29600 0.0457 0.0205
0.29610 0.0307 0.0198
0.29620 0.0289 0.0205
0.29630 0.0391 0.0204
0.29640 0.0403 0.0198
0.29650 0.0403 0.0211
0.29660 0.0217 0.0192
0.29670 0.0349 0.0217
0.29680 0.0409 0.0192
0.29689 0.0391 0.0198
0.29699 0.0174 0.0192
0.29709 0.0439 0.0211
0.29719 0.0355 0.0205
0.29729 0.0451 0.0211
0.29739 0.0235 0.0192
0.29749 0.0337 0.0205
0.29759 0.0349 0.0198
0.29769 0.0445 0.0217
0.29779 0.0319 0.0192
0.29789 0.0283 0.0192
0.29798 0.0391 0.0211
0.29808 0.0301 0.0198
0.29818 0.0391 0.0205
0.29828 0.0403 0.0204
0.29838 0.0277 0.0198
0.29848 0.0295 0.0205
0.29858 0.0397 0.0198
0.29868 0.0403 0.0205
0.29878 0.0319 0.0205
0.29888 0.0253 0.0198
0.29898 0.0451 0.0204
0.29908 0.0337 0.0198
0.29917 0.0337 0.0205
0.29927 0.0247 0.0205
0.29937 0.0439 0.0198
0.29947 0.0421 0.0211
0.29957 0.0349 0.0192
0.29967 0.0229 0.0192
0.29977 0.0355 0.0217
0.29987 0.0439 0.0211
0.29997 0.0409 0.0192
0.30007 0.0174 0.0192
0.30017 0.0391 0.0211
0.30026 0.0397 0.0205
0.30036 0.0397 0.0198
0.30046 0.0337 0.0211
0.30056 0.0241 0.0192
0.30066 0.0445 0.0217
0.30076 0.0337 0.0198
0.30086 0.0301 0.0192
0.30096 0.0283 0.0204
0.30106 0.0397 0.0192
0.30116 0.0451 0.0211
0.30126 0.0271 0.0205
0.30135 0.0439 0.0198
0.30145 0.0235 0.0211
0.30155 0.0445 0.0192
0.30165 0.0295 0.0216
0.30175 0.0397 0.0192
0.30185 0.0283 0.0198
0.30195 0.0391 0.0205
0.30205 0.0301 0.0198
0.30215 0.0391 0.0205
0.30225 0.0397 0.0211
0.30235 0.0289 0.0192
0.30244 0.0289 0.0211
0.30254 0.0397 0.0192
0.30264 0.0403 0.0217
0.30274 0.0271 0.0192
0.30284 0.0349 0.0211
0.30294 0.0379 0.0192
0.30304 0.0439 0.0210
0.30314 0.0343 0.0192
0.30324 0.0229 0.0211
0.30334 0.0403 0.0192
0.30344 0.0349 0.0205
0.30353 0.0445 0.0198
0.30363 0.0126 0.0205
0.30373 0.0451 0.0204
0.30383 0.0391 0.0211
0.30393 0.0391 0.0198
0.30403 0.0301 0.0205
0.30413 0.0283 0.0205
0.30423 0.0397 0.0192
0.30433 0.0391 0.0198
0.30443 0.0301 0.0210
0.30453 0.0331 0.0192
0.30462 0.0373 0.0217
0.30472 0.0397 0.0192
0.30482 0.0289 0.0211
0.30492 0.0403 0.0192
0.30502 0.0331 0.0210
0.30512 0.0343 0.0192
0.30522 0.0349 0.0211
0.30532 0.0343 0.0205
0.30542 0.0331 0.0198
0.30552 0.0295 0.0192
0.30562 0.0397 0.0217
0.30571 0.0397 0.0198
0.30581 0.0283 0.0205
0.30591 0.0289 0.0192
0.30601 0.0397 0.0211
0.30611 0.0367 0.0205
0.30621 0.0373 0.0198
0.30631 0.0247 0.0205
0.30641 0.0319 0.0198
0.30651 0.0367 0.0205
0.30661 0.0361 0.0205
0.30671 0.0379 0.0211
0.30680 0.0144 0.0192
0.30690 0.0367 0.0211
0.30700 0.0415 0.0205
0.30710 0.0331 0.0198
0.30720 0.0307 0.0211
0.30730 0.0198 0.0205
0.30740 0.0427 0.0205
0.30750 0.0367 0.0192
0.30760 0.0361 0.0211
0.30770 0.0271 0.0211
0.30780 0.0253 0.0192
0.30789 0.0367 0.0211
0.30799 0.0427 0.0205
0.30809 0.0211 0.0192
0.30819 0.0415 0.0211
0.30829 0.0198 0.0205
0.30839 0.0415 0.0198
0.30849 0.0271 0.0204
0.30859 0.0367 0.0211
0.30869 0.0373 0.0205
0.30879 0.0253 0.0198
0.30889 0.0367 0.0192
0.30898 0.0313 0.0211
0.30908 0.0325 0.0216
0.30918 0.0409 0.0192
0.30928 0.0205 0.0211
0.30938 0.0313 0.0192
0.30948 0.0373 0.0211
0.30958 0.0367 0.0205
0.30968 0.0373 0.0198
0.30978 0.0192 0.0204
0.30988 0.0319 0.0198
0.30998 0.0421 0.0217
0.31007 0.0319 0.0198
0.31017 0.0421 0.0211
0.31027 0.0144 0.0192
0.31037 0.0361 0.0217
0.31047 0.0379 0.0198
0.31057 0.0361 0.0205
0.31067 0.0265 0.0198
0.31077 0.0301 0.0192
0.31087 0.0325 0.0217
0.31097 0.0415 0.0211
0.31107 0.0211 0.0192
0.31116 0.0427 0.0210
0.31126 0.0241 0.0192
0.31136 0.0379 0.0211
0.31146 0.0361 0.0205
0.31156 0.0271 0.0198
0.31166 0.0367 0.0217
0.31176 0.0301 0.0198
0.31186 0.0325 0.0204
0.31196 0.0313 0.0198
0.31206 0.0313 0.0205
0.31216 0.0427 0.0205
0.31225 0.0253 0.0198
0.31235 0.0361 0.0211
0.31245 0.0313 0.0205
0.31255 0.0373 0.0204
0.31265 0.0319 0.0198
0.31275 0.0301 0.0205
0.31285 0.0265 0.0198
0.31295 0.0367 0.0205
0.31305 0.0421 0.0211
0.31315 0.0319 0.0204
0.31325 0.0192 0.0198
0.31334 0.0325 0.0217
0.31344 0.0415 0.0192
0.31354 0.0373 0.0198
0.31364 0.0265 0.0205
0.31374 0.0253 0.0198
0.31384 0.0361 0.0204
0.31394 0.0373 0.0211
0.31404 0.0415 0.0205
0.31414 0.0217 0.0198
0.31424 0.0301 0.0205
0.31434 0.0313 0.0205
0.31444 0.0427 0.0211
0.31453 0.0271 0.0192
0.31463 0.0361 0.0211
0.31473 0.0253 0.0205
0.31483 0.0367 0.0198
0.31493 0.0373 0.0211
0.31503 0.0313 0.0205
0.31513 0.0313 0.0205
0.31523 0.0301 0.0192
0.31533 0.0331 0.0211
0.31543 0.0307 0.0211
0.31553 0.0367 0.0192
0.31562 0.0373 0.0211
0.31572 0.0253 0.0192
0.31582 0.0313 0.0205
0.31592 0.0319 0.0210
0.31602 0.0421 0.0205
0.31612 0.0385 0.0211
0.31622 0.0307 0.0223
0.31632 0.0415 0.0229
0.31642 0.0481 0.0223
0.31652 0.0415 0.0229
0.31662 0.0349 0.0210
0.31671 0.0469 0.0235
0.31681 0.0481 0.0229
0.31691 0.0253 0.0211
0.31701 0.0463 0.0235
0.31711 0.0487 0.0223
0.31721 0.0313 0.0216
0.31731 0.0445 0.0235
0.31741 0.0421 0.0211
0.31751 0.0475 0.0229
0.31761 0.0421 0.0223
0.31771 0.0307 0.0223
0.31780 0.0523 0.0229
0.31790 0.0319 0.0216
0.31800 0.0367 0.0229
0.31810 0.0469 0.0223
0.31820 0.0409 0.0223
0.31830 0.0427 0.0229
0.31840 0.0409 0.0211
0.31850 0.0469 0.0235
0.31860 0.0373 0.0216
0.31870 0.0469 0.0223
0.31880 0.0307 0.0223
0.31889 0.0427 0.0223
0.31899 0.0451 0.0229
0.31909 0.0367 0.0235
0.31919 0.0361 0.0211
0.31929 0.0469 0.0229
0.31939 0.0487 0.0223
0.31949 0.0349 0.0223
0.31959 0.0367 0.0211
0.31969 0.0481 0.0229
0.31979 0.0475 0.0235
0.31989 0.0235 0.0223
0.31998 0.0523 0.0229
0.32008 0.0427 0.0223
0.32018 0.0301 0.0211
0.32028 0.0481 0.0229
0.32038 0.0421 0.0235
0.32048 0.0529 0.0211
0.32058 0.0229 0.0229
0.32068 0.0475 0.0222
0.32078 0.0475 0.0223
0.32088 0.0367 0.0229
0.32098 0.0355 0.0217
0.32107 0.0481 0.0229
0.32117 0.0325 0.0223
0.32127 0.0517 0.0222
0.32137 0.0391 0.0229
0.32147 0.0433 0.0211
0.32157 0.0421 0.0235
0.32167 0.0469 0.0229
0.32177 0.0644 0.0229
0.32187 0.0373 0.0223
0.32197 0.0469 0.0222
0.32207 0.0361 0.0229
0.32216 0.0373 0.0217
0.32226 0.0469 0.0217
0.32236 0.0397 0.0235
0.32246 0.0481 0.0223
0.32256 0.0313 0.0217
0.32266 0.0517 0.0235
0.32276 0.0313 0.0223
0.32286 0.0421 0.0217
0.32296 0.0421 0.0223
0.32306 0.0481 0.0235
0.32316 0.0331 0.0217
0.32325 0.0427 0.0223
0.32335 0.0469 0.0235
0.32345 0.0361 0.0211
0.32355 0.0373 0.0229
0.32365 0.0421 0.0211
0.32375 0.0529 0.0235
0.32385 0.0235 0.0229
0.32395 0.0523 0.0211
0.32405 0.0421 0.0235
0.32415 0.0373 0.0223
0.32425 0.0409 0.0217
0.32434 0.0421 0.0235
0.32444 0.0481 0.0211
0.32454 0.0361 0.0229
0.32464 0.0361 0.0217
0.32474 0.0511 0.0241
0.32484 0.0373 0.0217
0.32494 0.0313 0.0217
0.32504 0.0517 0.0229
0.32514 0.0367 0.0211
0.32524 0.0421 0.0235
0.32534 0.0409 0.0216
0.32543 0.0427 0.0223
0.32553 0.0457 0.0235
0.32563 0.0421 0.0229
0.32573 0.0367 0.0211
0.32583 0.0361 0.0235
0.32593 0.0475 0.0217
0.32603 0.0355 0.0222
0.32613 0.0373 0.0235
0.32623 0.0481 0.0211
0.32633 0.0499 0.0229
0.32643 0.0361 0.0235
0.32652 0.0319 0.0211
0.32662 0.0535 0.0229
0.32672 0.0421 0.0222
0.32682 0.0253 0.0223
0.32692 0.0475 0.0223
0.32702 0.0469 0.0217
0.32712 0.0337 0.0235
0.32722 0.0427 0.0223
0.32732 0.0469 0.0217
0.32742 0.0481 0.0235
0.32752 0.0253 0.0211
0.32761 0.0427 0.0229
0.32771 0.0517 0.0223
0.32781 0.0325 0.0223
0.32791 0.0439 0.0229
0.32801 0.0481 0.0217
0.32811 0.0313 0.0229
0.32821 0.0409 0.0223
0.32831 0.0427 0.0223
0.32841 0.0469 0.0217
0.32851 0.0379 0.0235
0.32861 0.0343 0.0223
0.32871 0.0511 0.0229
0.32880 0.0373 0.0210
0.32890 0.0469 0.0235
0.32900 0.0361 0.0217
0.32910 0.0475 0.0223
0.32920 0.0319 0.0223
0.32930 0.0409 0.0223
0.32940 0.0427 0.0229
0.32950 0.0409 0.0223
0.32960 0.0463 0.0223
0.32970 0.0361 0.0223
0.32980 0.0427 0.0217
0.32989 0.0427 0.0235
0.32999 0.0469 0.0211
0.33009 0.0355 0.0229
0.33019 0.0367 0.0223
0.33029 0.0469 0.0235
0.33039 0.0397 0.0217
0.33049 0.0325 0.0235
0.33059 0.0529 0.0211
0.33069 0.0421 0.0229
0.33079 0.0379 0.0222
0.33089 0.0517 0.0223
0.33098 0.0427 0.0229
0.33108 0.0469 0.0223
0.33118 0.0295 0.0223
0.33128 0.0469 0.0229
0.33138 0.0481 0.0235
0.33148 0.0367 0.0210
0.33158 0.0307 0.0223
0.33168 0.0523 0.0229
0.33178 0.0379 0.0223
0.33188 0.0337 0.0223
0.33198 0.0487 0.0223
0.33207 0.0463 0.0229
0.33217 0.0409 0.0222
0.33227 0.0313 0.0223
0.33237 0.0475 0.0217
0.33247 0.0367 0.0223
0.33257 0.0481 0.0223
0.33267 0.0355 0.0223
0.33277 0.0403 0.0229
0.33287 0.0475 0.0222
0.33297 0.0355 0.0229
0.33307 0.0481 0.0223
0.33316 0.0325 0.0223
0.33326 0.0517 0.0223
0.33336 0.0307 0.0223
0.33346 0.0367 0.0216
