"number" "dsum" "count" "missing" "quant_error" "fname"
180 201.0 201 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cnemaspis_dezwaani.tif"
181 106.0 106 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cnemaspis_jacobsoni.tif"
182 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cnemaspis_laoensis.tif"
183 1.0 1 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cnemaspis_latha.tif"
184 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cnemaspis_menikay.tif"
185 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cnemaspis_minang.tif"
186 82.0 82 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cnemaspis_monticola.tif"
187 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cnemaspis_pagai.tif"
188 7.0 7 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cnemaspis_punctata.tif"
189 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cnemaspis_rajabasa.tif"
190 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cnemaspis_sundagekko.tif"
191 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cnemaspis_tapanuli.tif"
192 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Complicitus_nigrigularis.tif"
193 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Copeoglossum_margaritae.tif"
194 13.0 13 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Mammalia_Crateromys_paulus.tif"
195 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_adamastus.tif"
196 133.0 133 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_andi.tif"
197 35.0 35 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_catalinae.tif"
198 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_chrysozetetes.tif"
199 3.0 3 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_cruzi.tif"
200 130.0 130 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_epochthidius.tif"
201 16.0 16 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_fecundus.tif"
202 147.0 147 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_fleischmanni.tif"
203 121.0 121 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_gulosus.tif"
204 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_merendonensis.tif"
205 180.0 180 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_obesus.tif"
206 47.0 47 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_olanchano.tif"
207 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_phasma.tif"
208 219.0 219 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_punctariolus.tif"
209 44.0 44 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_rhyacobatrachus.tif"
210 47.0 47 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_saltuarius.tif"
211 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Craugastor_trachydermus.tif"
212 9.0 9 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Mammalia_Crocidura_trichura.tif"
213 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Crossodactylodes_pintoi.tif"
214 234.0 234 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Crossodactylus_grandis.tif"
215 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cryptoblepharus_ahli.tif"
216 1.0 1 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cryptoblepharus_wulbu.tif"
217 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Mammalia_Cryptochloris_wintoni.tif"
218 119.0 119 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Mammalia_Cryptochloris_zyli.tif"
219 193.0 193 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Ctenotus_serotinus.tif"
220 7.0 7 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Ctenotus_zastictus.tif"
221 150.0 150 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Cycloramphus_asper.tif"
222 778.0 778 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Cycloramphus_bolitoglossus.tif"
223 205.0 205 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Cycloramphus_brasiliensis.tif"
224 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Cycloramphus_diringshofeni.tif"
225 220.0 220 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Cycloramphus_granulosus.tif"
226 46.0 46 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Cycloramphus_ohausi.tif"
227 74.0 74 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Cycloramphus_valae.tif"
228 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cynisca_gansi.tif"
229 8.0 8 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cynisca_haugi.tif"
230 11.0 11 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cynisca_kigomensis.tif"
231 12.0 12 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cynisca_nigeriensis.tif"
232 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cynisca_schaeferi.tif"
233 9.0 9 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cynisca_williamsi.tif"
234 273.0 273 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Aves_Cyornis_ruckii.tif"
235 5.0 5 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cyrtodactylus_batik.tif"
236 33.0 33 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cyrtodactylus_cucphuongensis.tif"
237 1.0 1 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cyrtodactylus_derongo.tif"
238 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cyrtodactylus_eisenmanae.tif"
239 1.0 1 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cyrtodactylus_jarakensis.tif"
240 7.0 7 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cyrtodactylus_khammouanensis.tif"
241 1.0 1 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cyrtodactylus_kimberleyensis.tif"
242 23.0 23 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cyrtodactylus_minor.tif"
243 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cyrtodactylus_surin.tif"
244 12.0 12 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cyrtodactylus_tamaiensis.tif"
245 31.0 31 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Cyrtopodion_belaense.tif"
246 239.0 239 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Dalophia_gigantea.tif"
247 127.0 127 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Dalophia_luluae.tif"
248 1.0 1 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Dasia_johnsinghi.tif"
249 22.0 22 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Mammalia_Dendromus_vernayi.tif"
250 53.0 53 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Dendrophidion_atlantica.tif"
251 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Dendropsophus_amicorum.tif"
252 58.0 58 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Dibamus_alfredi.tif"
253 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Dibamus_booliati.tif"
254 1.0 1 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Dibamus_deharvengi.tif"
255 214.0 214 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Dibamus_dezwaani.tif"
256 1.0 1 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Dibamus_ingeri.tif"
257 13.0 13 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Dibamus_kondaoensis.tif"
258 275.0 275 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Dibamus_montanus.tif"
259 36.0 36 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Dibamus_somsaki.tif"
260 106.0 106 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Dibamus_tebal.tif"
261 1.0 1 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Dibamus_vorisi.tif"
262 6.0 6 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Dierogekko_baaba.tif"
263 1.0 1 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Diploderma_ngoclinensis.tif"
264 154.0 154 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Diporiphora_convergens.tif"
265 20683.0 20683 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Ditaxodon_taeniatus.tif"
266 5.0 5 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Draco_biaro.tif"
267 10.0 10 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Draco_iskandari.tif"
268 36.0 36 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Dryophytes_bocourti.tif"
269 13.0 13 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Duttaphrynus_valhallae.tif"
270 6.0 6 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Ecnomiohyla_echinata.tif"
271 3.0 3 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Ectopoglossus_atopoglossus.tif"
272 6325.0 6325 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Mammalia_Elephantulus_fuscipes.tif"
273 30.0 30 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Eleutherodactylus_darlingtoni.tif"
274 112.0 112 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Eleutherodactylus_eneidae.tif"
275 9.0 9 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Eleutherodactylus_glanduliferoides.tif"
276 186.0 186 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Eleutherodactylus_jamaicensis.tif"
277 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Eleutherodactylus_jasperi.tif"
278 36.0 36 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Eleutherodactylus_junori.tif"
279 54.0 54 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Eleutherodactylus_karlschmidti.tif"
280 61.0 61 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Eleutherodactylus_limbensis.tif"
281 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Eleutherodactylus_lucioi.tif"
282 28.0 28 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Eleutherodactylus_orcutti.tif"
283 6.0 6 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Eleutherodactylus_rucillensis.tif"
284 502.0 502 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Eleutherodactylus_schmidti.tif"
285 6.0 6 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Eleutherodactylus_sisyphodemus.tif"
286 14.0 14 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Emoia_aneityumensis.tif"
287 14.0 14 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Emoia_campbelli.tif"
288 116.0 116 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Emoia_coggeri.tif"
289 13.0 13 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Emoia_cyclops.tif"
290 8.0 8 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Emoia_erronan.tif"
291 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Emoia_laobaoense.tif"
292 130.0 130 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Emoia_loyaltiensis.tif"
293 55.0 55 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Emoia_paniai.tif"
294 39.0 39 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Emoia_rufilabialis.tif"
295 5.0 5 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Emoia_taumakoensis.tif"
296 926.0 926 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Emoia_tuitarere.tif"
297 14.0 14 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Enyalius_erythroceneus.tif"
298 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Eremias_cholistanica.tif"
299 506.0 506 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Eremiascincus_butlerorum.tif"
300 3.0 3 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Ericabatrachus_baleensis.tif"
301 31.0 31 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Aves_Eriocnemis_godini.tif"
302 74.0 74 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Erythrolamprus_cursor.tif"
303 28.0 28 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Erythrolamprus_perfuscus.tif"
304 158.0 158 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Erythrolamprus_williamsi.tif"
305 297.0 297 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Eugongylus_sulaensis.tif"
306 11.0 11 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Eumeces_cholistanensis.tif"
307 19.0 19 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Eumeces_indothalensis.tif"
308 36510.0 36510 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Aves_Eurochelidon_sirintarae.tif"
309 178.0 178 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Aves_Eurostopodus_exul.tif"
310 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Eurycea_robusta.tif"
311 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Euspondylus_auyanensis.tif"
312 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Eutropis_darevskii.tif"
313 181.0 181 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Eutropis_gansi.tif"
314 1444.0 1444 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Eutropis_macrophthalma.tif"
315 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Eutropis_quadratilobus.tif"
316 30.0 30 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Feylinia_boulengeri.tif"
317 68.0 68 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Aves_Gallicolumba_menagei.tif"
318 310.0 310 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Aves_Gallirallus_lafresnayanus.tif"
319 122.0 122 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Gastrotheca_angustifrons.tif"
320 133.0 133 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Gastrotheca_antomia.tif"
321 16.0 16 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Gastrotheca_christiani.tif"
322 2406.0 2406 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Gastrotheca_ernestoi.tif"
323 1107.0 1107 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Gastrotheca_fulvorufa.tif"
324 506.0 506 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Gastrotheca_guentheri.tif"
325 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Gekko_guishanicus.tif"
326 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Gekko_gulat.tif"
327 114.0 114 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Gekko_iskandari.tif"
328 1.0 1 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Geoscincus_haraldmeieri.tif"
329 150.0 150 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Glaphyromorphus_arnhemicus.tif"
330 6.0 6 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Aves_Glaucidium_mooreorum.tif"
331 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Gonatodes_infernalis.tif"
332 3.0 3 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Gonatodes_lichenosus.tif"
333 5.0 5 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Goniurosaurus_huuliensis.tif"
334 351.0 351 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Gonocephalus_lacunosus.tif"
335 12.0 12 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Gonocephalus_mjobergi.tif"
336 63.0 63 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Haackgreerius_miopus.tif"
337 201.0 201 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Harpesaurus_ensicauda.tif"
338 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Hemidactylus_aporus.tif"
339 31.0 31 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Hemidactylus_klauberi.tif"
340 32.0 32 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Hemidactylus_lopezjuradoi.tif"
341 10.0 10 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Hemidactylus_makolowodei.tif"
342 6.0 6 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Hemidactylus_newtoni.tif"
343 63.0 63 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Aves_Hemignathus_affinis.tif"
344 78.0 78 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Aves_Hemignathus_hanapepe.tif"
345 35.0 35 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Heterodactylus_septentrionalis.tif"
346 5.0 5 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Reptilia_Holcosus_orcesi.tif"
347 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Holoaden_bradei.tif"
348 9.0 9 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Hyla_nicefori.tif"
349 4.0 4 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Hylodes_mertensi.tif"
350 3.0 3 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Hyloscirtus_chlorosteus.tif"
351 6.0 6 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Hyloscirtus_lynchi.tif"
352 5.0 5 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Hyloscirtus_pantostictus.tif"
353 454.0 454 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Hyloxalus_abditaurantius.tif"
354 213.0 213 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Hyloxalus_anthracinus.tif"
355 9.0 9 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Hyloxalus_edwardsi.tif"
356 2.0 2 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Hyloxalus_maquipucuna.tif"
357 3.0 3 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Hyloxalus_marmoreoventris.tif"
358 9.0 9 21566491 0.0 "C:\Users\Usuario\Desktop\JP\priorityRediscovery\setup\lost_rasters\Amphibia_Hyloxalus_ruizi.tif"
